date,column,livesheet,code,difference
2016-12-01,LDZ,959.9698576301596,857.58,102.38985763015955
2016-12-02,LDZ,898.8963214870013,829.53,69.3663214870013
2016-12-03,LDZ,872.8060809538939,794.81,77.99608095389397
2016-12-04,LDZ,914.8967320131376,710.7,204.19673201313753
2016-12-05,LDZ,1011.6889186499521,607.09,404.5989186499521
2016-12-06,LDZ,979.0981853939707,666.94,312.1581853939706
2016-12-07,LDZ,904.3477547409868,763.11,141.23775474098682
2016-12-08,LDZ,843.2397806872787,837.07,6.169780687278603
2016-12-09,LDZ,798.4247049593255,907.17,108.74529504067448
2016-12-10,LDZ,758.4105557490669,925.55,167.13944425093302
2016-12-11,LDZ,750.9712345088271,891.86,140.88876549117288
2016-12-12,LDZ,845.1790194310516,872.15,26.970980568948335
2016-12-13,LDZ,844.4310593700477,949.17,104.73894062995225
2016-12-14,LDZ,834.1370839872562,960.8,126.66291601274372
2016-12-15,LDZ,863.9696445412659,938.09,74.12035545873414
2016-12-16,LDZ,882.2158904307886,1019.2,136.98410956921145
2016-12-17,LDZ,856.0599315496036,1076.95,220.89006845039648
2016-12-18,LDZ,851.0254902111158,1006.32,155.29450978888428
2016-12-19,LDZ,943.9989889906564,927.21,16.78898899065632
2016-12-20,LDZ,975.7566148515693,975.78,0.023385148430634217
2016-12-21,LDZ,937.7626279706725,959.9,22.13737202932748
2016-12-22,LDZ,908.3223991835548,935.96,27.63760081644523
2016-12-23,LDZ,860.6710421513849,961.52,100.8489578486151
2016-12-24,LDZ,762.6505162222519,1003.39,240.7394837777481
2016-12-25,LDZ,652.7310393674136,953.11,300.3789606325864
2016-12-26,LDZ,711.9500217316584,938.76,226.80997826834164
2016-12-27,LDZ,820.6711772235506,1031.88,211.20882277644955
2016-12-28,LDZ,897.2844022443459,1091.51,194.22559775565412
2016-12-29,LDZ,969.3135971032992,1113.58,144.2664028967007
2016-12-30,LDZ,990.5343479948006,1096.55,106.0156520051994
2016-12-31,LDZ,954.6306965082414,1077.79,123.15930349175858
2017-01-01,LDZ,937.1050764739202,1032.37,95.26492352607966
2017-01-02,LDZ,1020.3892364217311,1030.19,9.80076357826897
2017-01-03,LDZ,1037.7115153999216,1072.98,35.26848460007841
2017-01-04,LDZ,1011.9742859947994,1042.1,30.125714005200507
2017-01-05,LDZ,1095.424631342215,1081.38,14.04463134221487
2017-01-06,LDZ,1160.9726349411962,1120.78,40.192634941196275
2017-01-07,LDZ,1084.484824598781,1038.77,45.71482459878098
2017-01-08,LDZ,998.248368749907,912.39,85.85836874990696
2017-01-09,LDZ,1056.570343259026,872.12,184.450343259026
2017-01-10,LDZ,1043.5306815731756,906.94,136.59068157317552
2017-01-11,LDZ,1015.8696062346197,866.13,149.7396062346197
2017-01-12,LDZ,1039.247064751114,820.48,218.76706475111405
2017-01-13,LDZ,1082.4032257777856,753.34,329.06322577778553
2017-01-14,LDZ,1021.7316714798875,742.16,279.5716714798875
2017-01-15,LDZ,1009.8033618655361,736.98,272.82336186553607
2017-01-16,LDZ,1116.2214626209723,768.49,347.73146262097225
2017-01-17,LDZ,1180.0244446729898,855.38,324.64444467298983
2017-01-18,LDZ,1201.8599402846382,851.99,349.86994028463823
2017-01-19,LDZ,1187.8143075224154,926.96,260.8543075224154
2017-01-20,LDZ,1164.5958915403096,1003.98,160.61589154030958
2017-01-21,LDZ,1118.0652319552205,1018.93,99.13523195522055
2017-01-22,LDZ,1112.3599043274774,958.36,153.99990432747734
2017-01-23,LDZ,1161.693376316523,901.46,260.23337631652294
2017-01-24,LDZ,1132.5073732197204,899.51,232.99737321972043
2017-01-25,LDZ,1164.354456286286,847.86,316.494456286286
2017-01-26,LDZ,1202.0935389546357,765.48,436.6135389546357
2017-01-27,LDZ,1122.741536165651,735.52,387.22153616565106
2017-01-28,LDZ,990.6896431341418,707.7,282.9896431341417
2017-01-29,LDZ,947.3412610547094,675.29,272.05126105470947
2017-01-30,LDZ,984.599746903734,681.44,303.1597469037339
2017-01-31,LDZ,944.1364598583489,688.36,255.77645985834886
2017-02-01,LDZ,895.101253966453,654.27,240.831253966453
2017-02-02,LDZ,824.1632191677944,654.57,169.59321916779436
2017-02-03,LDZ,814.2944096361443,693.93,120.36440963614439
2017-02-04,LDZ,797.8858585417188,725.53,72.35585854171882
2017-02-05,LDZ,825.2041013552853,699.92,125.28410135528532
2017-02-06,LDZ,920.8557725325891,648.5,272.35577253258907
2017-02-07,LDZ,925.6603831663573,705.23,220.43038316635727
2017-02-08,LDZ,997.5960830556199,756.41,241.18608305561997
2017-02-09,LDZ,1076.4700453713567,714.36,362.1100453713567
2017-02-10,LDZ,1097.3329430466024,714.34,382.99294304660236
2017-02-11,LDZ,1023.2738153412156,690.07,333.20381534121555
2017-02-12,LDZ,962.9388946595357,610.95,351.9888946595356
2017-02-13,LDZ,971.3845498975494,637.42,333.96454989754943
2017-02-14,LDZ,917.3530508201471,695.76,221.59305082014714
2017-02-15,LDZ,830.5379633144686,707.22,123.31796331446856
2017-02-16,LDZ,802.618772834962,679.69,122.92877283496193
2017-02-17,LDZ,773.5691400872381,600.93,172.63914008723816
2017-02-18,LDZ,729.2810663818717,594.18,135.10106638187176
2017-02-19,LDZ,736.4772085244527,537.23,199.24720852445273
2017-02-20,LDZ,750.5075231602087,536.23,214.27752316020872
2017-02-21,LDZ,712.5007507499724,596.13,116.37075074997244
2017-02-22,LDZ,705.1617568300271,568.2,136.96175683002707
2017-02-23,LDZ,741.0857170550606,525.59,215.4957170550606
2017-02-24,LDZ,781.2858081822068,518.84,262.44580818220675
2017-02-25,LDZ,748.3253177124649,551.02,197.3053177124649
2017-02-26,LDZ,694.0626879873469,497.92,196.14268798734685
2017-02-27,LDZ,760.6235335905478,465.62,295.0035335905478
2017-02-28,LDZ,815.9902994989611,525.02,290.97029949896114
2017-03-01,LDZ,773.8195408712984,564.61,209.20954087129837
2017-03-02,LDZ,775.7973079359776,603.8,171.9973079359777
2017-03-03,LDZ,745.1678261541418,579.57,165.59782615414179
2017-03-04,LDZ,658.8045745648765,556.95,101.85457456487643
2017-03-05,LDZ,683.1058837042733,472.74,210.3658837042733
2017-03-06,LDZ,753.428763807471,468.36,285.068763807471
2017-03-07,LDZ,768.0907233989656,496.39,271.7007233989656
2017-03-08,LDZ,737.8859811306587,458.58,279.3059811306587
2017-03-09,LDZ,655.1999677014709,427.22,227.97996770147085
2017-03-10,LDZ,648.5526367844313,350.33,298.22263678443136
2017-03-11,LDZ,590.0751028390148,325.83,264.2451028390148
2017-03-12,LDZ,582.8512478334561,330.86,251.9912478334561
2017-03-13,LDZ,649.0068609335943,342.23,306.7768609335943
2017-03-14,LDZ,619.6623334331744,387.38,232.28233343317436
2017-03-15,LDZ,579.8235066000112,396.59,183.23350660001125
2017-03-16,LDZ,569.2113566090203,433.91,135.30135660902027
2017-03-17,LDZ,595.9092767483986,456.15,139.75927674839863
2017-03-18,LDZ,538.2289075983135,427.33,110.89890759831354
2017-03-19,LDZ,500.5707570853651,346.98,153.59075708536506
2017-03-20,LDZ,568.3270983002142,296.51,271.8170983002142
2017-03-21,LDZ,614.8324507649861,359.29,255.54245076498609
2017-03-22,LDZ,654.1773258737057,390.35,263.8273258737057
2017-03-23,LDZ,629.7267052005336,401.71,228.01670520053364
2017-03-24,LDZ,607.1752065503449,404.59,202.58520655034494
2017-03-25,LDZ,514.4357844875179,401.27,113.16578448751795
2017-03-26,LDZ,508.76599821589815,377.77,130.99599821589817
2017-03-27,LDZ,541.451262391819,396.25,145.201262391819
2017-03-28,LDZ,501.86805667778475,437.39,64.47805667778476
2017-03-29,LDZ,467.31116418677277,518.36,51.04883581322724
2017-03-30,LDZ,390.75113315600527,556.98,166.22886684399475
2017-03-31,LDZ,364.6446298234634,538.12,173.47537017653661
2017-04-01,LDZ,363.92860612990404,485.29,121.36139387009598
2017-04-02,LDZ,374.5759301930062,424.32,49.74406980699382
2017-04-03,LDZ,421.2195377086238,416.03,5.1895377086238454
2017-04-04,LDZ,434.3269221373684,449.5,15.173077862631601
2017-04-05,LDZ,479.1948554609924,505.27,26.075144539007567
2017-04-06,LDZ,506.2439964263283,549.12,42.87600357367171
2017-04-07,LDZ,474.77965189345184,545.39,70.61034810654814
2017-04-08,LDZ,384.38452533347237,504.93,120.54547466652764
2017-04-09,LDZ,328.93941779027733,429.11,100.17058220972268
2017-04-10,LDZ,400.1261290911548,367.31,32.81612909115478
2017-04-11,LDZ,428.956193736557,395.16,33.79619373655697
2017-04-12,LDZ,442.80601347007155,412.04,30.766013470071528
2017-04-13,LDZ,448.1275411865384,419.38,28.7475411865384
2017-04-14,LDZ,440.35301652828906,408.39,31.963016528289074
2017-04-15,LDZ,411.7157262416467,386.47,25.24572624164665
2017-04-16,LDZ,431.01395700240954,341.58,89.43395700240956
2017-04-17,LDZ,479.01520094624914,330.83,148.18520094624915
2017-04-18,LDZ,573.548837338522,393.13,180.41883733852205
2017-04-19,LDZ,618.2950676482833,398.09,220.20506764828332
2017-04-20,LDZ,596.4410273055248,362.67,233.7710273055248
2017-04-21,LDZ,540.2757641833425,312.79,227.4857641833425
2017-04-22,LDZ,471.28841098273915,281.51,189.77841098273916
2017-04-23,LDZ,458.68659313614376,236.76,221.92659313614377
2017-04-24,LDZ,494.75301530691166,220.11,274.64301530691165
2017-04-25,LDZ,546.0129373562597,252.62,293.3929373562597
2017-04-26,LDZ,598.7703822859459,224.11,374.66038228594584
2017-04-27,LDZ,592.3881706807421,219.74,372.64817068074206
2017-04-28,LDZ,557.1699001180865,221.43,335.7399001180865
2017-04-29,LDZ,468.68032823244107,242.37,226.31032823244107
2017-04-30,LDZ,401.0595774380222,227.76,173.2995774380222
2017-05-01,LDZ,431.2087992188312,210.53,220.6787992188312
2017-05-02,LDZ,454.37884124151617,215.01,239.36884124151618
2017-05-03,LDZ,455.8940496247396,204.73,251.1640496247396
2017-05-04,LDZ,443.22551561046913,198.86,244.36551561046912
2017-05-05,LDZ,419.0796512694686,179.96,239.11965126946862
2017-05-06,LDZ,373.35302216145317,170.21,203.14302216145316
2017-05-07,LDZ,362.6548317579478,144.2,218.45483175794783
2017-05-08,LDZ,429.92648663375746,140.26,289.6664866337575
2017-05-09,LDZ,439.58969345137405,172.82,266.76969345137405
2017-05-10,LDZ,401.2730385542162,174.54,226.73303855421622
2017-05-11,LDZ,348.92901058076404,178.16,170.76901058076405
2017-05-12,LDZ,313.462575753922,174.41,139.052575753922
2017-05-13,LDZ,262.0151728715092,160.09,101.9251728715092
2017-05-14,LDZ,242.4888478856601,144.75,97.7388478856601
2017-05-15,LDZ,276.9342226126164,151.75,125.1842226126164
2017-05-16,LDZ,251.40874236585202,188.12,63.288742365852016
2017-05-17,LDZ,246.33935081791506,225.5,20.83935081791506
2017-05-18,LDZ,248.74317624325602,227.28,21.463176243256015
2017-05-19,LDZ,272.45705819853026,214.56,57.89705819853026
2017-05-20,LDZ,253.21822380332497,196.35,56.86822380332498
2017-05-21,LDZ,233.84353835686596,162.63,71.21353835686597
2017-05-22,LDZ,243.00907970263287,150.43,92.57907970263287
2017-05-23,LDZ,234.65557121796158,186.34,48.315571217961576
2017-05-24,LDZ,224.92843736794214,187.6,37.32843736794214
2017-05-25,LDZ,202.42821776105535,177.12,25.308217761055346
2017-05-26,LDZ,192.69516651206987,171.5,21.195166512069875
2017-05-27,LDZ,164.65658145670895,173.55,8.893418543291062
2017-05-28,LDZ,160.4335889992073,144.46,15.973588999207294
2017-05-29,LDZ,200.86160853394045,136.35,64.51160853394046
2017-05-30,LDZ,204.34783783847317,155.88,48.46783783847317
2017-05-31,LDZ,205.03842696566727,155.76,49.27842696566728
2017-06-01,LDZ,204.04213516209276,155.15,48.89213516209276
2017-06-02,LDZ,185.13376367976744,154.06,31.07376367976744
2017-06-03,LDZ,164.9974044947878,154.93,10.06740449478778
2017-06-04,LDZ,173.03478368517904,138.45,34.58478368517905
2017-06-05,LDZ,209.9875291226491,141.98,68.00752912264912
2017-06-06,LDZ,251.07016244334355,169.3,81.77016244334354
2017-06-07,LDZ,262.83341554202514,178.34,84.49341554202513
2017-06-08,LDZ,246.92811351119727,187.56,59.368113511197265
2017-06-09,LDZ,223.8319699083768,196.32,27.511969908376813
2017-06-10,LDZ,182.18544611758588,183.81,1.6245538824141192
2017-06-11,LDZ,169.68164017052055,161.11,8.571640170520539
2017-06-12,LDZ,213.32876252116336,157.76,55.568762521163364
2017-06-13,LDZ,217.65835642171282,179.83,37.82835642171281
2017-06-14,LDZ,204.76103314375203,181.59,23.171033143752027
2017-06-15,LDZ,195.02161531538366,173.02,22.001615315383646
2017-06-16,LDZ,201.00637643023137,163.57,37.43637643023138
2017-06-17,LDZ,169.3396436917983,154.33,15.009643691798289
2017-06-18,LDZ,158.44800874025228,131.34,27.108008740252274
2017-06-19,LDZ,184.59767621334043,130.49,54.107676213340426
2017-06-20,LDZ,186.20062061884852,161.64,24.56062061884853
2017-06-21,LDZ,186.2304211782962,171.28,14.95042117829621
2017-06-22,LDZ,183.50358666516243,175.9,7.603586665162425
2017-06-23,LDZ,181.4952088635519,176.45,5.04520886355192
2017-06-24,LDZ,162.38442493736892,170.21,7.8255750626310885
2017-06-25,LDZ,166.75146975288314,146.91,19.841469752883143
2017-06-26,LDZ,199.0416989561908,145.73,53.31169895619081
2017-06-27,LDZ,209.5720299859807,165.02,44.55202998598068
2017-06-28,LDZ,216.57263977013156,159.39,57.18263977013157
2017-06-29,LDZ,221.05860215756223,155.44,65.61860215756224
2017-06-30,LDZ,209.79096701352225,160.02,49.77096701352224
2017-07-01,LDZ,182.52448282397833,154.92,27.604482823978344
2017-07-02,LDZ,178.19670240160076,132.25,45.94670240160076
2017-07-03,LDZ,209.13163207643103,138.52,70.61163207643102
2017-07-04,LDZ,211.47706107304097,171.29,40.18706107304098
2017-07-05,LDZ,203.2333494506158,177.08,26.153349450615792
2017-07-06,LDZ,194.604891208297,175.89,18.71489120829702
2017-07-07,LDZ,184.10404413062486,174.72,9.384044130624858
2017-07-08,LDZ,151.76255188257173,169.62,17.857448117428277
2017-07-09,LDZ,153.91285987539217,141.71,12.202859875392164
2017-07-10,LDZ,192.287877010569,132.16,60.127877010568994
2017-07-11,LDZ,202.2317800804153,153.43,48.801780080415284
2017-07-12,LDZ,206.55797187179923,154.14,52.41797187179924
2017-07-13,LDZ,201.86713706247508,156.37,45.497137062475076
2017-07-14,LDZ,195.06581640880253,152.32,42.74581640880254
2017-07-15,LDZ,167.3150788691856,147.61,19.7050788691856
2017-07-16,LDZ,166.00084860980138,136.38,29.620848609801385
2017-07-17,LDZ,191.58548070831822,136.79,54.79548070831822
2017-07-18,LDZ,188.42493712882924,152.13,36.29493712882925
2017-07-19,LDZ,184.83275067521927,162.68,22.152750675219266
2017-07-20,LDZ,193.5757642246425,164.77,28.805764224642502
2017-07-21,LDZ,184.6793977384664,166.74,17.939397738466397
2017-07-22,LDZ,156.9892810331799,166.72,9.730718966820092
2017-07-23,LDZ,161.68700216697084,152.8,8.88700216697083
2017-07-24,LDZ,199.69604035691995,145.6,54.09604035691996
2017-07-25,LDZ,204.86505111428275,152.2,52.66505111428276
2017-07-26,LDZ,199.55608893708515,142.13,57.426088937085154
2017-07-27,LDZ,195.89985830694508,150.44,45.45985830694508
2017-07-28,LDZ,190.927338451951,150.08,40.847338451950975
2017-07-29,LDZ,164.24065832228658,153.23,11.010658322286588
2017-07-30,LDZ,151.78497945311815,148.86,2.924979453118141
2017-07-31,LDZ,179.44712978780493,152.29,27.157129787804934
2017-08-01,LDZ,177.1958332585141,176.22,0.9758332585141147
2017-08-02,LDZ,181.74245596760287,171.27,10.472455967602855
2017-08-03,LDZ,183.28732711567056,166.83,16.45732711567055
2017-08-04,LDZ,178.2875505582668,167.13,11.157550558266792
2017-08-05,LDZ,161.4403946674213,159.92,1.5203946674213
2017-08-06,LDZ,159.8046752487682,131.02,28.784675248768195
2017-08-07,LDZ,181.45383959670738,131.03,50.42383959670738
2017-08-08,LDZ,188.09029385585708,154.32,33.77029385585709
2017-08-09,LDZ,192.24272721364122,163.31,28.932727213641215
2017-08-10,LDZ,194.61442908443436,172.12,22.49442908443436
2017-08-11,LDZ,192.8986277026959,180.91,11.988627702695908
2017-08-12,LDZ,176.5572669073105,184.84,8.282733092689512
2017-08-13,LDZ,168.88489265169952,171.9,3.0151073483004893
2017-08-14,LDZ,177.34547357863636,182.02,4.674526421363652
2017-08-15,LDZ,165.30554705342573,203.55,38.244452946574285
2017-08-16,LDZ,173.52945490594803,195.37,21.840545094051976
2017-08-17,LDZ,173.86681565563234,200.93,27.06318434436767
2017-08-18,LDZ,176.2914978832178,207.3,31.00850211678221
2017-08-19,LDZ,170.33061244317963,204.24,33.90938755682038
2017-08-20,LDZ,175.70985505052212,193.37,17.660144949477882
2017-08-21,LDZ,203.42142273912503,203.65,0.228577260874971
2017-08-22,LDZ,202.65708345950094,237.86,35.202916540499075
2017-08-23,LDZ,197.53827956622462,244.97,47.43172043377538
2017-08-24,LDZ,197.70787150101364,249.61,51.90212849898637
2017-08-25,LDZ,191.09943151298836,276.84,85.74056848701161
2017-08-26,LDZ,157.6612132419318,281.59,123.92878675806818
2017-08-27,LDZ,155.6874548996009,274.22,118.53254510039912
2017-08-28,LDZ,185.32000864951684,271.17,85.84999135048318
2017-08-29,LDZ,195.50915505772755,312.96,117.45084494227243
2017-08-30,LDZ,202.13138226601035,312.81,110.67861773398965
2017-08-31,LDZ,212.53946485060754,302.84,90.30053514939243
2017-09-01,LDZ,220.79496025706752,287.93,67.13503974293249
2017-09-02,LDZ,196.36058558927547,282.1,85.73941441072455
2017-09-03,LDZ,204.7707736812532,240.56,35.78922631874681
2017-09-04,LDZ,229.93774086716098,229.03,0.9077408671609817
2017-09-05,LDZ,224.2929842780195,257.11,32.81701572198051
2017-09-06,LDZ,234.71550482688622,257.24,22.52449517311379
2017-09-07,LDZ,239.64530994117112,256.19,16.544690058828877
2017-09-08,LDZ,234.69463554722964,241.12,6.425364452770367
2017-09-09,LDZ,217.5642916400075,229.25,11.685708359992503
2017-09-10,LDZ,225.58240940952226,228.57,2.987590590477737
2017-09-11,LDZ,279.20935897935186,235.64,43.569358979351875
2017-09-12,LDZ,291.054672961358,267.83,23.22467296135801
2017-09-13,LDZ,297.13222377071827,298.54,1.407776229281751
2017-09-14,LDZ,324.9585906258456,324.84,0.11859062584562707
2017-09-15,LDZ,327.5204461118035,324.67,2.8504461118034783
2017-09-16,LDZ,318.6146084926799,347.04,28.425391507320114
2017-09-17,LDZ,313.57086380838007,326.9,13.32913619161991
2017-09-18,LDZ,364.60783837252103,304.45,60.15783837252104
2017-09-19,LDZ,363.98808838164956,344.2,19.788088381649573
2017-09-20,LDZ,349.74724258815945,328.34,21.407242588159477
2017-09-21,LDZ,340.47027472715376,319.8,20.670274727153753
2017-09-22,LDZ,331.2996672854661,313.31,17.989667285466112
2017-09-23,LDZ,279.8145637462862,284.05,4.235436253713829
2017-09-24,LDZ,270.5981831276267,238.68,31.91818312762672
2017-09-25,LDZ,307.2223426941924,229.26,77.96234269419239
2017-09-26,LDZ,300.5259700770825,252.55,47.97597007708248
2017-09-27,LDZ,302.503294164773,284.22,18.283294164772997
2017-09-28,LDZ,282.88327059121355,303.07,20.186729408786448
2017-09-29,LDZ,273.163704265634,298.19,25.026295734365988
2017-09-30,LDZ,269.9518789437227,315.14,45.18812105627728
2017-10-01,LDZ,272.2533214536421,306.02,33.766678546357866
2017-10-02,LDZ,313.48155586630554,355.96,42.47844413369444
2017-10-03,LDZ,347.98837241124664,390.74,42.751627588753365
2017-10-04,LDZ,373.5833247314445,358.27,15.313324731444538
2017-10-05,LDZ,375.6413966199145,341.25,34.391396619914474
2017-10-06,LDZ,398.1101913478591,355.87,42.24019134785908
2017-10-07,LDZ,374.72872788065,377.96,3.231272119349967
2017-10-08,LDZ,351.704637228223,389.65,37.945362771776956
2017-10-09,LDZ,395.43880031399505,407.78,12.341199686004927
2017-10-10,LDZ,378.9108943090379,518.34,139.42910569096216
2017-10-11,LDZ,363.06707217894046,524.01,160.94292782105953
2017-10-12,LDZ,351.46464051117215,483.57,132.10535948882784
2017-10-13,LDZ,320.1175740069463,504.45,184.33242599305368
2017-10-14,LDZ,270.5445728889674,484.68,214.13542711103258
2017-10-15,LDZ,260.5638766199007,441.24,180.67612338009928
2017-10-16,LDZ,289.64839084741106,514.42,224.7716091525889
2017-10-17,LDZ,324.7308657327153,629.22,304.4891342672847
2017-10-18,LDZ,344.0963484339245,660.99,316.8936515660755
2017-10-19,LDZ,339.17503577144515,672.86,333.68496422855486
2017-10-20,LDZ,357.5440634969816,632.84,275.2959365030184
2017-10-21,LDZ,342.5800217354089,611.04,268.4599782645911
2017-10-22,LDZ,393.7512658035242,558.21,164.45873419647586
2017-10-23,LDZ,438.70157516404396,634.97,196.26842483595607
2017-10-24,LDZ,404.8938652461335,746.3,341.40613475386647
2017-10-25,LDZ,389.63221837835385,715.3,325.6677816216461
2017-10-26,LDZ,398.3716800702251,679.08,280.7083199297749
2017-10-27,LDZ,426.27302060025556,674.56,248.28697939974438
2017-10-28,LDZ,435.67181604278534,701.14,265.46818395721465
2017-10-29,LDZ,449.60863348030665,678.41,228.80136651969332
2017-10-30,LDZ,573.4146649010047,683.15,109.73533509899528
2017-10-31,LDZ,578.9127048752122,721.49,142.57729512478784
2017-11-01,LDZ,532.4418607879079,648.05,115.60813921209206
2017-11-02,LDZ,556.5763615457387,600.67,44.09363845426128
2017-11-03,LDZ,533.7981937274009,592.4,58.601806272599106
2017-11-04,LDZ,483.844809126208,636.13,152.28519087379198
2017-11-05,LDZ,556.7555723274827,684.61,127.85442767251732
2017-11-06,LDZ,683.4972237307205,725.85,42.3527762692795
2017-11-07,LDZ,719.1807636435747,795.01,75.82923635642533
2017-11-08,LDZ,734.3684980418572,828.19,93.8215019581429
2017-11-09,LDZ,689.7720303893975,879.09,189.31796961060252
2017-11-10,LDZ,666.4036161659263,925.04,258.6363838340736
2017-11-11,LDZ,606.2894723118163,947.7,341.4105276881837
2017-11-12,LDZ,683.2612326621331,908.33,225.06876733786692
2017-11-13,LDZ,812.0877530839153,857.48,45.39224691608467
2017-11-14,LDZ,780.9594838429912,872.76,91.80051615700881
2017-11-15,LDZ,749.1857812409095,845.12,95.93421875909053
2017-11-16,LDZ,747.621186289195,814.71,67.08881371080508
2017-11-17,LDZ,771.0624508789681,826.28,55.21754912103188
2017-11-18,LDZ,735.8032670669853,883.07,147.26673293301474
2017-11-19,LDZ,737.6367305858427,906.87,169.23326941415735
2017-11-20,LDZ,781.4443224366432,920.47,139.0256775633568
2017-11-21,LDZ,705.9019415542668,988.4,282.49805844573314
2017-11-22,LDZ,662.5793689720423,972.25,309.6706310279577
2017-11-23,LDZ,660.4125214714326,919.94,259.5274785285675
2017-11-24,LDZ,695.4724365878687,907.17,211.69756341213122
2017-11-25,LDZ,739.9098285689658,912.23,172.32017143103417
2017-11-26,LDZ,780.8348423344673,894.07,113.23515766553271
2017-11-27,LDZ,864.5578553382776,873.97,9.412144661722436
2017-11-28,LDZ,896.6587473092698,940.09,43.431252690730275
2017-11-29,LDZ,951.6461304065937,934.01,17.63613040659368
2017-11-30,LDZ,998.6692637992642,860.05,138.61926379926422
2017-12-01,LDZ,1019.3320683764571,795.88,223.45206837645708
2017-12-02,LDZ,974.1853467652402,746.07,228.11534676524013
2017-12-03,LDZ,921.4690130444816,679.83,241.63901304448154
2017-12-04,LDZ,943.6599223396375,651.73,291.9299223396375
2017-12-05,LDZ,912.9549548513256,662.16,250.79495485132566
2017-12-06,LDZ,882.273607330788,724.45,157.82360733078792
2017-12-07,LDZ,896.0042898317798,828.54,67.46428983177987
2017-12-08,LDZ,953.5943185854309,883.39,70.20431858543088
2017-12-09,LDZ,971.5379217054317,887.5,84.0379217054317
2017-12-10,LDZ,987.7919922827929,728.38,259.4119922827929
2017-12-11,LDZ,1054.8628106612007,665.4,389.4628106612007
2017-12-12,LDZ,1040.2070479855238,708.11,332.0970479855238
2017-12-13,LDZ,992.8240437464209,760.3,232.52404374642094
2017-12-14,LDZ,972.8578059037483,761.71,211.14780590374824
2017-12-15,LDZ,974.8759718618267,729.07,245.8059718618266
2017-12-16,LDZ,954.6703264066473,743.77,210.9003264066473
2017-12-17,LDZ,936.2845173321107,742.15,194.1345173321107
2017-12-18,LDZ,1010.4427310075714,805.59,204.85273100757138
2017-12-19,LDZ,1005.1952485013277,882.05,123.14524850132773
2017-12-20,LDZ,936.8341772638695,835.81,101.02417726386955
2017-12-21,LDZ,862.1225688490578,784.83,77.29256884905772
2017-12-22,LDZ,803.2512824145616,812.18,8.928717585438335
2017-12-23,LDZ,726.4828259153113,815.49,89.0071740846887
2017-12-24,LDZ,694.8005874056929,804.16,109.35941259430706
2017-12-25,LDZ,712.1281867829242,841.11,128.9818132170758
2017-12-26,LDZ,775.9933067038439,875.62,99.62669329615608
2017-12-27,LDZ,882.9698674634419,878.25,4.719867463441915
2017-12-28,LDZ,944.0770435374586,908.3,35.77704353745867
2017-12-29,LDZ,946.743144045081,869.95,76.79314404508091
2017-12-30,LDZ,777.7146994322667,888.62,110.90530056773332
2017-12-31,LDZ,708.9797979492419,856.28,147.30020205075812
2018-01-01,LDZ,756.4993552130528,839.34,82.84064478694722
2018-01-02,LDZ,812.6396943524979,823.94,11.300305647502114
2018-01-03,LDZ,816.9398989485532,772.06,44.879898948553205
2018-01-04,LDZ,774.7485646426632,720.04,54.70856464266319
2018-01-05,LDZ,800.4084272953188,740.91,59.498427295318834
2018-01-06,LDZ,795.3200086600608,771.18,24.140008660060857
2018-01-07,LDZ,862.3938771793291,732.02,130.37387717932916
2018-01-08,LDZ,942.9141005649968,663.68,279.2341005649969
2018-01-09,LDZ,893.8664333383887,730.15,163.7164333383887
2018-01-10,LDZ,849.985074864754,777.04,72.94507486475402
2018-01-11,LDZ,874.5059033340804,796.09,78.41590333408033
2018-01-12,LDZ,873.0924825233625,848.2,24.892482523362446
2018-01-13,LDZ,862.6227796459361,859.78,2.8427796459361616
2018-01-14,LDZ,897.8684272202827,856.69,41.17842722028263
2018-01-15,LDZ,944.5539866779595,897.34,47.2139866779595
2018-01-16,LDZ,950.6513422675981,1006.93,56.278657732401825
2018-01-17,LDZ,980.8460077160283,1046.5,65.65399228397166
2018-01-18,LDZ,936.0604323303512,1045.82,109.75956766964873
2018-01-19,LDZ,954.7236825642117,1011.85,57.12631743578834
2018-01-20,LDZ,918.9980012651868,999.66,80.66199873481321
2018-01-21,LDZ,898.480893065802,906.47,7.989106934198048
2018-01-22,LDZ,884.0587782377452,882.79,1.2687782377452095
2018-01-23,LDZ,830.4231278982646,966.44,136.01687210173543
2018-01-24,LDZ,780.7424416204298,989.82,209.0775583795703
2018-01-25,LDZ,802.4220520354128,990.23,187.80794796458724
2018-01-26,LDZ,831.1403596639581,915.64,84.49964033604192
2018-01-27,LDZ,784.4062649952218,877.9,93.49373500477816
2018-01-28,LDZ,712.1027353124612,834.23,122.12726468753885
2018-01-29,LDZ,789.2160685767732,833.46,44.243931423226854
2018-01-30,LDZ,836.762815188782,894.06,57.2971848112179
2018-01-31,LDZ,858.9271994737074,900.94,42.01280052629261
2018-02-01,LDZ,913.6728812038215,944.12,30.44711879617853
2018-02-02,LDZ,924.963982700471,995.23,70.26601729952904
2018-02-03,LDZ,917.6571842091777,1028.89,111.23281579082243
2018-02-04,LDZ,960.2801941280798,966.09,5.809805871920275
2018-02-05,LDZ,1081.1393258957437,1031.22,49.91932589574367
2018-02-06,LDZ,1118.432640122559,1197.95,79.5173598774411
2018-02-07,LDZ,1123.163949945472,1237.97,114.80605005452799
2018-02-08,LDZ,1084.798032084348,1309.4,224.60196791565204
