Date,MAB_to_Austria,Norway_to_Europe,Norway_to_Germany_Netherlands,Norway_to_France,Norway_to_GB,Norway_to_Belgium,LNG_to_Belgium,LNG_to_France,LNG_to_Germany,Czech_Poland_to_Germany,Denmark_to_Germany,Slovenia_to_Austria,Austria_Production,Germany_Production,GB_Production,Austria_to_Hungary_Export,Total_Supply
2019-03-15,-9.83,334.74,147.74,51.71,69.91,43.85,11.87,77.62,0.0,38.97,0.0,-4.6,2.78,15.39,101.03,-13.6,867.58
2019-03-16,-2.71,336.91,148.24,54.42,67.55,44.1,11.93,72.24,0.0,46.21,0.01,-4.35,2.73,15.45,98.12,-12.56,878.29
2019-03-17,-2.49,339.76,149.17,53.02,69.44,44.24,11.19,70.72,0.0,46.3,1.01,-4.36,2.65,15.65,101.89,-13.03,885.16
2019-03-18,-1.7,330.43,146.97,54.11,63.56,43.4,15.33,79.39,0.0,43.84,0.25,-4.13,2.77,15.42,101.52,-12.55,878.6
2019-03-19,-7.84,316.83,146.72,54.68,63.6,44.07,38.35,70.06,0.0,37.15,0.0,-3.91,2.75,15.03,99.88,-12.75,864.62
2019-03-20,-9.02,317.03,146.5,54.32,63.61,43.94,37.12,73.77,0.0,41.56,1.24,-3.3,2.73,15.85,101.13,-12.42,874.06
2019-03-21,-9.6,334.27,142.97,55.02,68.55,43.78,31.11,72.22,0.0,40.04,0.87,-3.43,2.72,15.3,104.08,-12.78,885.11
2019-03-22,-9.48,336.46,145.4,55.52,67.4,44.27,26.52,72.77,0.0,39.18,0.01,-3.61,2.45,15.3,100.24,-12.25,880.18
2019-03-23,-7.51,343.01,151.32,54.41,69.81,44.3,35.73,71.41,0.0,49.94,0.85,-3.9,2.35,15.46,101.22,-12.75,915.65
2019-03-24,-4.91,336.91,151.08,54.77,62.15,44.26,42.55,74.72,0.0,47.42,0.69,-3.74,2.4,14.97,105.82,-12.95,916.15
2019-03-25,-3.25,324.66,150.83,54.46,50.64,43.81,38.99,76.0,0.0,40.59,0.0,-3.63,2.44,14.76,98.61,-13.1,875.8
2019-03-26,-5.35,318.95,149.66,52.61,50.0,43.41,36.59,77.12,0.0,48.35,0.83,-3.25,2.5,14.84,95.77,-13.04,868.98
2019-03-27,-7.24,322.66,147.9,53.54,51.56,43.92,26.63,74.63,0.0,40.19,0.85,-3.05,2.51,15.21,91.96,-12.83,848.44
2019-03-28,-7.41,325.63,150.81,52.68,52.51,44.1,26.58,74.14,0.0,40.5,0.02,-3.03,2.5,15.85,90.62,-13.37,852.13
2019-03-29,-6.78,322.97,149.8,53.83,49.7,43.91,18.14,67.71,0.0,51.02,0.0,-3.72,2.49,15.52,99.78,-13.68,850.69
2019-03-30,-2.23,314.41,150.27,51.68,43.44,43.28,22.39,64.91,0.0,49.96,0.76,-4.13,2.52,14.74,103.04,-13.74,841.31
2019-03-31,-3.26,316.32,150.94,53.21,43.37,43.68,15.0,64.65,0.0,52.86,0.75,-4.05,2.48,15.21,104.07,-13.75,841.49
2019-04-01,-3.41,314.91,150.9,52.67,43.79,43.8,15.47,72.54,0.0,62.05,0.6,-3.94,2.5,14.4,106.21,-13.75,858.75
2019-04-02,-7.73,314.46,148.59,54.34,43.14,43.98,26.47,64.59,0.0,55.97,0.0,-3.91,2.47,14.92,107.63,-13.74,851.18
2019-04-03,-8.36,320.49,148.06,53.37,51.35,43.78,20.18,67.47,0.0,34.32,0.01,-3.4,2.49,14.51,107.64,-13.69,838.21
2019-04-04,-8.48,320.98,146.08,53.66,53.0,44.03,20.41,69.62,0.0,35.28,0.96,-3.32,2.44,14.55,106.13,-13.75,841.6
2019-04-05,-8.0,322.68,146.7,54.04,57.04,43.57,27.59,76.31,0.0,56.79,0.0,-4.22,2.44,14.48,105.35,-13.75,881.01
2019-04-06,-7.67,317.21,150.1,54.51,46.67,43.35,28.18,77.0,0.0,39.56,0.55,-4.27,2.47,14.19,106.77,-13.55,855.06
2019-04-07,-7.1,314.39,150.96,54.3,40.99,43.03,24.69,73.19,0.0,42.82,0.57,-4.35,2.47,14.36,109.03,-13.73,845.62
2019-04-08,-9.39,319.29,149.62,54.16,47.48,42.96,25.6,69.31,0.0,44.99,0.89,-4.31,2.44,14.5,110.59,-13.16,854.97
2019-04-09,-8.82,319.3,149.94,54.49,46.07,44.28,37.13,77.32,0.0,35.03,0.12,-3.8,2.47,14.61,110.66,-13.62,865.19
2019-04-10,-12.18,320.24,142.46,54.7,55.15,43.36,32.77,90.55,0.0,35.44,1.24,-3.21,2.48,14.33,110.29,-13.17,874.44
2019-04-11,-12.23,317.54,147.51,49.76,52.25,43.33,31.87,94.79,0.0,36.71,1.61,-3.11,2.49,14.24,106.54,-13.13,870.2
2019-04-12,-10.4,319.44,0.0,0.0,0.0,0.0,39.37,95.61,0.0,43.9,0.94,-3.74,2.47,14.21,114.3,-13.16,602.92
2019-04-13,-9.48,329.53,148.45,53.68,62.64,43.37,29.67,104.04,0.0,46.05,0.0,-3.96,2.45,14.13,107.0,-13.76,913.81
2019-04-14,-9.26,331.95,151.5,54.35,64.97,43.68,24.64,98.46,0.0,40.47,1.11,-4.24,2.46,14.3,111.33,-13.75,911.95
2019-04-15,-11.96,330.57,151.84,51.82,71.82,43.45,20.54,97.7,0.0,36.99,0.11,-3.91,2.38,14.62,95.44,-13.75,887.67
2019-04-16,-11.95,337.03,151.76,54.77,68.61,43.31,19.94,98.23,0.0,39.34,0.0,-3.73,2.48,14.52,104.15,-13.35,905.11
2019-04-17,-11.19,322.65,150.39,54.54,61.15,43.78,23.2,85.18,0.0,32.75,0.54,-3.15,2.49,13.8,86.54,-13.11,849.56
2019-04-18,-12.2,338.14,150.6,54.91,66.59,44.01,31.41,83.9,0.0,39.57,0.94,-3.22,2.39,14.32,102.73,-13.69,900.4
2019-04-19,-8.12,341.93,149.8,54.5,71.87,43.66,27.33,95.53,0.0,27.21,0.0,-4.16,2.12,14.22,101.91,-13.79,904.0
2019-04-20,-8.81,337.48,150.14,54.13,67.08,43.08,26.69,101.66,0.0,40.11,0.0,-3.86,2.09,14.2,103.63,-13.8,913.83
2019-04-21,-7.4,328.49,149.69,54.65,60.38,43.4,27.6,97.76,0.0,56.53,0.0,-4.05,2.16,14.34,106.02,-14.01,915.55
2019-04-22,-6.6,323.96,149.42,55.12,54.94,43.17,29.99,101.39,0.0,15.55,0.0,-4.0,2.39,16.02,101.35,-13.84,868.84
2019-04-23,-9.64,311.35,150.05,54.16,43.92,43.22,25.55,93.19,0.0,16.9,0.51,-3.99,2.49,14.57,109.3,-13.92,837.68
2019-04-24,-10.18,334.11,149.26,54.7,67.16,43.13,26.33,90.55,0.0,18.52,1.59,-3.76,2.49,13.91,105.34,-13.88,879.26
2019-04-25,-10.25,326.41,148.46,54.45,59.82,42.77,27.15,88.21,0.0,7.84,1.42,-3.66,2.51,13.87,104.39,-13.89,849.5
2019-04-26,-9.81,318.79,141.57,54.91,58.23,43.05,24.33,85.92,0.0,17.6,0.87,-3.98,2.31,13.17,105.66,-13.87,838.74
2019-04-27,-9.08,306.39,143.09,53.69,45.34,43.54,27.02,81.27,0.0,16.55,0.0,-4.12,2.34,12.29,108.6,-13.86,813.05
2019-04-28,-6.33,305.88,145.81,54.58,41.78,43.46,22.39,74.85,0.0,22.97,0.0,-4.25,2.32,12.34,99.87,-13.81,801.86
2019-04-29,-7.47,316.49,144.7,54.33,48.97,43.41,18.14,90.4,0.0,24.12,0.0,-4.37,2.45,13.59,107.77,-13.88,838.65
2019-04-30,-7.43,324.5,148.7,54.57,53.91,42.71,27.16,101.08,0.0,21.66,0.0,-4.59,2.46,14.37,101.4,-13.84,866.65
2019-05-01,-6.14,321.04,149.85,54.22,50.55,43.18,26.54,84.19,0.0,52.92,-0.01,-4.19,2.43,14.5,105.75,-13.85,880.99
2019-05-02,-5.55,321.86,149.65,54.72,52.03,42.54,25.64,82.48,0.0,49.1,-2.48,-4.12,2.4,14.43,104.79,-13.76,873.75
2019-05-03,-5.78,318.17,147.23,55.52,47.83,43.23,25.16,97.31,0.0,37.45,-1.69,-4.45,2.45,14.27,105.72,-13.85,868.56
2019-05-04,-6.08,293.9,146.08,54.51,50.19,43.4,19.73,96.51,0.0,37.61,-1.02,-4.32,2.44,14.23,105.32,-13.66,838.84
2019-05-05,-6.81,301.7,148.63,54.4,52.65,41.45,29.2,97.6,0.0,38.5,-0.09,-4.31,2.42,14.55,104.99,-13.85,861.03
2019-05-06,-8.94,290.97,148.26,54.52,34.61,42.9,26.02,99.62,0.0,35.31,0.0,-4.19,2.39,14.83,100.91,-12.28,824.92
2019-05-07,-9.9,276.11,147.31,54.59,29.5,42.19,22.54,89.17,0.0,31.83,1.07,-3.69,2.45,14.74,100.21,-13.81,784.3
2019-05-08,-10.19,292.39,147.79,54.46,24.28,42.74,20.56,83.55,0.0,32.39,0.29,-3.37,2.45,14.72,95.5,-13.76,783.78
2019-05-09,-10.3,287.65,148.51,54.39,19.91,43.47,22.24,85.94,0.0,34.53,0.0,-3.08,2.44,14.51,99.73,-13.67,786.28
2019-05-10,-10.18,287.49,148.92,54.4,19.41,42.67,21.16,84.6,0.0,37.91,0.97,-3.06,2.42,14.47,97.76,-13.7,785.25
2019-05-11,-5.91,277.39,147.84,54.38,9.13,43.34,21.94,85.45,0.0,37.18,1.04,-3.84,2.3,14.15,95.54,-14.03,765.89
2019-05-12,0.0,277.46,149.04,54.27,7.63,43.55,24.53,85.37,0.0,35.85,0.76,-3.61,2.31,13.95,98.68,-13.91,775.88
2019-05-13,0.0,281.12,149.83,54.22,10.96,42.96,13.07,84.27,0.0,26.78,0.0,-3.6,2.29,14.06,102.19,-13.85,764.3
2019-05-14,0.0,276.57,149.82,54.38,14.02,42.87,12.46,86.16,0.0,30.34,0.0,-3.5,2.37,14.24,99.44,-13.8,765.38
2019-05-15,-6.32,282.25,149.26,54.39,15.07,42.96,12.53,88.34,0.0,28.91,0.81,-3.44,2.43,14.41,99.06,-14.04,766.63
2019-05-16,-7.4,287.67,149.24,54.33,20.32,43.0,13.73,86.3,0.0,33.27,1.14,-3.53,2.42,14.19,96.79,-13.93,777.54
2019-05-17,-10.33,282.32,148.4,54.47,16.07,43.45,14.28,97.32,0.0,33.99,0.37,-3.92,2.4,14.23,102.02,-13.92,781.15
2019-05-18,-10.17,284.91,148.85,54.54,18.42,42.61,22.06,90.04,0.0,36.08,2.58,-3.85,2.38,14.43,99.09,-13.92,788.04
2019-05-19,-9.91,298.74,147.06,53.23,37.09,42.04,12.42,83.35,0.0,24.5,0.82,-2.16,2.54,13.84,99.32,-13.76,789.12
2019-05-20,-6.83,277.27,137.12,53.19,24.5,43.0,16.36,96.03,0.0,25.51,0.0,-1.97,2.49,13.95,101.33,-13.82,768.13
2019-05-21,-5.2,290.64,140.48,53.84,34.54,42.9,25.77,93.3,0.0,32.01,0.0,-2.47,2.49,13.98,104.11,-13.91,812.49
2019-05-22,-5.03,289.82,142.66,54.12,31.31,42.97,27.46,86.55,0.0,37.08,0.0,-2.47,2.49,13.95,106.29,-13.88,813.33
2019-05-23,-4.48,297.39,141.44,54.23,40.52,42.97,22.15,87.4,0.0,37.42,0.87,-3.07,2.47,13.9,108.52,-13.93,827.79
2019-05-24,-4.2,305.87,141.03,54.17,45.23,43.08,23.06,89.41,0.0,35.19,0.87,-4.3,2.21,12.69,107.06,-13.9,837.46
2019-05-25,-3.67,307.13,142.78,54.17,42.9,43.11,21.89,87.09,0.0,27.73,0.05,-3.89,2.16,12.63,104.42,-13.91,824.59
2019-05-26,-7.8,303.45,140.68,53.78,43.55,42.96,6.24,86.12,0.0,26.79,0.0,-3.57,2.21,12.73,104.89,-13.91,798.14
2019-05-27,-6.84,289.64,139.06,54.03,41.95,42.98,9.54,77.4,0.0,24.84,0.15,-3.46,2.21,12.89,101.58,-13.92,772.04
2019-05-28,-8.03,257.23,131.38,51.22,9.92,42.8,13.31,76.92,0.0,21.76,1.4,-3.17,2.44,12.74,98.79,-13.91,694.81
2019-05-29,-11.51,265.41,138.71,52.41,13.41,42.71,15.36,42.92,0.0,16.38,1.23,-2.82,2.48,13.11,99.76,-13.83,675.72
2019-05-30,-11.65,271.32,139.75,53.76,13.51,42.49,11.81,43.83,0.0,15.91,1.24,-2.92,2.45,13.44,100.77,-13.89,681.83
2019-05-31,-9.97,271.55,138.38,54.73,11.96,43.26,12.59,40.86,0.0,16.85,0.76,-4.21,2.44,12.77,107.49,-7.12,692.34
2019-06-01,-11.13,270.6,140.11,54.41,9.86,43.16,12.03,42.01,0.0,13.43,0.0,-3.79,2.4,12.73,105.78,-6.97,684.64
2019-06-02,-9.94,270.64,141.49,50.16,13.26,43.22,14.33,22.2,0.0,17.72,0.01,-5.06,2.36,13.13,99.6,-6.96,666.16
2019-06-03,-9.9,268.96,141.71,49.83,12.27,43.28,20.25,38.35,0.0,21.44,0.92,-4.16,2.45,11.98,102.58,-6.95,693.02
2019-06-04,-10.91,275.9,148.38,49.56,12.63,42.43,24.3,41.23,0.0,21.59,0.17,-3.44,2.44,12.91,100.22,-9.73,707.69
2019-06-05,-10.77,284.43,148.26,49.77,20.34,43.0,23.94,41.45,0.0,25.01,0.0,-2.58,2.42,13.01,99.08,-13.89,723.48
2019-06-06,-10.62,283.74,149.33,49.97,19.72,43.18,20.17,47.06,0.0,23.86,0.92,-2.43,2.41,12.98,91.27,-13.9,717.67
2019-06-07,-9.1,292.55,151.09,49.76,28.42,42.61,11.72,76.05,0.0,24.44,0.94,-2.97,2.42,12.48,91.35,-13.84,757.93
2019-06-08,-10.83,296.25,149.03,49.84,34.22,43.29,20.85,69.46,0.0,21.39,2.08,-2.89,2.45,12.44,94.94,-13.87,768.65
2019-06-09,-11.2,280.15,149.24,50.04,30.45,42.87,20.66,67.6,0.0,19.7,1.06,-3.08,2.43,12.39,102.17,-13.89,750.58
2019-06-10,-10.06,270.06,126.46,49.76,30.13,42.81,21.63,72.34,0.0,27.17,0.87,-2.85,2.36,12.73,99.25,-13.93,728.72
2019-06-11,-11.03,273.59,148.94,49.79,12.71,43.21,30.43,68.3,0.0,12.58,0.0,-2.58,2.44,13.44,100.82,-13.89,728.75
2019-06-12,-11.34,277.37,148.01,49.76,17.8,42.74,21.51,61.46,0.0,4.5,0.0,-2.12,2.42,13.31,103.24,-13.89,714.77
2019-06-13,-12.05,272.48,147.95,47.34,15.05,42.85,18.24,52.46,0.0,8.37,0.0,-2.38,2.42,13.07,101.89,-13.89,693.79
2019-06-14,-11.43,285.12,149.37,49.5,24.45,42.93,21.97,47.89,0.0,8.38,0.03,-2.79,2.4,12.87,106.12,-13.82,722.98
2019-06-15,-10.95,298.05,150.6,49.41,38.2,43.06,18.84,51.67,0.0,9.82,0.91,-2.8,2.4,12.76,103.88,-14.0,751.84
2019-06-16,-9.5,296.79,148.62,50.53,37.08,43.1,18.86,44.61,0.0,10.14,0.0,-2.79,2.46,13.53,95.92,-13.92,735.43
2019-06-17,-9.8,298.85,148.98,54.12,37.45,41.29,18.67,38.32,0.0,11.12,0.0,-2.97,2.46,13.51,86.99,-13.91,725.09
2019-06-18,-9.79,299.25,149.49,53.78,35.15,42.8,18.89,53.14,0.0,9.37,0.0,-3.01,2.36,13.99,85.78,-13.92,737.28
2019-06-19,-10.07,307.48,132.14,53.14,61.31,42.28,10.48,49.11,0.0,25.78,0.0,-2.47,2.45,13.91,68.4,-13.78,740.16
2019-06-20,-10.77,289.34,118.1,53.16,52.05,42.44,10.47,45.99,0.0,22.19,0.0,-2.35,2.43,13.54,76.29,-13.78,699.11
2019-06-21,-7.92,307.24,115.97,51.1,68.08,42.87,14.93,46.53,0.0,17.92,0.0,-2.64,2.43,13.62,74.97,-13.73,731.36
2019-06-22,-2.18,312.07,117.87,51.27,69.55,42.84,22.67,49.19,0.0,2.08,0.83,-2.85,2.44,13.02,71.13,-13.87,736.06
2019-06-23,-4.21,303.87,115.1,53.56,62.43,42.94,20.18,54.37,0.0,-14.51,0.0,-2.84,2.41,13.16,94.21,-13.86,726.82
2019-06-24,-2.39,297.68,118.46,53.05,52.78,42.97,19.85,47.01,0.0,-18.83,0.0,-2.62,2.44,13.41,82.63,-13.89,692.54
2019-06-25,-4.51,285.55,118.38,51.16,44.57,43.41,18.1,57.69,0.0,-7.95,0.0,-2.6,2.46,13.36,81.78,-13.9,687.52
2019-06-26,-7.52,285.99,116.62,49.99,52.51,43.96,18.21,48.6,0.0,-5.01,0.97,-2.39,2.46,13.35,88.83,-13.91,692.66
2019-06-27,-8.11,288.39,117.34,49.22,58.89,43.46,17.98,50.58,0.0,-4.31,0.97,-2.39,2.46,13.28,88.14,-13.9,702.01
2019-06-28,-5.63,288.39,116.86,48.92,62.15,43.25,11.83,72.68,0.0,-0.42,0.0,-2.76,2.4,13.16,88.46,-13.76,725.53
2019-06-29,-5.3,285.9,117.92,50.06,57.65,43.56,16.62,62.31,0.0,6.84,0.22,-2.9,2.37,12.9,89.6,-13.91,723.85
2019-06-30,-0.73,285.83,118.09,48.69,57.67,44.53,12.37,73.93,0.0,16.93,1.07,-2.81,2.66,12.48,89.79,-13.93,746.57
2019-07-01,-3.08,283.0,117.67,48.96,55.76,44.29,5.18,67.18,0.0,18.26,0.8,-2.78,2.73,12.46,87.3,-13.98,723.75
2019-07-02,-4.56,279.97,118.56,46.49,53.88,43.92,6.59,69.25,0.0,23.83,2.02,-2.66,2.47,12.88,88.06,-13.95,726.74
2019-07-03,-9.22,284.81,115.32,48.88,59.67,44.31,2.04,63.0,0.0,19.5,0.01,-2.33,2.4,12.9,87.15,-13.55,714.88
2019-07-04,-9.13,278.96,119.22,46.64,53.19,43.8,1.94,62.54,0.0,15.64,0.0,-2.33,2.28,12.89,96.31,-13.89,708.06
2019-07-05,-4.64,253.38,112.12,53.1,63.64,0.0,8.07,75.67,0.0,36.49,0.7,-2.65,2.31,13.01,97.81,-14.08,694.93
2019-07-06,-5.77,269.33,119.49,52.97,73.24,0.0,10.91,67.4,0.0,41.07,1.99,-2.76,2.21,12.47,85.13,-14.05,713.62
2019-07-07,-11.0,267.64,121.79,48.52,73.01,0.0,13.37,61.27,0.0,27.9,1.72,-2.81,2.51,12.64,91.15,-13.88,693.83
2019-07-08,-6.25,262.39,118.03,52.02,70.43,0.0,13.59,68.11,0.0,27.3,0.86,-2.74,2.45,12.33,92.9,-13.99,697.43
2019-07-09,-5.18,264.86,116.9,53.52,72.74,0.0,28.28,69.86,0.0,24.81,2.41,-2.68,2.42,12.45,89.82,-14.08,716.13
2019-07-10,-8.56,276.99,142.47,52.29,66.01,0.0,22.23,63.35,0.0,9.96,4.35,-2.37,2.41,12.66,82.65,-13.75,710.69
2019-07-11,-8.81,284.97,143.71,49.27,70.3,3.84,21.66,63.01,0.0,13.3,4.36,-2.38,2.38,12.39,84.5,-13.93,728.58
2019-07-12,-7.5,274.69,117.33,48.89,64.87,28.64,17.9,73.07,0.0,2.98,4.52,-2.53,2.4,12.58,87.27,-13.96,711.14
2019-07-13,-4.62,276.87,134.02,53.04,57.43,27.79,21.61,53.24,0.0,5.98,2.02,-2.25,2.43,12.44,86.43,-14.01,712.42
2019-07-14,-5.87,287.53,136.79,50.03,53.67,31.06,27.96,61.98,0.0,-4.52,2.11,-2.76,2.36,12.0,89.07,-14.01,727.41
2019-07-15,-9.26,271.34,133.67,52.75,38.03,33.02,19.3,63.98,0.0,9.96,2.14,-2.53,2.37,12.6,87.63,-13.77,701.24
2019-07-16,-6.75,284.35,141.47,48.08,42.02,37.88,18.98,63.55,0.0,3.8,0.49,-2.69,2.38,12.91,85.59,-13.97,718.1
2019-07-17,-7.33,263.0,136.34,49.94,25.98,34.25,18.14,62.77,0.0,5.31,2.25,-2.46,2.37,11.96,90.53,-13.62,679.42
2019-07-18,-7.19,253.5,138.09,49.92,20.97,33.99,19.29,61.7,0.0,2.96,2.45,-2.16,2.3,11.74,90.49,-13.43,664.62
2019-07-19,-10.65,255.58,134.61,51.73,20.61,32.52,26.72,40.65,0.0,-10.05,2.52,-2.29,2.59,11.76,92.14,-13.38,635.07
2019-07-20,-9.82,263.39,133.86,49.87,24.09,38.46,24.77,47.94,0.0,-10.35,2.43,-2.57,2.57,12.69,92.4,-13.74,655.98
2019-07-21,-7.45,258.39,133.51,46.94,19.25,43.22,20.78,42.65,0.0,-12.48,2.76,-2.38,2.63,12.8,93.67,-13.73,640.56
2019-07-22,-7.98,290.71,136.75,53.64,41.21,42.91,25.8,43.81,0.0,-14.05,2.16,-2.48,2.67,12.93,87.96,-13.82,702.22
2019-07-23,-8.42,308.07,136.08,53.57,57.77,42.92,27.83,39.59,0.0,-17.86,2.17,-2.52,2.69,13.25,89.01,-13.74,730.4
2019-07-24,-7.99,274.64,129.15,48.86,41.87,37.35,26.59,27.09,0.0,-13.52,4.1,-2.08,2.68,13.06,87.17,-13.75,655.21
2019-07-25,-8.97,299.87,133.91,49.29,59.77,39.79,26.47,26.14,0.0,-10.47,3.65,-2.06,2.69,12.99,81.05,-13.7,700.42
2019-07-26,-6.94,312.59,138.46,53.19,61.23,42.92,20.63,46.41,0.0,-43.77,4.22,-2.34,2.35,12.92,73.59,-14.4,701.04
2019-07-27,-6.41,311.19,141.41,53.66,56.34,43.51,14.67,45.14,0.0,-51.87,2.01,-2.44,2.32,12.6,73.89,-14.37,681.64
2019-07-28,-6.82,304.96,138.23,51.13,55.55,43.55,13.89,39.98,0.0,-14.09,1.0,-2.47,2.35,12.89,70.82,-14.28,696.7
2019-07-29,-8.06,304.38,135.21,49.63,60.37,42.9,15.94,32.15,0.0,-11.84,1.03,-2.84,2.39,7.34,68.09,-13.97,682.7
2019-07-30,-8.07,289.73,125.51,51.89,52.16,42.33,16.04,41.3,0.0,-2.51,1.07,-2.47,2.39,7.43,85.94,-13.93,688.8
2019-07-31,-8.11,275.15,122.7,51.5,40.08,42.1,11.69,30.89,0.0,1.15,1.6,-2.04,2.38,7.55,87.81,-13.91,650.54
2019-08-01,-7.82,274.83,119.19,51.25,44.55,41.7,11.64,26.3,0.0,3.61,0.78,-2.02,2.37,7.5,90.39,-13.97,650.29
2019-08-02,-7.86,288.04,125.41,53.28,50.04,42.47,15.67,33.23,0.0,7.18,1.55,-2.38,2.36,7.49,94.7,-13.89,697.28
2019-08-03,-3.55,284.52,133.62,48.9,43.33,42.8,17.99,30.52,0.0,60.75,2.01,-2.45,2.37,12.66,97.32,-13.58,757.21
2019-08-04,-3.14,262.04,126.8,49.86,27.16,42.66,17.56,36.24,0.0,66.13,1.29,-2.44,2.36,12.82,97.53,-13.46,723.4
2019-08-05,-2.77,292.33,137.57,50.2,45.92,43.03,16.56,35.17,0.0,56.41,2.07,-2.46,2.37,12.7,95.75,-13.36,771.49
2019-08-06,-4.0,285.79,142.22,51.19,34.1,42.41,12.66,30.75,0.0,55.59,2.29,-2.46,2.38,12.89,103.78,-13.36,756.22
2019-08-07,-4.42,273.07,139.39,50.02,24.66,42.62,14.97,26.21,0.0,54.8,3.3,-2.1,2.32,12.87,99.96,-13.39,724.28
2019-08-08,-4.39,275.6,139.62,50.81,24.6,42.26,14.95,25.81,0.0,51.66,3.22,-1.53,2.33,12.91,103.58,-13.48,727.94
2019-08-09,-0.96,272.19,136.1,50.98,24.1,42.83,19.4,31.17,0.0,50.07,3.21,-2.47,2.34,12.75,101.98,-13.27,730.41
2019-08-10,-2.78,276.79,138.17,51.09,26.65,42.7,20.41,45.5,0.0,48.96,2.2,-2.46,2.23,12.79,99.62,-13.76,748.13
2019-08-11,-3.05,277.49,139.91,52.76,24.04,42.54,29.93,42.05,0.0,57.84,3.64,-2.47,2.33,12.34,97.92,-13.89,763.37
2019-08-12,-2.33,274.3,131.52,53.7,28.18,42.37,30.74,44.87,0.0,58.32,1.21,-2.57,2.32,10.49,87.67,-13.72,747.06
2019-08-13,-2.38,267.81,134.7,52.8,24.04,43.04,29.18,37.03,0.0,57.25,3.65,-2.39,2.28,12.29,84.74,-13.98,730.05
2019-08-14,-3.7,258.36,124.82,51.57,30.22,35.82,31.08,27.27,0.0,23.6,2.36,-2.06,2.28,12.84,91.85,-13.86,672.45
2019-08-15,-3.68,259.46,125.59,50.88,26.23,36.49,31.0,26.32,0.0,24.16,1.93,-2.02,2.28,12.85,82.17,-13.77,659.89
2019-08-16,-2.08,280.01,138.38,50.6,27.31,43.61,17.91,39.1,0.0,18.54,2.03,-2.74,2.28,12.97,93.71,-13.98,707.66
2019-08-17,-2.45,267.59,132.3,50.85,21.25,43.32,22.3,30.56,0.0,14.12,4.97,-2.49,2.28,12.73,95.46,-13.98,678.81
2019-08-18,-6.5,266.97,128.03,53.19,22.32,43.4,31.23,28.41,0.0,11.4,2.57,-2.96,2.19,12.63,83.64,-13.97,662.54
2019-08-19,-7.54,272.4,114.0,44.71,51.23,42.64,20.65,32.58,0.0,4.49,3.91,-2.95,2.32,13.01,61.17,-13.93,638.71
2019-08-20,-10.33,287.76,114.38,48.45,64.8,42.56,20.65,36.51,0.0,1.46,3.42,-2.71,2.32,13.18,56.21,-13.83,664.83
2019-08-21,-10.1,260.09,120.21,37.26,40.89,42.33,12.41,42.33,0.0,-16.6,4.53,-3.65,2.32,13.22,55.76,-13.93,587.07
2019-08-22,-10.71,245.38,118.65,37.75,28.69,42.24,12.34,41.37,0.0,-21.31,4.17,-2.73,2.33,13.17,60.76,-13.97,558.14
2019-08-23,-9.45,244.82,119.34,36.95,27.93,42.25,12.19,45.15,0.0,-13.22,2.58,-2.83,2.34,12.61,66.18,-13.94,572.89
2019-08-24,-10.84,252.88,130.55,38.17,21.61,43.22,20.07,43.73,0.0,-18.04,2.24,-3.0,2.4,12.5,68.44,-13.93,590.0
2019-08-25,-4.83,265.0,131.0,48.78,22.21,42.57,20.02,41.1,0.0,-10.07,2.03,-3.01,2.38,13.4,75.07,-13.9,631.75
2019-08-26,-9.88,268.5,135.78,48.33,21.21,42.85,16.22,30.74,0.0,-16.64,2.35,-3.13,2.4,14.02,78.32,-13.89,617.17
2019-08-27,-9.98,262.42,131.35,46.51,27.91,42.73,12.85,26.72,0.0,-9.46,2.28,-3.13,2.42,13.07,69.53,-13.97,601.26
2019-08-28,-11.28,240.75,122.87,46.08,23.53,42.98,6.44,27.09,0.0,-11.91,2.0,-3.18,2.41,12.68,87.55,-13.91,574.11
2019-08-29,-11.25,241.77,122.91,46.47,24.08,43.12,6.36,25.49,0.0,-10.63,2.08,-3.25,2.4,12.73,89.45,-13.91,577.82
2019-08-30,-8.36,272.85,136.44,50.17,37.79,43.18,12.35,29.47,0.0,-12.9,1.74,-4.15,2.39,13.0,94.89,-13.89,654.97
2019-08-31,-9.4,256.41,125.37,50.02,32.03,42.85,7.9,29.59,0.0,-15.12,0.01,-3.95,2.39,12.39,103.08,-13.94,619.63
2019-09-01,-9.1,258.8,131.34,47.52,31.45,42.59,6.31,31.83,0.0,-9.83,0.0,-3.98,2.4,12.62,99.35,-13.92,627.37
2019-09-02,-7.39,234.16,124.59,45.24,18.88,39.9,7.97,31.84,0.0,-17.35,0.0,-3.55,2.36,12.5,98.58,-13.9,573.82
2019-09-03,-9.54,244.87,122.61,45.67,32.22,39.16,11.63,31.83,0.0,-19.97,0.0,-3.98,2.4,12.99,93.33,-13.94,589.29
2019-09-04,-9.35,238.3,119.24,47.48,23.97,42.32,9.92,35.65,0.0,-19.58,1.45,-3.37,2.39,12.7,99.71,-13.91,586.91
2019-09-05,-8.92,240.24,122.1,46.5,24.79,41.15,12.83,36.24,0.0,-20.07,1.55,-3.28,2.36,12.58,99.3,-13.82,593.55
2019-09-06,0.0,260.96,130.62,49.61,33.51,42.41,11.0,37.84,0.0,-18.12,0.0,-5.93,2.51,12.76,94.47,0.0,651.65
