1,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Netherlands_Production,GB_Production,LNG_Total,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,Austria_Hungary_Export,Slovenia_Austria,MAB_Austria,TAP_Italy,Austria_Production,Italy_Production,Germany_Production,Total_Supply
2024-03-03,28.041152777872977,0.0,324.8968297998056,40.07532213308662,84.83,277.1397263177499,59.90261069022566,3.486578207370639,2.1365432418733836,0.0,-10.002535095602273,0.0,-1.6161255990162493,-2.413542955003679,26.707435977294296,1.3354531624168158,7.345056029590219,10.337752930258215,852.2022576179219
2024-03-04,27.964334675610065,0.0,322.99705570008683,44.36831768712401,85.64,284.5594194104039,60.466746469625086,4.971094851776212,1.3139077301844955,0.0,-10.90789779434353,0.0,-2.0925160147421065,-1.352453144811094,26.70440870770216,1.3190895429998637,7.269628834977746,10.382707429156454,863.6038440857502
2024-03-05,28.040334596902134,0.0,318.29346681730146,27.456426110707227,86.31000000000002,275.9162488094597,60.03337419116646,6.936438270949572,3.305451122224331,0.38954505112022164,-5.615176002927124,0.0,-2.0054433776445686,0.7914537257999181,26.707854158679396,1.3209077229350805,7.218783433089405,10.318698404537141,845.4183630343002
2024-03-06,29.111697123728693,0.0,318.9887769673407,44.37677222382277,93.48000000000002,254.0047407181948,60.68787351334617,5.938357486411929,1.972997956700623,0.100999895401299,-2.903178811557591,-0.3202723955884576,-2.2558431183226406,4.690176960885525,26.709817793009428,1.3236349928379059,7.31103788300231,10.363089267655463,853.5806784568689
2024-03-07,27.299880818285047,0.0,316.7047007386759,40.88950310807675,92.13,254.01871720911112,60.42731014683023,4.953603960799426,3.0319968599677085,0.11609078886359929,-7.002901838481426,0.0,-2.7783880317039786,3.194905782163143,26.7049996161811,1.3154531831294298,7.313619698510319,10.40281649923995,838.7223085396485
2024-03-08,26.80315405998379,0.0,320.99586116130797,26.21988193676621,90.92999999999999,254.40185851787626,61.20807297461107,3.486787298063189,4.205904735140503,0.22399976801872254,-7.552264905907214,0.0,-2.8132879955604673,2.713451735317707,27.479180632596464,1.3154531831294298,7.419255952746422,9.957335142412783,826.9946441965029
2024-03-09,26.66206329701096,0.0,323.3175628134497,28.056152762338517,94.19,242.12223238589468,60.95836414230838,2.986769634079188,1.2174532846212387,0.0,-9.463899289794266,0.0,-2.6728426864646373,3.0976331556290386,27.511953325928747,1.3072713734209538,5.6562668694630265,10.160125841487199,815.1071069093726
2024-03-10,26.3568817948848,0.0,318.849746843417,27.973789211273196,87.43,241.46606443927215,60.86949150707498,2.9807878220923243,1.6679073635712267,0.0,-9.527262860536574,0.0,-2.3915884322859347,1.8441799082905055,27.50068970123008,1.3145440931618213,7.356883290068804,10.152734940050543,803.8448496215648
2024-03-11,26.420336274623875,0.0,311.61753558722063,27.877152947716418,88.49000000000001,254.03627426332463,61.26442746170312,4.970885761083663,2.957269664630294,0.0,-9.148899616017939,0.0,-2.4498883719086644,2.179270470350981,27.484189718317985,1.3745440310239794,7.307283341436088,9.76959897320196,814.1499805067072
2024-03-12,27.84851661373675,0.0,307.8357559572339,28.296697967767717,92.40999999999998,256.81505398043765,61.56054533685222,6.938847359363734,3.7089961588457228,0.0,-6.781902067355811,0.0,-2.5282701089158652,5.656994141437113,26.959235716522485,1.3745440310239792,7.4164195920474825,9.645590010720493,827.1570246897178
2024-03-13,27.615607764035463,0.0,305.97755589620544,27.930971073798837,92.94,226.11260488881848,61.426527293827384,6.933638273849338,1.8500889930799602,0.038818141616880894,-8.07999163210392,0.0,-2.4658156281411645,5.769448570430279,27.707225850971046,1.3690894912183285,7.51410130906701,9.401399354521187,792.0412696411945
2024-03-14,28.354788816697898,0.0,312.98646536327607,29.050879004895688,91.53999999999999,233.43987028665023,62.31599909993485,6.937629178807139,1.3457258790507913,0.0,-7.415446865782142,0.0,-1.9833615823313595,0.9479990182220936,27.706944033081086,1.3354531624168158,7.39322870697379,6.395347922229022,800.351522024122
2024-03-15,27.87133477192372,0.0,306.02324250464216,28.595697658114133,90.39,229.65893517709668,62.737571390613915,4.967903945989907,3.600723543703556,0.0,-10.325625670090318,0.0,-1.7628618106879295,3.47526912817359,27.710634938349575,1.301816833615303,7.406701420293748,9.643971830578149,791.2953156623162
2024-03-16,28.036061874054372,0.0,290.2011074117325,28.75878839830309,80.50999999999999,211.42766314889045,61.06663675745055,3.96669589196369,2.6620881521478297,0.8799990886449813,-5.344994464553892,0.0,-1.6140437829904257,3.6801780068725347,27.72568946821317,1.3072713734209536,7.436483207632602,9.682789972195028,750.3824145039774
2024-03-17,27.622425938792524,0.0,287.9974187269896,28.51115229112655,86.28999999999999,214.90022461813092,61.76559966994598,3.9525777247667313,2.264270382322371,0.3403632838726044,-5.042994777314365,-0.7982719005569816,-1.6602619169436397,-2.6973608428910376,27.711816755307467,1.3054531934857367,7.353356020994484,9.174817770994455,748.9905869390234
2024-03-18,28.069243657872082,0.0,299.6783203685679,29.21587883401662,74.81,214.2904525120012,61.580581679738316,6.431247885049879,2.188997733004391,0.0,-6.634411311011017,0.0,-2.025297902537137,-2.5111792175248264,27.70474403535947,1.3263622627407314,5.686730474277586,9.929026080821457,749.7406970923768
2024-03-19,27.915061999365687,0.0,293.89971105148646,28.172152642205354,74.22,231.34631711190937,64.58416038731859,7.4367377528235314,-0.2267270379215479,0.0,-9.91580791269243,-0.9868171598389746,-2.066670586962998,0.0,27.712507663682846,1.341816792190075,6.983256404281407,10.293307521741838,760.7090066295889
2024-03-20,28.9856063452214,0.0,309.5482445677519,28.657061230927706,82.88,237.8300759183362,68.24388386991993,5.938684758800267,-0.22263613306730984,0.0,-5.324630849279464,-0.2217270430997014,-2.209443166375905,-0.5685448657423258,27.680662242117524,1.3309077125787736,7.168483485181629,10.302643875709178,800.0192719489797
2024-03-21,28.054334582403303,0.0,314.22162007310243,28.218061685569584,92.87,238.6565440510616,68.5108926843062,5.005494816150516,-0.18481799041479824,0.0,-4.648358822375536,0.0,-1.846279906115681,0.5259994552582502,27.13672644179836,1.3218168129026888,7.435919571852684,10.687198022907227,815.9651514784069
2024-03-22,27.508880601838232,0.0,316.4065029249661,27.741153088562193,86.94,239.00828005042897,69.54642797550932,4.967403946507722,-0.8353627712354064,0.020727251261472703,-11.225261102035642,0.0,-1.867134429972619,0.0,27.643907734727115,1.2927259339392188,7.444801380836219,10.625443541407586,805.2184961267405
2024-03-23,27.350062584497035,0.0,317.015460054633,26.413881735853852,88.83,224.5956767947607,68.98840128069222,3.976014064131677,-0.6619993144124746,0.0,-4.314722804263234,-0.5270903632193804,-1.6099165145374832,-1.0819079704508185,26.445945339011402,1.2963622938096524,7.5185740317076455,10.656388963904975,794.8911301761187
2024-03-24,27.108971925087275,0.0,318.60659697115494,27.225517258934673,94.27000000000001,221.54838903118147,68.81125600960404,3.9756322463452816,3.769723368681967,0.0,-4.30354099766165,-0.23709066355228425,-2.1541977690443392,-1.7674527150243522,26.446227156901358,1.2927259339392183,7.391110527349263,10.410543763964622,802.3944120478615
2024-03-25,26.86879035564512,0.0,320.6306262830108,27.224335441976788,93.25,235.16166951841933,61.844017770551886,5.958566556391865,-0.21418159636855125,0.0,-5.522994280211628,-0.2154543223232031,-1.8943162200041117,-1.8129981224015357,26.43593625846803,1.243635075688362,7.1532380464248355,10.521925466796011,806.6327962320639
2024-03-26,28.9449700236693,0.0,319.9434733772531,27.968607398457824,91.88999999999999,275.3007018693492,61.61616346107051,5.955948377285153,-0.780453737191856,0.14572712180763484,-6.800629320688546,0.0,-1.8764526021406054,0.0,27.71487129759863,1.2990895637124775,7.36815600566715,10.122807698316873,848.8129805341669
