Date,France_GtP,Belgium_GtP,Italy_GtP,GB_GtP,Germany_IndPower,Germany_GtP_Intermediate,Germany_GtP,Netherlands_IndPower,Netherlands_GtP_Int1,Netherlands_GtP_Int2,Netherlands_GtP,Total_Gas_to_Power_Demand
2018-11-09,14.133204,17.938345,66.842349,35.37,158.937926,40.669873,40.669873,51.86831,25.812692,25.812692,25.812692,200.766463
2018-11-10,3.563678,12.632078,43.980718,49.41,127.607141,20.141986,20.141986,44.665226,18.578991,18.578991,18.578991,148.307451
2018-11-11,3.779969,15.150166,39.059532,39.69,126.552323,18.116976,18.116976,42.791138,14.889178,14.889178,14.889178,130.685822
2018-11-12,18.841753,19.188344,73.233924,49.57,151.66257,28.139247,28.139247,49.938494,22.952857,22.952857,22.952857,211.926125
2018-11-13,18.065327,19.153071,82.159888,43.11,156.166475,27.343206,27.343206,52.776945,23.945242,23.945242,23.945242,213.776733
2018-11-14,17.9262,19.60598,76.291757,39.35,175.748,37.847367,37.847367,55.253943,25.608106,25.608106,25.608106,216.62941
2018-11-15,21.20326,20.756797,79.790563,54.63,181.428721,40.767803,40.767803,56.32076,26.241255,26.241255,26.241255,243.389677
2018-11-16,19.154853,21.10216,74.804623,55.24,169.541279,29.244106,29.244106,53.306945,26.864223,26.864223,26.864223,226.409965
2018-11-17,8.406382,14.107258,51.532692,33.1,153.684386,18.039893,18.039893,46.690952,18.838359,18.838359,18.838359,144.024585
2018-11-18,9.866153,13.749895,45.24948,35.84,157.436564,19.895223,19.895223,45.469862,16.210743,16.210743,16.210743,140.811494
2018-11-19,20.339761,19.206344,83.472559,54.49,182.977174,27.243822,27.243822,54.840307,23.056604,23.056604,23.056604,227.809089
2018-11-20,23.618866,22.576704,92.976431,59.23,189.764531,26.64073,26.64073,58.336849,25.849052,25.849052,25.849052,250.891784
2018-11-21,23.286458,22.746886,93.353812,71.3,203.660153,39.427815,39.427815,60.089847,28.088343,28.088343,28.088343,278.203314
2018-11-22,21.820396,22.590431,90.658924,78.96,210.753054,53.508832,53.508832,61.599573,29.534502,29.534502,29.534502,297.073084
2018-11-23,21.885286,20.499797,91.617332,75.72,200.114247,54.63987,54.63987,61.091391,31.69574,31.69574,31.69574,296.058026
2018-11-24,17.9147,19.09798,66.139804,60.14,165.142647,39.587315,39.587315,55.656579,28.245903,28.245903,28.245903,231.125702
2018-11-25,18.165018,19.255344,48.735086,53.14,159.068653,29.834108,29.834108,54.422125,24.500823,24.500823,24.500823,193.630378
2018-11-26,24.555147,22.300977,86.066656,76.63,201.5357,47.954478,47.954478,58.606848,27.18807,27.18807,27.18807,284.695328
2018-11-27,23.171831,19.805616,79.805072,56.21,206.942695,53.334304,53.334304,58.024667,29.147146,29.147146,29.147146,261.473968
2018-11-28,20.051997,18.775617,71.912771,32.7,190.774712,36.09627,36.09627,53.754217,24.374775,24.374775,24.374775,203.91143
2018-11-29,16.920392,17.835163,77.625647,33.96,183.655173,29.306161,29.306161,54.277853,23.05321,23.05321,23.05321,198.700573
2018-11-30,19.624134,18.145799,83.91234,36.19,182.397902,38.584263,38.584263,54.625762,23.020729,23.020729,23.020729,219.477266
2018-12-01,10.915252,13.299077,66.942567,52.68,147.755847,27.509492,27.509492,45.345135,16.709602,16.709602,16.709602,188.05599
2018-12-02,0.326818,11.246079,53.687053,42.59,140.073855,21.299204,21.299204,43.376319,14.076653,14.076653,14.076653,143.225808
2018-12-03,10.133699,15.571438,76.305139,69.51,159.817471,27.58609,27.58609,53.131581,21.497972,21.497972,21.497972,220.604338
2018-12-04,16.035229,18.967526,76.33533,81.09,183.706992,34.619084,34.619084,59.478029,26.644609,26.644609,26.644609,253.691778
2018-12-05,15.865184,17.261346,80.429635,67.19,189.985076,41.185215,41.185215,54.450216,25.735609,25.735609,25.735609,247.666988
2018-12-06,14.758876,13.300077,82.915732,50.76,173.437639,34.541516,34.541516,50.061221,20.710657,20.710657,20.710657,216.986858
2018-12-07,5.864012,11.918533,73.338751,38.92,156.286747,25.479634,25.479634,50.281221,21.407799,21.407799,21.407799,176.92873
2018-12-08,0.026882,7.117447,42.62671,35.72,139.088583,11.23621,11.23621,43.08441,16.396421,16.396421,16.396421,113.12367
2018-12-09,0.574145,8.650718,41.419966,44.4,142.96967,11.92802,11.92802,45.62868,16.102632,16.102632,16.102632,123.075481
2018-12-10,17.993572,21.419523,76.720611,77.17,181.55063,26.123449,26.123449,56.680305,27.050871,27.050871,27.050871,246.478027
2018-12-11,22.703067,20.064888,90.957906,67.63,200.851428,40.883185,40.883185,60.45121,28.986193,28.986193,28.986193,271.225239
2018-12-12,20.748351,21.276342,93.611903,60.83,207.481058,50.622333,50.622333,60.86521,31.32002,31.32002,31.32002,278.408948
2018-12-13,20.030697,20.844069,90.965969,61.56,210.485146,48.488243,48.488243,62.414572,29.949006,29.949006,29.949006,271.837985
2018-12-14,21.77875,20.624797,88.666545,66.58,208.748057,50.404657,50.404657,63.473571,30.603486,30.603486,30.603486,278.658234
2018-12-15,16.232865,14.609894,52.237973,46.73,180.572631,36.884555,36.884555,58.610212,26.111813,26.111813,26.111813,192.8071
2018-12-16,11.323052,13.132441,51.695028,60.35,179.736723,30.963207,30.963207,58.848939,26.743023,26.743023,26.743023,194.206751
2018-12-17,20.904815,15.850984,74.683532,59.91,200.960792,46.230044,46.230044,59.485484,29.359974,29.359974,29.359974,246.939348
2018-12-18,17.939563,15.088257,78.189346,53.63,194.130617,43.180652,43.180652,58.917212,27.940964,27.940964,27.940964,235.968783
2018-12-19,18.740462,12.517623,88.320218,57.69,189.249986,38.974527,38.974527,53.016036,23.821618,23.821618,23.821618,240.064449
2018-12-20,15.084112,11.650079,82.213769,60.62,172.428094,35.577534,35.577534,56.284396,23.872037,23.872037,23.872037,229.017531
2018-12-21,5.948376,8.931627,65.386087,56.47,150.707935,23.908882,23.908882,50.758766,20.43626,20.43626,20.43626,181.081232
2018-12-22,1.85318,10.19608,45.550271,48.64,136.087223,19.609191,19.609191,45.331135,17.917724,17.917724,17.917724,143.766446
2018-12-23,1.154326,7.29272,47.914041,68.11,132.244954,18.175637,18.175637,44.088773,16.07306,16.07306,16.07306,158.719784
2018-12-24,2.174034,9.560808,43.198528,70.62,137.68113,18.969255,18.969255,48.096587,18.989132,18.989132,18.989132,163.511757
2018-12-25,0.775517,7.308174,37.519025,53.92,137.238676,16.275706,16.275706,44.167954,16.531196,16.531196,16.531196,132.329618
2018-12-26,5.852639,11.694079,46.848324,53.78,144.59385,20.279185,20.279185,48.036678,19.172386,19.172386,19.172386,157.626613
2018-12-27,17.321446,16.031074,59.841365,71.13,160.968924,31.336503,31.336503,55.556033,24.881876,24.881876,24.881876,220.542264
2018-12-28,15.264693,14.542439,62.027736,58.26,160.540197,33.128809,33.128809,55.228125,26.066242,26.066242,26.066242,209.28992
2018-12-29,3.789896,12.486623,53.378863,47.88,145.392759,24.809641,24.809641,46.121134,19.855954,19.855954,19.855954,162.200977
2018-12-30,4.169278,11.350352,53.390345,51.27,138.410584,20.08381,20.08381,49.646221,23.414871,23.414871,23.414871,163.678655
2018-12-31,9.973308,11.28217,48.043087,43.51,133.765498,19.697425,19.697425,47.969041,22.673612,22.673612,22.673612,155.179601
2019-01-01,1.658707,10.354353,40.392131,54.24,136.433222,13.857039,13.857039,45.481953,21.828121,21.828121,21.828121,142.330351
2019-01-02,16.04292,20.454161,61.841272,88.6,176.85409,21.930413,21.930413,55.751851,25.142213,25.142213,25.142213,234.01098
2019-01-03,16.299547,20.20007,68.671583,91.7,192.502346,39.983396,39.983396,57.647577,28.483455,28.483455,28.483455,265.338052
2019-01-04,17.733182,20.942978,78.161574,88.73,179.387814,33.920002,33.920002,56.180033,27.010633,27.010633,27.010633,266.498369
2019-01-05,17.224582,13.133441,63.822443,82.57,157.816473,26.554436,26.554436,53.358945,23.094903,23.094903,23.094903,226.399805
2019-01-06,16.525783,12.382714,60.587155,76.13,160.586834,31.509577,31.509577,54.641125,24.307873,24.307873,24.307873,221.443102
2019-01-07,15.252211,15.626075,93.885194,49.98,184.769627,38.636137,38.636137,54.674216,26.268404,26.268404,26.268404,239.648021
2019-01-08,15.617566,14.859439,92.08645,67.37,181.317539,25.498541,25.498541,49.25704,20.821191,20.821191,20.821191,236.253187
2019-01-09,22.219641,17.335982,91.292805,83.64,196.889796,31.643866,31.643866,56.999214,23.448807,23.448807,23.448807,269.581102
2019-01-10,23.648003,20.66416,97.308526,85.82,213.654779,49.673094,49.673094,59.457211,28.74961,28.74961,28.74961,305.863394
2019-01-11,21.879877,17.464982,97.559844,73.01,196.119251,43.511771,43.511771,53.637217,26.14478,26.14478,26.14478,279.571254
2019-01-12,12.085733,10.656262,64.915069,36.71,159.285562,25.820933,25.820933,46.657043,20.075084,20.075084,20.075084,170.263081
2019-01-13,2.500288,8.512355,57.197695,33.86,151.438843,16.151597,16.151597,44.572408,13.702388,13.702388,13.702388,131.924323
2019-01-14,21.587532,17.929891,85.488839,68.17,193.587618,29.244591,29.244591,56.658487,22.184449,22.184449,22.184449,244.605301
2019-01-15,23.006803,16.104165,92.433759,59.6,190.152894,33.010033,33.010033,52.351946,25.006954,25.006954,25.006954,249.161715
2019-01-16,19.952943,16.987073,97.584181,66.37,188.652714,35.674009,35.674009,54.076399,22.836989,22.836989,22.836989,259.405195
2019-01-17,22.312841,17.424982,97.384463,75.88,192.44871,32.673582,32.673582,56.404305,25.713308,25.713308,25.713308,271.389175
2019-01-18,23.510894,19.649616,95.286456,77.24,210.00051,45.494118,45.494118,59.331666,29.692062,29.692062,29.692062,290.873145
2019-01-19,23.024203,15.65662,77.51002,84.22,186.355352,36.538407,36.538407,59.175484,27.70923,27.70923,27.70923,264.65848
2019-01-20,22.362477,15.404802,68.531602,83.86,191.42362,37.548731,37.548731,56.693396,27.764012,27.764012,27.764012,255.471623
2019-01-21,23.453639,21.336069,102.959312,80.97,232.823032,52.975067,52.975067,59.876847,29.949975,29.949975,29.949975,311.644062
2019-01-22,22.524895,21.639068,101.206213,92.09,230.693125,51.023747,51.023747,60.753573,29.178174,29.178174,29.178174,317.662097
2019-01-23,24.31052,22.772522,105.0753,97.16,238.316662,57.400322,57.400322,63.526116,31.449462,31.449462,31.449462,338.168126
2019-01-24,25.229019,23.347249,103.991792,94.11,239.829752,60.279549,60.279549,63.534571,33.976724,33.976724,33.976724,340.934333
2019-01-25,22.961731,18.17489,86.816419,61.82,219.627591,54.710651,54.710651,55.535852,32.020556,32.020556,32.020556,276.504247
2019-01-26,14.450821,9.308899,63.62217,42.54,169.43137,30.03627,30.03627,46.074407,23.379481,23.379481,23.379481,183.337642
2019-01-27,3.419469,8.013355,51.826683,43.73,165.396011,22.595074,22.595074,43.764227,15.509722,15.509722,15.509722,145.094303
2019-01-28,21.991759,17.131437,82.742542,77.91,201.618246,37.917179,37.917179,56.067215,25.832084,25.832084,25.832084,263.525
2019-01-29,21.714523,19.623434,93.100867,83.32,214.160051,48.331168,48.331168,59.805484,30.268004,30.268004,30.268004,296.357996
2019-01-30,22.399295,22.216613,90.89166,89.22,214.729959,46.404572,46.404572,61.058482,31.278812,31.278812,31.278812,302.410953
2019-01-31,20.076752,21.346705,81.622861,79.08,212.535234,49.066609,49.066609,60.279483,33.00567,33.00567,33.00567,284.198597
2019-02-01,20.255415,18.375981,75.629858,74.33,205.093788,47.505553,47.505553,59.113302,31.584236,31.584236,31.584236,267.681044
2019-02-02,15.396002,11.635442,55.486224,70.58,175.922636,36.347881,36.347881,54.695307,29.339127,29.339127,29.339127,218.784677
2019-02-03,15.246975,11.839079,50.197703,58.04,178.891178,34.188097,34.188097,50.532311,22.693489,22.693489,22.693489,192.205342
2019-02-04,23.123194,20.080343,79.055818,84.55,199.644702,37.220036,37.220036,55.071761,25.788452,25.788452,25.788452,269.817843
2019-02-05,21.787687,19.436707,73.494478,74.19,211.576599,48.042712,48.042712,60.242119,31.462551,31.462551,31.462551,268.414135
2019-02-06,18.334754,18.441345,74.148732,70.27,203.330517,46.584918,46.584918,59.808029,31.940079,31.940079,31.940079,259.719828
2019-02-07,14.613203,11.509079,83.314759,54.57,192.773164,31.965289,31.965289,51.246947,26.153021,26.153021,26.153021,222.125352
2019-02-08,7.831656,9.253536,81.867533,42.07,172.968094,27.28309,27.28309,50.98522,24.575482,24.575482,24.575482,192.881297
2019-02-09,0.033882,6.837993,55.026643,45.48,145.412031,14.639991,14.639991,44.514681,19.999455,19.999455,19.999455,142.017963
2019-02-10,0.361972,7.712901,41.697511,56.62,150.62848,16.444416,16.444416,44.994317,21.549361,21.549361,21.549361,144.386162
2019-02-11,20.257743,20.216434,67.627721,83.08,189.227622,24.741284,24.741284,60.30321,31.438311,31.438311,31.438311,247.361492
2019-02-12,17.3827,17.289255,68.52562,59.18,197.007523,38.731158,38.731158,58.647667,32.324041,32.324041,32.324041,233.432774
2019-02-13,22.356722,15.595438,70.003855,53.75,192.268255,39.964974,39.964974,59.148211,30.004273,30.004273,30.004273,231.675262
2019-02-14,23.061112,15.859984,73.038488,63.91,187.34217,39.491324,39.491324,59.664847,32.386095,32.386095,32.386095,247.747004
2019-02-15,19.907534,12.701896,75.577976,46.06,171.873731,36.126812,36.126812,58.668394,32.746786,32.746786,32.746786,223.121005
2019-02-16,6.314557,8.912718,56.528923,40.26,145.694485,22.497629,22.497629,48.39595,23.878825,23.878825,23.878825,158.392652
2019-02-17,1.91318,8.320082,47.194551,27.17,145.848122,22.054037,22.054037,42.623683,16.621368,16.621368,16.621368,123.273219
2019-02-18,19.829807,12.20026,79.693799,47.42,171.419186,30.913273,30.913273,54.587034,27.269031,27.269031,27.269031,217.32617
2019-02-19,21.980768,12.145897,86.268502,52.04,171.946276,31.125615,31.125615,50.309402,24.127527,24.127527,24.127527,227.688308
2019-02-20,20.701579,12.989805,89.132226,47.07,173.105093,35.846598,35.846598,54.155217,26.466687,26.466687,26.466687,232.206894
2019-02-21,19.724943,14.820257,82.808369,54.41,167.90219,34.692289,34.692289,55.400034,28.27693,28.27693,28.27693,234.732789
2019-02-22,17.008001,12.614169,70.419236,48.59,169.56737,35.548931,35.548931,56.620487,32.425364,32.425364,32.425364,216.6057
2019-02-23,2.980633,10.247717,44.629463,45.44,152.734478,22.666825,22.666825,42.54241,20.809071,20.809071,20.809071,146.773708
2019-02-24,6.820747,11.054989,40.155404,55.61,150.211026,22.849594,22.849594,45.353135,18.644924,18.644924,18.644924,155.135658
2019-02-25,20.046261,14.458167,73.457869,71.61,170.584551,33.992238,33.992238,59.933211,31.660834,31.660834,31.660834,245.225369
2019-02-26,20.079125,14.285076,70.169882,72.36,168.99437,35.905743,35.905743,60.351756,32.630434,32.630434,32.630434,245.43026
2019-02-27,13.041986,11.135534,71.981907,76.59,161.379287,33.327092,33.327092,56.151578,32.512143,32.512143,32.512143,238.588663
2019-02-28,2.76967,10.88708,72.575261,75.97,158.991381,23.234525,23.234525,50.272766,24.118316,24.118316,24.118316,209.554852
2019-03-01,13.604886,11.324806,68.840592,75.42,164.614102,31.685074,31.685074,58.045576,31.525575,31.525575,31.525575,232.400934
2019-03-02,1.34278,6.561539,50.427693,36.12,139.157947,24.073714,24.073714,46.453588,25.239173,25.239173,25.239173,143.7649
2019-03-03,0.073173,5.875539,49.773058,45.14,128.246231,13.697055,13.697055,43.529228,18.976042,18.976042,18.976042,133.534866
2019-03-04,0.106291,7.45172,68.95172,50.09,155.924111,21.576509,21.576509,52.899491,20.659268,20.659268,20.659268,168.835507
2019-03-05,4.468623,9.629717,74.048578,59.17,166.449646,25.990613,25.990613,56.515941,26.773566,26.773566,26.773566,200.081097
2019-03-06,1.481317,6.000085,76.92262,47.88,155.082567,23.876401,23.876401,53.910126,24.334052,24.334052,24.334052,180.494474
2019-03-07,0.183582,6.035085,75.376349,42.54,152.446115,22.186873,22.186873,51.990583,23.763927,23.763927,23.763927,170.085815
2019-03-08,2.853242,7.184174,79.681627,48.63,155.062839,22.917466,22.917466,53.537217,27.395564,27.395564,27.395564,188.662074
2019-03-09,0.133627,6.016539,48.433041,41.52,131.494046,17.518248,17.518248,42.784228,14.245364,14.245364,14.245364,127.866819
2019-03-10,0.281109,7.054356,43.794082,35.48,140.985581,18.926592,18.926592,41.607411,14.939597,14.939597,14.939597,120.475737
2019-03-11,4.688668,9.072627,66.697422,44.25,178.311179,22.279954,22.279954,48.341677,19.485567,19.485567,19.485567,166.474238
2019-03-12,1.75768,7.419629,70.478309,48.19,165.752737,21.748613,21.748613,51.346765,25.85293,25.85293,25.85293,175.447161
2019-03-13,0.318181,7.605628,81.509297,40.63,166.772282,19.368245,19.368245,52.714854,22.286257,22.286257,22.286257,171.717609
2019-03-14,1.249844,8.517355,77.862774,40.08,169.049279,19.465205,19.465205,50.420493,23.229677,23.229677,23.229677,170.404856
2019-03-15,0.688336,7.320174,75.347958,41.39,155.128476,20.266095,20.266095,45.381498,20.071205,20.071205,20.071205,165.083768
2019-03-16,0.023764,7.341629,54.925961,35.16,133.047044,15.596501,15.596501,38.707051,13.802741,13.802741,13.802741,126.850596
2019-03-17,0.510345,7.68181,54.031253,37.01,134.878678,12.402154,12.402154,43.132137,15.614439,15.614439,15.614439,127.250001
2019-03-18,17.676036,16.082347,77.887992,75.72,170.170187,22.619799,22.619799,54.675489,26.078847,26.078847,26.078847,236.065021
2019-03-19,22.373177,16.495437,85.341257,67.9,178.130088,36.922854,36.922854,60.742119,33.220436,33.220436,33.220436,262.253161
2019-03-20,21.101042,14.731348,76.405503,59.73,168.071826,34.861484,34.861484,61.049391,32.366218,32.366218,32.366218,239.195595
2019-03-21,18.742453,13.843986,70.572827,68.27,160.385834,33.850191,33.850191,59.727938,32.869441,32.869441,32.869441,238.148898
2019-03-22,15.618793,12.220351,68.630238,48.91,151.01248,33.815286,33.815286,57.443395,32.457361,32.457361,32.457361,211.652028
2019-03-23,2.712461,9.911535,47.76576,56.02,127.502777,22.561623,22.561623,46.605861,24.639961,24.639961,24.639961,163.611339
2019-03-24,0.0587,7.635356,48.290223,28.81,129.417139,19.362913,19.362913,41.769684,17.52552,17.52552,17.52552,121.682711
2019-03-25,4.418914,7.945628,66.920894,58.93,161.34856,20.721322,20.721322,49.45004,19.383274,19.383274,19.383274,178.320032
2019-03-26,10.05898,13.52735,71.916371,61.07,166.696736,24.572089,24.572089,56.458032,26.83465,26.83465,26.83465,207.97944
2019-03-27,17.543964,14.440349,73.292788,70.09,164.635284,32.800599,32.800599,61.066846,30.348966,30.348966,30.348966,238.516665
2019-03-28,18.195081,15.479529,63.740016,65.16,160.425016,36.184503,36.184503,61.026664,31.447038,31.447038,31.447038,230.206167
2019-03-29,11.73357,12.208351,64.076452,61.18,147.949847,32.407911,32.407911,56.017215,29.486506,29.486506,29.486506,211.09279
2019-03-30,2.02318,8.745991,46.897088,49.55,115.208517,18.204725,18.204725,43.682409,20.30197,20.30197,20.30197,145.722954
2019-03-31,0.565945,7.553083,48.008223,41.68,126.894505,14.377714,14.377714,39.085232,12.730848,12.730848,12.730848,124.915813
2019-04-01,8.341973,10.503898,79.303636,61.77,150.994207,25.16306,25.16306,48.732131,20.481346,20.481346,20.481346,205.563913
2019-04-02,7.829001,11.304988,83.116587,70.04,145.135304,22.757482,22.757482,50.191948,22.317769,22.317769,22.317769,217.365827
2019-04-03,19.790534,16.109165,82.121306,67.58,157.927746,34.551697,34.551697,54.645489,25.819479,25.819479,25.819479,245.972181
2019-04-04,19.94107,15.987529,74.528696,56.38,165.078738,40.655329,40.655329,41.829866,26.620854,26.620854,26.620854,234.113477
2019-04-05,17.866954,13.941531,75.243013,54.57,157.26011,38.620139,38.620139,53.945399,26.400269,26.400269,26.400269,226.641906
2019-04-06,5.588431,8.947991,53.390536,60.91,119.644785,20.500738,20.500738,40.863049,17.483828,17.483828,17.483828,166.821523
2019-04-07,1.172062,7.261356,51.957419,53.76,117.223151,17.819794,17.819794,37.286598,10.812495,10.812495,10.812495,142.783126
2019-04-08,16.196447,10.96308,72.463907,65.94,142.297398,28.722462,28.722462,48.179586,17.821733,17.821733,17.821733,212.107628
2019-04-09,11.887251,9.847899,74.949159,61.05,150.876571,31.67053,31.67053,45.312771,17.643812,17.643812,17.643812,207.048651
2019-04-10,10.36868,9.56099,72.819361,71.06,157.418201,33.637364,33.637364,48.369223,18.035045,18.035045,18.035045,215.481441
2019-04-11,12.531414,12.543532,79.018409,75.65,165.302556,34.216215,34.216215,46.112043,16.837104,16.837104,16.837104,230.796676
2019-04-12,19.951998,14.965166,76.050985,65.1,169.584461,36.863223,36.863223,54.475125,22.796266,22.796266,22.796266,235.727638
2019-04-13,6.179248,10.249989,55.545742,42.1,147.747029,26.895735,26.895735,42.643501,19.278073,19.278073,19.278073,160.248788
2019-04-14,8.3504,8.783536,49.457967,36.62,144.496578,20.898274,20.898274,41.184503,13.592338,13.592338,13.592338,137.702516
2019-04-15,17.983527,12.08526,63.414734,35.99,154.95893,23.621396,23.621396,47.830769,19.597556,19.597556,19.597556,172.692473
2019-04-16,21.892659,14.282803,72.352934,62.25,149.6423,28.771911,28.771911,50.688038,21.250724,21.250724,21.250724,220.801032
2019-04-17,16.855228,11.955079,69.644737,56.49,147.516393,31.58666,31.58666,49.895494,23.707205,23.707205,23.707205,210.238909
2019-04-18,8.659318,7.935446,60.634064,49.66,127.932868,21.870298,21.870298,43.863955,18.961498,18.961498,18.961498,167.720625
2019-04-19,1.211317,7.117265,54.065171,53.5,103.526893,14.529456,14.529456,42.807228,17.641872,17.641872,17.641872,148.065082
2019-04-20,0.0238,7.099174,40.427058,54.84,99.94626,16.283463,16.283463,38.771233,15.843264,15.843264,15.843264,134.51676
2019-04-21,0.019391,7.031265,35.914708,38.91,93.046449,12.538383,12.538383,37.229143,13.58749,13.58749,13.58749,108.001237
2019-04-22,0.094145,6.891356,40.15324,36.5,96.397355,9.960216,9.960216,37.499143,12.703215,12.703215,12.703215,106.302173
2019-04-23,0.351727,7.650356,66.042532,45.88,122.324055,16.013914,16.013914,46.266134,19.654762,19.654762,19.654762,155.59329
2019-04-24,0.086164,7.388447,63.394507,53.28,124.256599,16.780383,16.780383,45.26568,20.228765,20.228765,20.228765,161.158266
2019-04-25,0.531709,8.543355,46.125661,56.3,128.51814,22.100578,22.100578,47.164042,21.87854,21.87854,21.87854,155.479843
2019-04-26,4.85484,9.886353,50.766066,39.96,132.169681,25.023437,25.023437,46.962133,22.494721,22.494721,22.494721,152.985417
2019-04-27,0.016464,8.665173,34.228474,32.09,115.080244,15.541234,15.541234,34.752964,8.372981,8.372981,8.372981,98.914325
2019-04-28,1.81438,9.826263,38.413833,58.16,122.075055,16.389149,16.389149,39.40305,12.529656,12.529656,12.529656,137.133281
2019-04-29,13.920631,11.737351,61.968799,69.84,146.356939,25.929044,25.929044,52.523946,24.659353,24.659353,24.659353,208.055179
2019-04-30,10.826262,12.216987,61.206428,71.96,138.083766,26.158839,26.158839,54.73058,27.928844,27.928844,27.928844,210.297359
2019-05-01,0.308336,8.6589,42.298429,71.92,113.823609,15.04092,15.04092,46.117407,17.605028,17.605028,17.605028,155.831613
2019-05-02,9.141136,9.031354,63.82597,65.3,137.884675,21.104799,21.104799,55.274761,25.553809,25.553809,25.553809,193.957068
2019-05-03,11.309425,9.534172,66.379859,56.41,144.158578,27.459558,27.459558,52.103764,28.88293,28.88293,28.88293,199.975943
2019-05-04,0.996563,7.39572,49.757221,31.32,130.624319,18.0588,18.0588,42.031047,14.916812,14.916812,14.916812,122.445115
2019-05-05,3.084051,7.598628,40.665731,45.59,129.220775,15.825327,15.825327,39.992868,10.493981,10.493981,10.493981,123.257718
2019-05-06,15.360039,10.846989,56.220751,66.64,153.724659,23.708175,23.708175,55.903942,25.945527,25.945527,25.945527,198.72148
2019-05-07,13.114577,9.540172,66.568095,72.42,152.257297,28.405402,28.405402,56.448032,30.273822,30.273822,30.273822,220.322068
2019-05-08,3.560369,7.60381,70.70799,53.31,146.750666,26.068666,26.068666,51.794583,25.227538,25.227538,25.227538,186.478374
2019-05-09,15.382948,9.555626,65.791196,76.11,143.132852,26.754174,26.754174,56.395942,25.183421,25.183421,25.183421,218.777365
2019-05-10,13.075959,10.15208,62.874826,72.72,139.297674,28.210028,28.210028,55.056579,29.002191,29.002191,29.002191,216.035084
2019-05-11,0.015245,7.058265,41.051576,51.27,119.316695,20.032906,20.032906,41.649139,15.29641,15.29641,15.29641,134.724403
2019-05-12,1.170635,7.090811,41.870675,49.76,119.181877,13.575855,13.575855,39.177232,12.052613,12.052613,12.052613,125.520589
2019-05-13,10.722616,8.955718,67.974975,61.27,141.778308,20.102717,20.102717,48.929495,16.380908,16.380908,16.380908,185.406934
2019-05-14,12.821623,8.839718,63.148035,61.85,145.421758,21.654562,21.654562,54.701671,23.696055,23.696055,23.696055,192.009993
2019-05-15,11.997842,10.026535,69.078783,56.41,145.131668,23.276703,23.276703,53.108945,26.617945,26.617945,26.617945,197.407808
2019-05-16,12.942941,10.671443,67.371267,42.88,146.850484,26.195684,26.195684,55.05467,25.510661,25.510661,25.510661,185.571997
2019-05-17,12.591496,10.856989,63.944061,55.11,133.760043,24.962837,24.962837,54.533216,29.07879,29.07879,29.07879,196.544173
2019-05-18,2.751006,9.240718,48.683568,53.23,108.361251,19.077365,19.077365,44.781954,20.77465,20.77465,20.77465,153.757307
2019-05-19,1.025535,9.144718,43.324864,51.77,105.76289,14.948324,14.948324,40.757958,16.129781,16.129781,16.129781,136.343222
2019-05-20,12.554332,11.007625,59.598284,65.6,133.868952,27.003846,27.003846,54.847398,27.449377,27.449377,27.449377,203.213463
2019-05-21,11.675861,9.844263,55.333297,62.94,135.994041,23.640303,23.640303,56.08876,29.472447,29.472447,29.472447,192.906171
2019-05-22,12.642751,10.035535,56.505151,55.34,139.417219,23.043029,23.043029,53.477581,28.634713,28.634713,28.634713,186.201178
2019-05-23,12.029388,9.824172,54.739516,46.52,135.392314,24.08341,24.08341,59.092757,31.411647,31.411647,31.411647,178.608133
2019-05-24,11.702897,10.141353,51.150556,51.08,126.77296,23.328092,23.328092,55.287761,31.62399,31.62399,31.62399,179.026888
2019-05-25,5.775158,7.154993,36.281526,39.63,112.283247,20.897789,20.897789,42.581138,25.410308,25.410308,25.410308,135.149774
2019-05-26,0.167673,6.427539,35.2108,19.64,103.902256,12.865623,12.865623,34.634419,10.284063,10.284063,10.284063,84.595697
2019-05-27,6.738148,11.595352,53.623408,36.33,131.112228,22.624162,22.624162,55.354215,23.698964,23.698964,23.698964,154.610033
2019-05-28,10.294989,11.87417,48.830795,57.59,137.391221,29.725998,29.725998,56.138124,29.56165,29.56165,29.56165,187.877602
2019-05-29,9.252981,10.723534,52.530509,49.37,133.24668,28.064103,28.064103,52.859763,26.741569,26.741569,26.741569,176.682697
2019-05-30,0.550109,6.771538,54.43918,33.05,102.513439,11.700648,11.700648,41.249775,13.581672,13.581672,13.581672,120.093148
2019-05-31,4.522113,9.167172,48.463677,0.0,112.036066,18.695343,18.695343,48.058496,23.498741,23.498741,23.498741,104.347047
2019-06-01,1.048199,8.331628,33.908483,38.87,97.737444,14.53188,14.53188,42.061593,17.67096,17.67096,17.67096,114.361151
2019-06-02,1.041917,6.852902,35.034991,24.23,94.20363,10.298607,10.298607,37.107234,14.146949,14.146949,14.146949,91.605366
2019-06-03,13.66834,10.299353,54.583862,46.42,123.124782,24.32678,24.32678,52.050582,21.868844,21.868844,21.868844,171.167179
2019-06-04,12.439133,10.192171,58.993884,65.27,120.782239,27.923026,27.923026,50.957311,24.818852,24.818852,24.818852,199.637066
2019-06-05,11.382561,11.69217,55.86356,60.54,118.828968,26.941791,26.941791,50.312584,24.413559,24.413559,24.413559,190.833641
2019-06-06,7.753392,11.755806,55.948406,55.85,129.224503,26.772111,26.772111,53.0284,23.006669,23.006669,23.006669,181.086384
