Date,France_GtP,Belgium_GtP,Italy_GtP,GB_GtP,Germany_IndPower,Germany_GtP,Netherlands_IndPower,Netherlands_GtP,Total_Gas_to_Power_Demand
2022-03-14,24.7,15.23,89.57,56.77,168.13,39.16,51.08,31.28,256.71
2022-03-15,24.41,15.41,95.43,60.43,176.31,49.81,53.3,37.91,283.4
2022-03-16,22.59,9.45,91.25,65.48,158.02,35.71,36.37,21.4,245.89
2022-03-17,21.03,10.19,85.95,47.47,168.1,37.14,43.4,21.46,223.24
2022-03-18,14.77,4.62,76.09,41.06,156.35,33.79,36.34,20.67,190.99
2022-03-19,7.54,4.02,53.41,16.0,127.31,17.69,27.09,5.93,104.58
2022-03-20,17.67,5.85,51.9,40.93,128.11,16.64,35.01,12.04,145.04
2022-03-21,21.39,7.63,81.17,65.19,160.04,31.67,43.86,22.81,229.86
2022-03-22,20.44,11.13,78.39,61.78,161.4,40.17,51.41,28.64,240.55
2022-03-23,20.81,13.78,83.63,68.27,157.81,41.52,53.48,33.0,261.01
2022-03-24,21.49,11.26,81.05,69.62,157.32,42.19,51.4,31.26,256.86
2022-03-25,20.95,7.39,73.32,65.35,142.06,32.21,42.0,22.92,222.13
2022-03-26,13.44,5.04,48.91,49.35,114.61,21.59,36.39,15.48,153.82
2022-03-27,14.49,7.44,45.68,59.68,122.0,22.06,39.03,14.02,163.37
2022-03-28,19.74,11.82,82.53,77.93,145.09,33.13,49.51,23.7,248.85
2022-03-29,21.99,12.47,88.73,77.02,157.0,41.21,51.57,29.81,271.23
2022-03-30,19.97,12.34,84.94,61.63,164.75,48.45,46.35,26.47,253.79
2022-03-31,19.97,6.92,77.0,45.94,163.26,32.99,38.88,15.24,198.06
2022-04-01,22.09,7.19,71.31,70.12,163.0,26.05,35.54,9.14,205.91
2022-04-02,22.44,6.74,51.71,71.34,149.05,25.09,36.55,10.79,188.11
2022-04-03,21.39,6.92,63.97,48.04,142.78,20.5,37.08,15.01,175.82
2022-04-04,22.87,5.44,95.03,38.18,156.43,20.55,34.9,10.52,192.59
2022-04-05,22.43,6.71,91.73,37.47,153.2,22.33,39.12,17.78,198.44
2022-04-06,19.03,4.6,83.43,30.28,139.32,16.26,30.77,7.62,161.22
2022-04-07,12.38,4.64,60.09,32.39,142.17,20.24,31.59,9.15,138.89
2022-04-08,22.11,7.58,55.7,54.26,148.35,24.21,37.84,15.57,179.44
2022-04-09,19.2,4.91,40.73,48.37,128.4,18.11,38.03,12.75,144.07
2022-04-10,11.13,5.38,36.67,47.8,132.68,17.53,40.05,16.23,134.73
2022-04-11,11.69,6.67,66.36,31.53,148.43,26.51,41.82,19.94,162.7
2022-04-12,16.97,5.25,69.95,61.37,133.83,22.0,40.09,15.4,190.95
2022-04-13,19.4,8.59,60.0,71.22,135.03,30.43,46.38,26.18,215.83
2022-04-14,14.94,8.4,55.01,77.41,124.91,29.3,43.03,22.11,207.17
2022-04-15,7.76,5.0,48.89,52.32,110.16,19.2,34.92,14.14,147.31
2022-04-16,1.42,4.5,32.75,28.75,106.94,16.5,31.92,9.7,93.63
2022-04-17,0.99,4.49,27.19,19.43,100.82,15.01,30.78,8.63,75.74
2022-04-18,8.91,5.51,34.76,50.07,107.83,15.94,34.94,10.18,125.37
2022-04-19,18.59,10.17,61.04,76.45,131.84,26.33,45.49,25.01,217.59
2022-04-20,18.8,8.26,67.37,68.38,135.63,23.01,38.25,18.47,204.29
2022-04-21,14.93,7.2,64.95,55.03,132.97,22.02,34.06,13.02,177.15
2022-04-22,13.35,4.24,61.09,40.08,120.31,17.89,30.41,9.1,145.75
2022-04-23,2.12,4.31,43.56,16.91,100.23,12.8,26.59,5.36,85.06
2022-04-24,5.77,4.73,34.54,32.49,106.68,12.26,28.92,5.47,95.26
2022-04-25,19.49,10.99,48.22,73.97,143.45,32.5,44.09,22.32,207.48
2022-04-26,20.44,11.22,67.54,79.42,146.7,41.09,52.19,31.95,251.65
2022-04-27,20.33,10.51,65.67,80.43,140.98,38.04,48.95,32.09,247.07
2022-04-28,20.08,7.47,49.78,83.21,131.39,27.57,40.64,21.74,209.85
2022-04-29,18.29,8.16,53.02,85.55,125.33,28.68,37.72,20.68,214.39
2022-04-30,15.09,5.49,38.31,76.54,104.61,18.49,33.48,12.74,166.66
2022-05-01,11.35,5.42,35.45,77.51,101.78,10.93,32.98,11.13,151.78
2022-05-02,15.37,7.68,64.46,80.86,125.2,16.54,43.7,21.71,206.62
2022-05-03,19.1,9.42,70.65,78.86,131.19,20.02,48.34,27.96,226.01
2022-05-04,19.34,9.75,66.12,80.07,133.41,21.62,46.57,29.28,226.17
2022-05-05,19.45,9.11,65.73,76.84,130.67,20.4,44.48,27.37,218.9
2022-05-06,17.38,6.56,57.4,77.21,123.21,19.26,36.99,19.08,196.9
2022-05-07,10.6,4.57,33.44,74.26,95.03,10.09,30.15,12.51,145.47
2022-05-08,10.68,5.87,34.94,55.94,99.37,9.18,34.55,11.72,128.32
2022-05-09,17.65,7.82,59.71,49.74,120.7,17.84,42.77,24.6,177.36
2022-05-10,17.8,6.49,55.77,40.7,114.38,13.71,36.48,16.44,150.9
2022-05-11,14.85,7.31,55.94,51.13,109.19,13.97,31.33,12.9,156.11
2022-05-12,18.76,8.59,55.95,49.18,113.51,13.92,35.96,17.11,163.5
2022-05-13,15.95,6.44,50.07,42.38,107.51,12.05,29.82,9.8,136.69
2022-05-14,11.61,6.75,35.81,66.13,92.16,8.98,32.56,12.86,142.14
2022-05-15,9.89,6.03,36.76,44.17,90.97,7.38,29.51,9.79,114.03
2022-05-16,18.57,10.42,58.2,62.28,113.58,13.66,44.65,22.42,185.55
2022-05-17,18.48,13.54,59.12,56.16,120.24,18.86,45.74,31.43,197.6
2022-05-18,15.61,12.62,51.11,57.65,114.98,15.65,39.07,19.81,172.44
2022-05-19,16.48,12.1,54.03,70.41,115.06,14.74,42.59,22.39,190.13
2022-05-20,15.64,9.38,51.24,60.71,103.55,13.02,40.03,25.5,175.48
2022-05-21,8.49,6.82,33.57,51.35,86.76,7.05,29.9,8.98,116.25
2022-05-22,8.84,6.9,31.63,53.71,92.15,9.39,34.78,14.09,124.57
2022-05-23,14.15,9.87,56.92,64.17,109.78,13.78,41.96,23.66,182.55
2022-05-24,14.02,9.67,62.24,59.85,116.66,12.05,39.34,17.48,175.3
2022-05-25,10.19,6.6,62.96,33.23,105.34,11.79,31.79,14.3,139.08
2022-05-26,3.22,4.82,64.49,30.71,89.02,7.68,30.56,10.37,121.3
2022-05-27,3.23,5.21,66.41,31.22,94.91,8.32,32.6,11.74,126.14
2022-05-28,3.01,5.06,40.91,38.49,89.98,7.61,32.71,11.67,106.75
2022-05-29,6.48,5.93,34.36,44.24,98.56,8.26,40.01,16.21,115.48
2022-05-30,13.15,10.95,64.56,74.27,126.86,16.63,57.45,37.21,216.76
2022-05-31,13.04,10.9,65.08,75.7,124.92,43.54,53.13,35.58,243.84
2022-06-01,13.46,9.38,64.73,78.39,123.64,16.81,48.23,29.6,212.36
2022-06-02,9.98,8.14,47.63,70.88,119.87,13.84,44.63,25.43,175.91
2022-06-03,11.74,8.56,62.94,52.59,108.47,16.68,35.21,19.2,171.71
2022-06-04,8.67,5.9,49.14,40.12,85.13,10.15,33.03,13.02,127.0
2022-06-05,5.37,5.66,45.12,45.71,78.16,8.84,33.21,13.15,123.85
2022-06-06,7.29,6.2,71.47,63.15,83.71,8.44,33.51,12.93,169.48
2022-06-07,16.31,10.18,70.92,70.0,112.8,14.15,44.92,22.44,203.99
2022-06-08,16.35,10.69,65.99,61.21,114.53,16.36,48.9,32.51,203.11
2022-06-09,15.71,9.2,66.02,56.62,113.07,13.87,36.38,19.45,180.86
2022-06-10,12.86,6.94,46.84,36.4,105.02,11.46,35.68,18.11,132.6
2022-06-11,4.28,4.67,28.95,23.49,84.09,8.58,30.37,9.34,79.31
2022-06-12,7.22,5.11,30.4,24.29,85.62,8.04,31.04,11.47,86.52
2022-06-13,15.29,6.43,72.2,56.44,109.21,9.66,39.97,18.51,178.54
2022-06-14,14.6,8.95,79.5,66.35,117.2,14.85,43.58,26.06,210.3
2022-06-15,15.89,9.11,80.97,65.46,111.16,13.29,47.3,29.81,214.53
2022-06-16,15.78,8.49,81.46,60.21,92.03,9.99,39.95,23.24,199.17
2022-06-17,16.12,6.48,73.33,40.01,91.26,9.42,32.61,15.75,161.11
2022-06-18,10.65,6.52,45.78,40.02,75.63,7.37,29.02,9.58,119.91
2022-06-19,6.1,6.88,46.06,39.45,80.54,8.31,33.88,10.74,117.54
2022-06-20,11.47,10.05,79.09,64.92,108.33,13.79,38.67,20.12,199.44
2022-06-21,11.41,12.33,81.29,73.75,111.39,14.72,46.41,22.27,215.76
2022-06-22,12.91,11.75,84.2,70.94,114.51,16.59,49.05,31.66,228.06
2022-06-23,11.73,11.99,87.43,71.04,105.09,17.15,43.13,29.74,229.08
2022-06-24,10.34,9.24,70.06,57.01,100.99,11.5,39.54,22.52,180.66
2022-06-25,6.61,7.29,48.51,28.0,78.29,7.43,33.57,14.58,112.42
2022-06-26,6.96,8.3,47.24,30.56,83.1,8.73,36.94,15.26,117.04
2022-06-27,13.66,11.13,90.1,61.87,107.83,15.75,53.26,34.79,227.3
2022-06-28,13.33,12.21,90.73,53.54,106.45,15.21,47.85,30.64,215.65
2022-06-29,13.39,13.41,89.25,62.97,111.03,15.99,50.14,29.68,224.69
2022-06-30,13.95,13.31,88.13,68.87,107.52,42.17,51.76,35.0,261.43
2022-07-01,11.77,7.7,77.96,60.01,98.92,30.18,36.57,18.44,206.06
2022-07-02,4.2,5.26,53.56,48.92,78.33,15.18,32.17,12.36,139.49
2022-07-03,5.3,6.17,59.51,47.47,78.41,14.18,32.72,12.58,145.21
2022-07-04,13.62,8.82,87.79,48.23,99.17,20.47,35.64,15.22,194.15
2022-07-05,12.43,9.89,73.02,58.99,100.24,24.27,36.03,16.26,194.86
2022-07-06,14.06,8.5,81.87,40.74,97.86,16.89,30.25,10.26,172.31
2022-07-07,16.97,5.41,80.78,59.62,97.22,16.34,29.46,8.97,188.09
2022-07-08,16.17,7.61,49.84,55.24,93.26,14.89,32.31,12.87,156.61
2022-07-09,8.91,4.68,30.49,47.93,76.58,13.37,28.51,9.4,114.79
2022-07-10,8.06,5.97,34.73,52.98,79.4,11.73,30.44,10.12,123.59
2022-07-11,16.73,14.98,73.86,58.71,108.01,34.97,46.58,27.87,227.12
2022-07-12,17.37,14.48,78.59,56.79,104.52,37.09,42.56,28.27,232.59
2022-07-13,17.97,12.83,79.65,57.26,100.87,32.11,39.36,23.97,223.79
2022-07-14,16.19,7.76,72.05,60.78,96.98,26.98,36.54,22.09,205.85
2022-07-15,16.11,8.71,75.64,61.61,94.43,22.78,35.02,18.21,203.06
2022-07-16,12.36,7.06,56.01,57.66,74.14,12.09,27.58,9.61,154.8
2022-07-17,11.77,11.07,53.75,51.39,80.31,16.47,34.2,14.94,159.39
2022-07-18,19.01,16.35,86.31,66.15,105.56,36.56,48.09,27.22,251.6
2022-07-19,19.05,15.96,96.67,61.3,99.25,44.77,40.41,31.86,269.6
2022-07-20,19.41,17.54,97.92,57.75,99.0,27.9,43.18,20.84,241.35
2022-07-21,19.84,16.85,94.85,67.17,107.93,49.44,51.42,37.7,285.85
2022-07-22,18.77,15.81,90.15,67.33,102.42,48.26,48.96,32.67,272.98
2022-07-23,16.19,10.42,70.32,38.09,79.07,31.5,34.86,21.62,188.13
2022-07-24,12.31,8.0,58.8,28.33,75.95,23.24,31.83,14.45,145.13
2022-07-25,16.32,8.83,92.75,42.58,87.9,19.34,30.94,13.3,193.11
2022-07-26,16.63,15.28,94.85,61.97,101.06,33.39,34.59,15.11,237.23
2022-07-27,17.34,16.41,93.88,62.74,99.38,40.75,37.32,18.3,249.42
2022-07-28,17.05,15.33,86.64,69.25,95.6,36.15,39.03,22.83,247.25
2022-07-29,15.21,15.8,80.23,63.25,91.72,33.18,38.33,22.3,229.96
2022-07-30,13.8,11.21,48.77,57.45,71.09,16.61,32.82,18.88,166.72
2022-07-31,13.12,10.87,38.76,58.56,70.9,14.31,30.82,13.55,149.17
2022-08-01,14.11,15.26,79.72,55.98,93.46,16.81,37.38,20.79,202.68
2022-08-02,14.06,10.01,82.6,35.25,87.85,10.9,27.1,13.89,166.72
2022-08-03,15.04,13.63,87.71,56.9,90.18,12.24,32.64,15.95,201.47
2022-08-04,15.08,17.13,89.48,70.08,91.8,12.98,33.84,19.61,224.35
2022-08-05,12.82,14.91,84.42,58.63,82.84,9.67,27.09,12.72,193.17
2022-08-06,6.6,5.7,59.72,37.43,69.06,6.7,25.05,9.29,125.44
2022-08-07,7.16,9.53,50.5,41.46,69.63,6.77,24.98,9.31,124.73
2022-08-08,10.96,14.04,67.96,69.13,84.49,8.67,28.27,12.81,183.58
2022-08-09,11.93,12.6,65.15,65.28,85.32,10.27,27.52,12.01,177.24
2022-08-10,11.57,12.68,55.81,67.49,86.63,9.54,27.97,13.33,170.42
2022-08-11,11.81,8.62,59.26,69.23,89.14,11.06,30.8,15.68,175.66
2022-08-12,11.72,12.74,52.02,69.68,84.83,10.98,32.27,17.88,175.01
2022-08-13,11.81,10.23,36.62,59.32,69.23,7.57,28.53,15.21,140.76
2022-08-14,10.17,10.09,30.17,54.05,66.51,7.05,25.3,10.85,122.37
2022-08-15,12.29,14.4,36.27,65.94,91.13,11.79,37.75,21.23,161.9
2022-08-16,13.15,15.89,65.08,63.06,100.7,20.2,39.7,24.52,201.9
2022-08-17,13.22,17.0,74.8,67.2,103.48,22.01,50.24,37.05,231.28
2022-08-18,14.35,16.41,72.53,55.22,103.14,21.57,49.45,35.97,216.06
2022-08-19,14.95,16.22,57.12,54.07,95.66,20.11,43.55,32.5,194.96
2022-08-20,13.8,10.82,33.42,39.96,69.66,9.89,29.06,16.01,123.91
2022-08-21,10.14,10.3,37.14,47.31,77.84,11.34,31.13,14.82,131.06
2022-08-22,16.32,14.36,72.69,58.79,102.52,20.93,44.31,29.34,212.45
2022-08-23,16.84,14.24,71.81,62.2,101.19,20.06,44.91,28.12,213.28
2022-08-24,16.71,14.45,75.35,60.88,102.11,20.5,44.86,30.54,218.44
2022-08-25,17.13,14.15,76.38,63.82,99.24,18.75,42.05,26.25,216.48
2022-08-26,17.59,14.14,70.98,64.51,98.94,19.44,49.04,36.17,222.83
2022-08-27,16.4,11.72,52.44,62.19,75.73,12.71,32.32,19.55,175.01
2022-08-28,14.11,8.92,45.77,55.05,70.87,9.02,32.37,15.48,148.35
2022-08-29,17.07,14.64,88.14,62.62,98.71,16.83,45.32,27.64,226.94
2022-08-30,16.63,13.39,87.77,64.79,98.75,18.49,42.33,30.6,231.65
2022-08-31,15.83,12.03,90.06,63.14,103.21,39.69,35.74,23.16,243.92
2022-09-01,17.35,14.91,73.04,66.69,101.85,18.47,38.46,25.54,216.0
2022-09-02,18.51,13.12,72.81,61.06,86.82,13.18,31.17,19.11,197.79
2022-09-03,16.73,10.43,51.23,44.75,67.68,7.39,24.31,9.85,140.39
2022-09-04,15.83,9.05,44.04,42.46,70.85,9.16,25.49,11.45,132.0
2022-09-05,18.56,12.31,82.19,57.17,88.13,11.8,29.4,16.19,198.23
2022-09-06,19.99,14.09,78.61,62.19,93.75,13.27,31.4,14.99,203.14
2022-09-07,19.76,15.33,76.27,69.96,99.67,18.32,36.39,25.64,225.28
2022-09-08,16.89,13.68,67.57,65.6,94.65,14.75,27.43,15.6,194.09
2022-09-09,16.42,9.37,62.81,66.43,89.72,11.94,24.93,11.32,178.3
2022-09-10,13.19,7.52,40.0,62.87,77.22,10.19,32.64,17.28,151.05
2022-09-11,13.62,6.93,41.37,53.81,80.77,11.57,34.85,19.59,146.9
2022-09-12,15.19,8.39,77.74,59.94,99.84,16.39,39.5,25.08,202.74
2022-09-13,14.27,11.92,84.27,67.52,100.35,15.71,44.01,25.7,219.4
2022-09-14,14.86,12.23,82.59,64.24,103.64,17.14,47.39,33.26,224.31
2022-09-15,14.73,6.12,73.57,47.88,93.82,9.71,30.53,13.36,165.37
2022-09-16,11.32,4.85,58.4,26.47,90.62,8.72,27.12,9.63,119.39
2022-09-17,7.99,4.55,34.44,23.29,77.71,6.19,24.97,7.94,84.4
2022-09-18,5.65,4.48,37.06,28.37,80.85,6.21,23.78,6.68,88.45
2022-09-19,14.7,10.9,65.11,65.35,102.35,9.93,27.92,10.93,176.92
2022-09-20,16.56,14.36,74.43,72.74,119.59,17.98,46.91,28.63,224.7
2022-09-21,16.4,14.55,66.36,61.81,119.01,22.44,40.69,28.08,209.65
2022-09-22,16.61,13.71,57.13,66.1,114.24,17.9,35.81,22.02,193.48
2022-09-23,15.46,14.68,57.12,65.58,110.15,18.14,37.03,21.45,192.44
2022-09-24,13.15,12.74,35.39,57.36,84.2,9.86,25.72,11.57,140.07
2022-09-25,11.76,10.85,29.21,38.19,84.99,9.82,25.87,10.19,110.03
2022-09-26,15.1,12.0,60.35,35.28,101.31,8.9,24.35,7.1,138.73
2022-09-27,16.35,14.4,56.05,60.27,113.65,12.47,29.56,11.27,170.81
2022-09-28,18.28,15.55,62.87,71.56,120.82,16.08,39.39,23.32,207.67
2022-09-29,18.11,15.49,71.42,76.0,120.88,15.29,39.1,23.55,219.86
2022-09-30,13.69,8.81,60.19,44.49,103.72,11.87,27.89,13.5,152.56
2022-10-01,6.7,4.84,31.27,18.03,82.51,6.57,21.8,4.84,72.24
2022-10-02,10.88,8.31,30.09,40.52,78.64,6.23,24.35,7.47,103.5
2022-10-03,18.76,15.63,54.8,62.37,86.39,6.64,28.87,11.99,170.19
2022-10-04,17.79,12.21,64.97,43.75,101.64,9.44,27.98,11.85,160.02
2022-10-05,13.65,6.51,65.91,31.64,94.91,7.21,22.57,6.08,131.01
2022-10-06,16.06,8.5,68.78,32.8,99.38,8.86,26.58,10.67,145.66
2022-10-07,17.43,6.83,58.13,25.31,96.37,9.25,25.54,8.64,125.6
2022-10-08,16.12,8.11,39.24,37.24,85.06,8.66,27.23,10.53,119.91
2022-10-09,11.4,6.76,39.07,21.99,85.98,7.47,29.36,15.35,102.03
2022-10-10,18.03,13.54,69.04,47.76,104.54,9.93,35.27,19.36,177.66
2022-10-11,18.67,15.81,76.84,66.58,123.09,18.59,48.4,29.19,225.67
2022-10-12,19.41,16.34,76.99,71.44,123.0,20.55,45.8,32.86,237.6
2022-10-13,21.45,16.78,74.88,72.79,123.95,21.05,51.85,35.99,242.95
2022-10-14,20.33,15.64,62.26,70.31,114.29,20.4,47.01,35.99,224.92
2022-10-15,15.41,8.52,46.89,28.54,81.99,9.27,28.19,12.69,121.32
2022-10-16,14.05,8.65,43.71,30.55,83.45,9.17,30.12,13.11,119.25
2022-10-17,20.29,14.91,72.4,52.67,110.72,17.87,39.34,20.07,198.21
2022-10-18,17.78,16.3,76.81,75.4,120.76,23.67,47.05,32.41,242.36
2022-10-19,22.72,13.93,67.86,54.9,126.06,24.08,34.63,21.16,204.65
2022-10-20,22.43,15.14,68.84,76.25,116.15,15.31,33.23,16.14,214.11
2022-10-21,21.27,13.91,66.15,67.81,120.3,21.26,41.49,26.38,216.78
2022-10-22,18.46,11.19,42.72,57.68,96.31,14.43,41.09,24.56,169.04
2022-10-23,14.06,8.71,43.13,44.72,88.77,11.01,35.31,22.58,144.21
2022-10-24,16.82,11.36,67.77,54.65,108.64,13.88,33.52,16.23,180.71
2022-10-25,20.92,14.85,73.92,62.92,123.79,21.28,53.77,33.04,226.92
2022-10-26,16.83,11.76,79.15,41.59,120.29,22.98,44.09,34.82,207.14
2022-10-27,18.65,10.5,67.71,55.38,109.44,14.34,36.72,22.28,188.86
2022-10-28,20.07,10.98,69.04,48.57,101.93,12.49,44.62,27.05,188.21
2022-10-29,20.73,10.43,57.66,41.74,92.39,12.34,51.44,34.4,177.3
2022-10-30,19.13,11.68,53.01,29.66,92.98,9.91,48.11,33.3,156.69
2022-10-31,16.45,10.94,55.5,44.34,102.91,20.15,43.31,34.23,181.6
2022-11-01,11.22,4.67,44.09,27.29,95.16,6.31,28.72,10.16,103.75
2022-11-02,19.79,7.14,75.86,31.38,115.45,11.5,32.35,13.81,159.48
2022-11-03,18.11,11.12,76.52,58.18,119.54,14.15,41.09,22.21,200.3
2022-11-04,21.51,12.93,58.52,57.6,121.05,17.91,48.93,31.7,200.18
2022-11-05,18.15,5.23,39.31,41.96,99.66,10.24,29.08,12.78,127.69
2022-11-06,10.97,3.92,35.85,26.87,97.09,7.02,27.04,7.53,92.16
2022-11-07,16.18,5.68,68.72,35.53,111.78,10.55,29.29,9.81,146.46
2022-11-08,12.82,5.12,73.49,31.72,111.69,11.24,26.62,8.87,143.27
2022-11-09,21.06,8.69,69.7,40.34,111.81,11.04,25.98,8.01,158.84
2022-11-10,22.15,11.68,67.96,34.3,112.6,9.98,24.51,8.62,154.7
2022-11-11,21.21,11.5,53.33,43.0,115.42,11.71,28.44,10.98,151.72
2022-11-12,20.56,13.52,42.07,61.07,105.01,12.0,33.23,16.91,166.13
2022-11-13,18.67,8.41,41.02,53.16,107.24,10.83,29.1,12.47,144.56
2022-11-14,18.65,9.25,72.08,63.68,133.59,18.08,36.49,21.32,203.06
2022-11-15,14.95,5.22,76.25,60.65,123.12,12.0,27.78,9.75,178.83
2022-11-16,7.89,5.19,61.66,56.23,124.13,13.02,29.24,10.28,154.26
2022-11-17,6.34,4.39,60.12,55.44,126.66,12.23,27.5,8.34,146.87
2022-11-18,17.56,7.82,54.01,66.34,135.83,15.38,31.96,14.84,175.95
2022-11-19,17.34,5.27,37.93,68.55,124.4,14.8,35.89,15.52,159.41
2022-11-20,17.06,4.84,33.44,74.77,122.3,13.51,30.21,11.86,155.48
2022-11-21,15.86,11.94,62.41,72.66,149.77,22.27,40.13,24.77,209.91
2022-11-22,19.79,5.9,63.6,76.08,143.37,19.2,33.47,15.57,200.14
2022-11-23,10.06,4.41,65.31,51.71,137.21,17.86,27.59,9.84,159.18
2022-11-24,14.27,5.49,69.24,50.64,141.8,19.83,33.88,15.78,175.26
2022-11-25,18.17,8.53,70.43,57.7,137.22,20.92,39.5,22.79,198.54
2022-11-26,14.68,4.49,39.27,43.91,115.25,15.15,30.78,13.7,131.2
2022-11-27,9.14,5.18,36.09,62.28,113.86,13.26,31.12,12.49,138.44
2022-11-28,24.94,18.98,85.92,85.37,155.83,24.89,59.02,36.96,277.06
2022-11-29,26.8,19.96,92.84,84.32,166.36,33.81,62.58,45.04,302.76
2022-11-30,25.15,20.6,87.64,82.33,170.11,37.67,60.71,44.39,297.79
2022-12-01,24.71,19.67,97.18,82.22,175.7,36.92,61.52,44.66,305.37
2022-12-02,22.49,15.82,82.05,65.29,163.26,31.04,50.97,37.56,254.25
2022-12-03,19.23,12.49,58.9,49.45,147.24,27.7,47.45,26.85,194.62
2022-12-04,20.14,13.85,51.28,43.82,140.12,24.08,44.34,25.81,179.0
2022-12-05,21.78,17.44,87.78,74.63,172.81,32.32,54.61,32.33,266.29
2022-12-06,22.88,18.65,100.1,74.25,172.5,35.4,52.83,37.33,288.61
2022-12-07,23.18,21.12,98.94,78.69,170.67,32.39,53.08,31.54,285.86
2022-12-08,24.37,20.63,76.28,86.35,178.7,35.02,61.92,41.49,284.14
2022-12-09,23.67,20.94,73.82,85.49,176.56,37.39,61.42,42.09,283.4
2022-12-10,21.06,19.03,63.02,80.56,159.28,33.59,57.97,42.19,259.45
2022-12-11,21.56,17.87,56.36,90.91,164.08,31.19,58.64,38.65,256.53
2022-12-12,25.03,22.21,98.93,95.39,194.61,39.29,65.43,45.26,326.11
2022-12-13,26.97,21.91,92.56,90.62,197.56,38.78,63.1,44.02,314.86
2022-12-14,27.28,21.4,92.67,85.73,198.53,37.76,61.35,36.1,300.94
2022-12-15,26.34,20.37,90.46,90.4,197.07,37.66,60.57,36.71,301.94
2022-12-16,27.39,18.69,78.84,77.67,191.46,38.05,59.06,37.52,278.16
2022-12-17,22.68,13.15,52.81,48.74,164.86,29.42,44.43,25.19,191.99
2022-12-18,15.37,7.45,37.94,20.61,153.09,23.38,30.9,11.43,116.18
2022-12-19,13.01,5.36,71.18,23.8,155.31,24.29,27.11,8.32,145.97
2022-12-20,14.97,7.49,71.97,1.59,140.39,20.06,31.99,12.1,128.18
2022-12-21,14.05,7.78,71.2,25.48,127.46,18.32,33.85,15.58,152.41
2022-12-22,11.68,8.26,56.25,60.44,116.31,14.34,29.49,12.73,163.7
2022-12-23,7.8,6.26,47.71,34.61,104.75,16.48,30.15,14.85,127.71
2022-12-24,1.67,4.34,23.31,14.59,89.09,12.4,23.21,7.98,64.29
2022-12-25,1.77,4.03,22.52,14.1,85.05,9.86,22.72,7.79,60.06
2022-12-26,1.71,4.02,29.55,10.82,88.92,9.04,22.18,7.12,62.26
2022-12-27,1.62,4.15,46.47,9.4,105.03,10.84,23.95,7.64,80.12
2022-12-28,1.33,3.53,44.04,12.95,99.8,10.05,23.23,6.53,78.44
2022-12-29,1.24,3.83,41.86,10.02,92.89,9.2,22.46,6.22,72.36
2022-12-30,1.17,3.63,39.82,10.16,90.24,8.36,21.65,5.81,68.95
2022-12-31,1.3,3.37,45.57,22.44,73.5,7.67,19.84,4.53,84.88
2023-01-01,1.78,3.78,39.66,20.69,77.2,7.69,22.17,6.25,79.85
2023-01-02,4.92,6.07,57.98,31.3,104.25,11.04,24.75,9.67,120.97
2023-01-03,10.29,6.03,57.05,23.5,118.73,15.81,24.89,10.13,122.8
2023-01-04,2.54,4.37,41.85,16.11,112.06,10.92,21.89,5.49,81.29
2023-01-05,10.89,7.64,47.19,31.65,117.78,16.25,28.03,11.35,124.97
2023-01-06,6.05,4.91,38.36,23.68,109.88,14.52,25.07,8.13,95.65
2023-01-07,1.6,3.62,40.22,12.86,97.93,10.65,22.41,6.11,75.06
2023-01-08,1.7,3.56,33.53,14.2,103.58,10.73,22.13,5.2,68.91
2023-01-09,7.44,4.24,43.74,17.66,132.68,16.76,28.9,11.35,101.19
2023-01-10,5.66,4.6,47.3,14.11,133.94,17.04,25.91,9.15,97.87
2023-01-11,2.46,4.0,61.54,10.88,129.74,14.84,25.05,7.24,100.96
2023-01-12,1.95,3.92,62.5,13.84,125.35,12.37,24.69,6.5,101.08
2023-01-13,3.07,4.27,62.24,16.13,126.49,15.06,23.74,6.46,107.24
2023-01-14,1.17,3.67,40.88,10.43,109.37,11.18,23.56,4.94,72.27
2023-01-15,2.02,3.51,31.71,30.76,115.64,11.31,26.63,7.34,86.65
2023-01-16,15.73,4.7,55.55,57.46,148.05,21.1,33.48,13.12,167.66
2023-01-17,21.27,16.1,61.61,62.21,166.43,27.29,42.16,21.77,210.25
2023-01-18,17.63,16.02,68.42,60.46,175.16,34.17,40.9,26.39,223.08
2023-01-19,15.93,18.12,69.67,72.59,180.27,35.2,45.43,25.07,236.59
2023-01-20,24.32,17.64,66.3,68.24,177.64,40.61,51.9,35.46,252.56
2023-01-21,22.79,10.88,41.53,46.84,150.37,29.9,40.56,23.65,175.59
2023-01-22,23.31,13.22,41.85,56.9,155.37,31.74,42.02,20.06,187.08
2023-01-23,25.99,21.24,85.8,82.93,188.69,42.96,57.49,36.86,295.79
2023-01-24,25.79,22.7,86.04,84.59,189.12,41.9,57.26,39.04,300.05
2023-01-25,26.69,21.95,82.87,71.83,195.91,45.28,52.01,32.64,281.25
2023-01-26,24.37,19.08,77.26,70.16,191.67,42.82,49.77,30.96,264.65
2023-01-27,23.87,18.87,68.91,78.46,182.43,41.17,54.17,33.34,264.62
2023-01-28,24.7,18.58,45.43,62.53,160.32,37.62,46.07,30.3,219.16
2023-01-29,20.98,11.07,38.44,18.25,151.26,29.58,30.65,13.06,131.38
2023-01-30,20.56,12.42,71.24,43.86,165.08,26.79,31.0,12.33,187.2
