Date,Slovakia_to_Austria,Russia_Nord_Stream_to_Germany,Norway_to_Europe,Netherlands_Production,GB_Production,LNG_Import,Algeria_to_Italy,Libya_to_Italy,Spain_to_France,Denmark_to_Germany,Czech_and_Poland_to_Germany,Austria_to_Hungary_Export,Slovenia_to_Austria,MAB_to_Austria,TAP_to_Italy,Austria_Production,Italy_Production,Germany_Production,Total_Supply
2019-06-21,106.35,159.4,264.86,39.05,89.82,179.03,24.57,14.35,-8.11,2.41,24.81,-14.08,-2.68,-5.18,0.0,2.42,11.77,12.45,901.26
2019-06-22,106.21,159.7,276.99,41.09,82.65,135.07,19.97,12.39,-8.41,4.35,9.96,-13.75,-2.37,-8.56,0.0,2.41,11.86,12.66,842.22
2019-06-23,105.62,159.56,284.97,39.85,84.5,132.11,20.57,12.39,-8.96,4.36,13.3,-13.93,-2.38,-8.81,0.0,2.38,11.71,12.39,849.63
2019-06-24,123.24,160.03,274.69,43.22,87.27,156.31,23.55,14.86,-9.16,4.52,2.98,-13.96,-2.53,-7.5,0.0,2.4,11.78,12.58,884.28
2019-06-25,128.69,159.4,276.87,56.32,86.43,142.21,23.92,12.89,-9.74,2.02,5.98,-14.01,-2.25,-4.62,0.0,2.43,11.66,12.44,890.62
2019-06-26,135.88,160.01,287.53,51.41,89.07,158.27,25.02,12.88,-9.83,2.11,-4.52,-14.01,-2.76,-5.87,0.0,2.36,11.73,12.0,911.28
2019-06-27,128.01,159.14,271.34,50.69,87.63,171.09,25.33,15.39,-9.95,2.14,9.96,-13.77,-2.53,-9.26,0.0,2.37,11.87,12.6,912.06
2019-06-28,112.01,160.13,284.35,48.72,85.59,164.31,23.3,16.32,-10.05,0.49,3.8,-13.97,-2.69,-6.75,0.0,2.38,12.03,12.91,892.91
2019-06-29,102.79,159.06,263.0,44.18,90.53,136.61,19.2,13.87,-14.55,2.25,5.31,-13.62,-2.46,-7.33,0.0,2.37,12.04,11.96,825.21
2019-06-30,99.3,160.13,253.5,42.92,90.49,136.19,20.15,13.38,-14.19,2.45,2.96,-13.43,-2.16,-7.19,0.0,2.3,12.07,11.74,810.63
2019-07-01,123.74,159.13,255.58,42.25,92.14,145.0,23.96,15.84,-9.43,2.52,-10.05,-13.38,-2.29,-10.65,0.0,2.59,12.11,11.76,840.83
2019-07-02,124.74,160.12,263.39,41.81,92.4,144.11,26.39,15.36,-10.17,2.43,-10.35,-13.74,-2.57,-9.82,0.0,2.57,12.15,12.69,851.5
2019-07-03,131.73,159.7,258.39,42.22,93.67,132.98,26.04,14.85,-10.08,2.76,-12.48,-13.73,-2.38,-7.45,0.0,2.63,12.11,12.8,843.76
2019-07-04,130.79,157.57,290.71,42.23,87.96,112.99,26.03,14.84,-10.97,2.16,-14.05,-13.82,-2.48,-7.98,0.0,2.67,10.87,12.93,842.45
2019-07-05,132.37,157.74,308.07,35.85,89.01,126.66,25.47,13.88,-11.3,2.17,-17.86,-13.74,-2.52,-8.42,0.0,2.69,12.01,13.25,865.32
2019-07-06,127.8,159.55,274.64,35.57,87.17,101.73,24.34,12.42,-8.95,4.1,-13.52,-13.75,-2.08,-7.99,0.0,2.68,12.19,13.06,808.96
2019-07-07,117.05,159.68,299.87,36.27,81.05,99.29,25.57,12.46,-8.64,3.65,-10.47,-13.7,-2.06,-8.97,0.0,2.69,12.2,12.99,818.93
2019-07-08,125.09,159.15,312.59,42.59,73.59,141.69,24.96,15.47,-11.86,4.22,-43.77,-14.4,-2.34,-6.94,0.0,2.35,12.23,12.92,847.53
2019-07-09,129.76,159.57,311.19,40.25,73.89,136.32,24.95,15.01,-11.97,2.01,-51.87,-14.37,-2.44,-6.41,0.0,2.32,12.26,12.6,833.06
2019-07-10,125.25,159.93,304.96,39.05,70.82,131.6,25.97,15.43,-11.81,1.0,-14.09,-14.28,-2.47,-6.82,0.0,2.35,11.74,12.89,851.52
2019-07-11,127.58,159.41,304.38,40.18,68.09,114.59,26.08,17.53,-11.5,1.03,-11.84,-13.97,-2.84,-8.06,0.0,2.39,11.25,7.34,831.63
2019-07-12,125.29,160.11,289.73,41.86,85.94,121.62,26.1,18.42,-12.24,1.07,-2.51,-13.93,-2.47,-8.07,0.0,2.39,11.25,7.43,851.98
2019-07-13,127.59,159.67,275.15,46.25,87.81,106.33,20.5,15.42,-11.76,1.6,1.15,-13.91,-2.04,-8.11,0.0,2.38,11.23,7.55,826.82
2019-07-14,123.08,159.13,274.83,43.78,90.39,97.65,19.87,14.44,-10.47,0.78,3.61,-13.97,-2.02,-7.82,0.0,2.37,11.26,7.5,814.4
2019-07-15,126.92,151.55,288.04,42.82,94.7,119.73,25.29,15.9,-11.55,1.55,7.18,-13.89,-2.38,-7.86,0.0,2.36,10.47,7.49,858.3
2019-07-16,128.52,0.0,284.52,40.53,97.32,129.39,25.42,15.38,-12.03,2.01,60.75,-13.58,-2.45,-3.55,0.0,2.37,11.2,12.66,778.47
2019-07-17,126.57,0.0,262.04,50.03,97.53,125.36,17.92,15.91,-11.81,1.29,66.13,-13.46,-2.44,-3.14,0.0,2.36,11.46,12.82,758.56
2019-07-18,137.85,0.0,292.33,48.38,95.75,124.57,17.49,13.91,-11.74,2.07,56.41,-13.36,-2.46,-2.77,0.0,2.37,11.39,12.7,784.89
2019-07-19,133.82,0.02,285.79,45.32,103.78,115.45,17.47,14.37,-11.68,2.29,55.59,-13.36,-2.46,-4.0,0.0,2.38,11.34,12.89,768.99
2019-07-20,137.57,0.0,273.07,42.7,99.96,86.23,17.24,12.39,-12.15,3.3,54.8,-13.39,-2.1,-4.42,0.0,2.32,11.3,12.87,721.69
2019-07-21,135.27,0.0,275.6,44.94,103.58,80.64,17.35,9.42,-12.44,3.22,51.66,-13.48,-1.53,-4.39,0.0,2.33,11.31,12.91,716.39
2019-07-22,136.97,0.0,272.19,44.56,101.98,118.48,23.13,15.35,-11.77,3.21,50.07,-13.27,-2.47,-0.96,0.0,2.34,11.58,12.75,764.14
2019-07-23,138.37,0.0,276.79,45.8,99.62,135.24,23.39,12.87,-11.69,2.2,48.96,-13.76,-2.46,-2.78,0.0,2.23,11.98,12.79,779.57
2019-07-24,128.35,0.0,277.49,47.14,97.92,141.6,22.71,12.38,-11.83,3.64,57.84,-13.89,-2.47,-3.05,0.0,2.33,12.06,12.34,784.55
2019-07-25,126.99,0.0,274.3,42.73,87.67,147.32,23.31,12.87,-11.94,1.21,58.32,-13.72,-2.57,-2.33,0.0,2.32,12.12,10.49,769.08
2019-07-26,124.55,8.09,267.81,42.94,84.74,137.23,23.34,13.39,-11.94,3.65,57.25,-13.98,-2.39,-2.38,0.0,2.28,12.13,12.29,758.98
2019-07-27,104.65,62.09,258.36,42.63,91.85,125.47,18.0,10.48,-8.69,2.36,23.6,-13.86,-2.06,-3.7,0.0,2.28,11.99,12.84,738.29
2019-07-28,101.53,83.99,259.46,42.48,82.17,121.11,17.32,10.43,-8.72,1.93,24.16,-13.77,-2.02,-3.68,0.0,2.28,11.93,12.85,743.44
2019-07-29,121.38,95.49,280.01,40.07,93.71,132.46,17.68,15.42,-12.01,2.03,18.54,-13.98,-2.74,-2.08,0.0,2.28,11.98,12.97,813.22
2019-07-30,126.45,114.97,267.59,42.39,95.46,122.94,22.95,17.01,-11.83,4.97,14.12,-13.98,-2.49,-2.45,0.0,2.28,11.52,12.73,824.62
2019-07-31,126.89,125.35,266.97,43.18,83.64,123.01,18.26,17.03,-10.62,2.57,11.4,-13.97,-2.96,-6.5,0.0,2.19,11.87,12.63,810.94
2019-08-01,102.89,157.38,272.4,48.7,61.17,110.03,23.4,15.52,-13.62,3.91,4.49,-13.93,-2.95,-7.54,0.0,2.32,11.2,13.01,788.39
2019-08-02,104.99,158.67,287.76,46.37,56.21,109.15,23.56,15.99,-14.47,3.42,1.46,-13.83,-2.71,-10.33,0.0,2.32,11.76,13.18,793.52
2019-08-03,108.79,160.06,260.09,45.56,55.76,99.69,21.28,19.39,-11.2,4.53,-16.6,-13.93,-3.65,-10.1,0.0,2.32,11.81,13.22,747.02
2019-08-04,107.91,159.67,245.38,46.79,60.76,94.08,20.83,21.88,-11.32,4.17,-21.31,-13.97,-2.73,-10.71,0.0,2.33,11.85,13.17,728.8
2019-08-05,118.4,159.34,244.82,47.5,66.18,112.82,20.65,21.24,-13.87,2.58,-13.22,-13.94,-2.83,-9.45,0.0,2.34,11.84,12.61,767.0
2019-08-06,107.92,159.76,252.88,46.47,68.44,118.39,20.78,19.12,-13.96,2.24,-18.04,-13.93,-3.0,-10.84,0.0,2.4,11.86,12.5,762.97
2019-08-07,90.48,159.5,265.0,44.24,75.07,114.7,20.93,19.18,-15.34,2.03,-10.07,-13.9,-3.01,-4.83,0.0,2.38,11.92,13.4,771.68
2019-08-08,98.46,159.5,268.5,43.96,78.32,109.66,20.92,19.08,-14.98,2.35,-16.64,-13.89,-3.13,-9.88,0.0,2.4,11.83,14.02,770.47
2019-08-09,95.17,160.2,262.42,43.58,69.53,92.81,20.95,19.07,-14.03,2.28,-9.46,-13.97,-3.13,-9.98,0.0,2.42,11.84,13.07,742.76
2019-08-10,88.06,159.16,240.75,43.99,87.55,81.02,20.69,19.1,-12.71,2.0,-11.91,-13.91,-3.18,-11.28,0.0,2.41,11.83,12.68,716.25
2019-08-11,83.65,159.38,241.77,44.28,89.45,78.57,20.74,15.93,-12.72,2.08,-10.63,-13.91,-3.25,-11.25,0.0,2.4,11.85,12.73,711.07
2019-08-12,88.84,159.02,272.85,44.01,94.89,98.64,19.02,19.11,-13.12,1.74,-12.9,-13.89,-4.15,-8.36,0.0,2.39,11.58,13.0,772.66
2019-08-13,87.85,159.52,256.41,42.38,103.08,95.34,20.16,19.1,-13.9,0.01,-15.12,-13.94,-3.95,-9.4,0.0,2.39,11.79,12.39,754.11
2019-08-14,85.36,159.87,258.8,40.46,99.35,99.19,20.47,15.97,-14.05,0.0,-9.83,-13.92,-3.98,-9.1,0.0,2.4,11.73,12.62,755.33
2019-08-15,75.29,159.64,234.16,41.58,98.58,92.22,20.81,14.94,-13.42,0.0,-17.35,-13.9,-3.55,-7.39,0.0,2.36,11.45,12.5,707.92
2019-08-16,78.5,159.97,244.87,45.47,93.33,96.92,20.82,14.94,-12.77,0.0,-19.97,-13.94,-3.98,-9.54,0.0,2.4,11.14,12.99,721.14
2019-08-17,74.78,159.39,238.3,48.51,99.71,95.78,20.84,13.93,-10.47,1.45,-19.58,-13.91,-3.37,-9.35,0.0,2.39,11.18,12.7,722.28
2019-08-18,82.72,159.6,240.24,47.72,99.3,94.01,20.38,12.93,-10.52,1.55,-20.07,-13.82,-3.28,-8.92,0.0,2.36,10.99,12.58,727.78
2019-08-19,81.85,159.7,260.96,43.55,94.47,117.52,19.44,14.92,-12.31,0.0,-18.12,0.0,-5.93,0.0,0.0,2.51,11.59,12.76,782.92
2019-08-20,93.06,159.24,279.12,52.13,88.2,114.25,20.89,13.94,-12.41,0.0,-15.49,0.0,-5.62,0.0,0.0,2.42,11.76,12.3,813.79
2019-08-21,90.0,160.5,277.03,48.38,82.78,116.91,20.41,12.95,-12.45,0.0,-8.8,0.0,-6.65,0.0,0.0,2.53,11.65,12.43,807.67
2019-08-22,96.05,159.12,267.71,46.84,84.45,110.06,20.54,12.95,-12.42,0.0,-12.08,0.0,-6.34,0.0,0.0,2.39,11.68,12.7,793.66
2019-08-23,92.52,159.36,252.19,43.07,89.17,95.03,20.36,13.97,-12.68,0.9,-7.1,0.0,-5.72,0.0,0.0,2.39,11.67,12.81,767.94
2019-08-24,75.7,159.5,169.6,43.52,92.03,113.79,20.52,12.98,-10.01,1.02,-6.72,0.0,-5.02,0.0,0.0,2.37,11.65,12.52,693.46
2019-08-25,80.91,159.76,167.96,42.58,90.47,111.75,20.37,12.98,-10.01,0.96,-6.96,0.0,-5.02,0.0,0.0,2.35,11.6,12.42,692.13
2019-08-26,101.16,161.25,172.18,52.01,93.67,126.24,18.54,16.97,-12.42,0.0,-6.05,0.0,-6.45,0.0,0.0,2.37,11.62,12.2,743.28
2019-08-27,107.07,159.97,174.96,47.93,91.52,122.09,20.7,16.42,-14.53,0.0,0.91,0.0,-5.62,0.0,0.0,2.35,11.64,11.63,747.05
2019-08-28,114.88,159.11,172.71,42.88,85.57,122.33,21.17,15.43,-16.48,0.0,11.02,-0.03,-5.64,-0.02,0.0,2.32,11.66,10.9,747.8
2019-08-29,112.11,160.07,171.61,36.79,84.75,126.47,21.22,15.41,-17.44,0.0,22.54,-13.62,-4.49,-7.35,0.0,2.34,11.55,11.82,733.78
2019-08-30,108.05,159.45,154.8,38.19,85.74,133.12,19.75,14.94,-17.12,0.0,31.98,-13.05,-4.34,-6.79,0.0,2.32,11.5,12.78,731.3
2019-08-31,92.56,159.91,169.66,39.23,83.81,106.53,19.94,12.95,-11.7,0.0,30.8,-13.96,-3.09,-6.5,0.0,2.23,11.6,12.77,706.73
2019-09-01,92.17,159.43,171.86,33.48,88.42,112.79,21.27,12.95,-9.05,0.0,34.55,-13.89,-3.58,-4.06,0.0,2.33,11.65,12.7,723.0
2019-09-02,103.7,159.85,167.7,33.42,87.26,143.66,21.3,16.42,-12.42,0.0,48.47,-13.75,-4.29,-1.57,0.0,2.34,11.45,13.11,776.65
2019-09-03,112.31,159.43,154.76,34.76,87.29,143.6,21.56,13.42,-14.63,0.0,41.08,-13.71,-3.63,-5.43,0.0,2.25,11.57,13.05,757.68
2019-09-04,107.42,159.71,160.57,43.45,87.55,154.4,20.66,12.92,-17.18,0.0,21.43,-13.89,-3.8,-6.17,0.0,2.27,11.63,10.86,751.84
2019-09-05,105.94,159.34,154.79,50.12,87.65,157.37,21.09,12.92,-12.89,0.0,19.75,-13.84,-4.01,-6.23,0.0,2.36,11.52,8.99,754.86
2019-09-06,100.57,159.92,146.55,51.94,90.99,136.74,21.12,12.45,-12.19,0.0,17.96,-14.02,-3.78,-5.25,0.0,1.45,11.43,10.02,725.9
2019-09-07,86.23,159.34,135.8,44.03,88.26,121.68,20.34,12.42,-8.05,0.0,39.27,-14.0,-3.75,-7.43,0.0,1.4,11.57,10.44,697.56
2019-09-08,78.03,160.06,131.17,43.05,88.73,121.07,19.47,11.9,-8.09,0.0,36.52,-13.88,-3.75,-7.63,0.0,1.42,11.44,11.66,681.18
2019-09-09,109.31,159.66,161.18,49.63,92.28,133.68,26.08,15.48,-12.06,0.0,39.19,-13.58,-3.62,-5.02,0.0,1.4,9.6,12.83,776.04
2019-09-10,114.94,159.36,168.05,47.03,91.36,131.45,26.67,15.09,-11.28,-1.42,38.76,-11.08,-3.86,-5.69,0.0,1.41,11.42,11.42,783.62
2019-09-11,115.67,159.92,164.49,41.19,94.05,137.32,26.42,14.37,-9.7,-1.29,43.48,-11.66,-4.22,-4.27,0.0,1.41,11.58,12.44,791.2
2019-09-12,112.83,159.4,166.78,40.34,95.31,137.08,24.75,15.34,-10.88,-1.48,42.78,-13.42,-3.83,-3.76,0.0,1.41,10.27,10.65,783.58
2019-09-13,107.04,159.12,170.73,40.84,98.25,124.46,22.98,16.34,-12.05,-0.9,39.68,-13.06,-0.48,-3.77,0.0,1.41,10.25,11.82,772.67
2019-09-14,88.86,142.85,170.97,37.31,99.07,92.2,19.85,12.88,-7.18,0.0,53.53,-10.73,-3.36,-8.28,0.0,1.4,10.46,13.0,712.83
2019-09-15,85.2,142.77,169.62,35.41,102.42,91.19,19.43,12.19,-6.73,-0.61,51.11,-6.46,-3.37,-7.86,0.0,1.38,10.72,12.85,709.25
2019-09-16,109.8,147.46,178.05,48.52,105.28,135.15,23.72,15.82,-13.58,-1.47,50.46,-10.36,-3.74,-3.58,0.0,1.35,11.08,12.51,806.47
2019-09-17,112.8,149.6,177.82,51.0,102.26,122.77,24.65,15.35,-13.99,-1.46,49.39,-11.68,-3.69,-3.53,0.0,1.41,11.41,12.95,797.07
2019-09-18,113.28,146.08,169.72,63.44,100.03,113.08,24.97,14.37,-15.44,-1.85,47.2,-13.32,-3.77,-1.98,0.0,1.36,11.37,12.76,781.3
2019-09-19,113.88,149.94,171.5,65.94,101.19,96.71,25.46,14.86,-15.98,-1.89,45.34,-13.65,-3.76,-1.45,0.0,1.32,11.57,13.2,774.17
2019-09-20,103.03,151.92,173.1,66.28,82.69,93.84,25.57,16.34,-15.87,-2.84,47.27,-13.2,-3.8,-3.3,0.0,1.96,11.73,12.66,747.37
2019-09-21,94.38,151.14,177.85,57.61,91.86,75.12,21.94,13.37,-11.34,-2.53,32.89,-13.64,-3.61,-6.12,0.0,2.28,11.53,12.89,705.62
2019-09-22,96.5,150.31,177.3,53.4,88.72,75.33,22.57,9.92,-12.05,-3.33,31.75,-13.68,-3.49,-6.91,0.0,2.29,11.53,12.79,692.95
2019-09-23,114.45,149.44,173.91,61.77,92.73,85.07,25.05,15.39,-13.63,-3.38,39.35,-13.69,-3.85,-3.14,0.0,2.25,11.43,11.41,744.57
2019-09-24,115.14,150.08,173.84,61.37,97.31,96.87,26.2,14.86,-13.53,-6.16,48.11,-13.65,-3.92,-2.99,0.0,2.14,11.18,9.88,766.74
2019-09-25,109.04,152.88,129.86,63.43,94.94,106.07,25.41,16.5,-14.11,-8.34,41.56,-13.57,-4.25,-0.35,0.0,2.13,11.24,11.22,723.65
2019-09-26,108.95,153.15,167.94,56.97,93.16,98.74,26.92,15.4,-14.3,-6.07,43.73,-13.28,-4.15,-0.65,0.0,2.25,11.27,11.39,751.42
2019-09-27,105.6,154.77,173.19,59.07,94.72,99.82,27.06,13.91,-14.49,-3.85,46.44,-13.37,-3.79,0.0,0.0,2.24,11.26,12.71,765.28
2019-09-28,80.06,150.16,181.99,57.54,90.38,81.03,26.62,12.94,-14.62,-3.9,45.2,-13.38,-3.7,-4.8,0.0,2.24,11.46,13.2,712.42
2019-09-29,74.61,150.67,210.77,53.82,95.97,82.76,26.7,13.46,-14.54,-4.94,47.56,-13.43,-3.65,-5.42,0.0,2.25,11.44,13.11,741.15
2019-09-30,85.39,149.38,217.2,60.65,99.16,151.31,26.44,16.96,-14.42,-5.75,56.25,-13.43,-4.01,-1.34,0.0,2.17,11.43,12.75,850.13
2019-10-01,92.61,153.26,220.87,65.07,97.86,165.67,20.9,14.88,-14.28,-9.46,60.54,-11.17,-3.82,-10.81,0.0,2.33,11.37,13.05,868.86
2019-10-02,100.15,154.95,215.58,64.24,98.33,181.83,17.79,13.92,-13.17,-7.39,61.76,-10.39,-4.09,-11.27,0.0,2.32,11.41,13.22,889.2
2019-10-03,92.19,155.02,220.78,63.64,94.34,159.84,17.66,11.42,-16.6,-8.04,60.18,-13.21,-4.23,-11.64,0.0,2.21,11.5,13.13,848.18
2019-10-04,73.92,152.6,235.06,66.01,97.06,143.97,20.72,15.38,-13.13,-8.43,65.21,-13.81,-3.89,-12.32,0.0,2.19,11.36,13.1,844.99
2019-10-05,80.6,153.16,280.43,62.62,100.38,105.35,21.0,18.07,-10.89,-9.92,57.16,-13.68,-3.85,-11.78,0.0,2.18,11.48,13.62,855.93
2019-10-06,82.54,152.86,223.26,62.58,98.3,114.57,20.47,14.43,-11.16,-9.8,56.27,-13.65,-3.76,-12.15,0.0,2.16,11.39,13.3,801.61
2019-10-07,85.14,153.72,275.31,64.01,98.8,137.89,20.28,17.91,-17.18,-10.37,67.11,-13.79,-4.09,-12.22,0.0,2.21,10.74,13.11,888.59
2019-10-08,79.86,156.31,223.52,64.17,93.48,144.51,20.97,17.55,-17.91,-10.72,61.33,-13.92,-4.37,-12.09,0.0,2.15,11.43,12.82,829.11
2019-10-09,86.37,156.94,220.81,72.49,104.3,152.88,20.92,15.79,-17.66,-10.78,58.94,-13.83,-4.48,-12.35,0.0,2.15,11.57,12.7,856.77
2019-10-10,86.89,154.98,227.83,64.1,101.41,162.64,20.75,16.43,-17.72,-8.85,54.85,-13.87,-4.89,-12.48,0.0,2.17,11.6,12.95,858.79
2019-10-11,74.2,155.32,233.08,61.2,103.33,159.81,20.74,18.1,-17.1,-7.32,44.5,-13.96,-4.93,-9.99,0.0,2.14,11.34,13.25,843.71
2019-10-12,78.17,151.86,228.51,63.05,106.45,139.27,20.55,16.42,-13.62,-7.34,44.11,-13.74,-4.1,-11.49,0.0,2.14,11.37,13.02,824.63
2019-10-13,86.16,151.51,246.68,54.55,101.22,146.44,17.94,12.42,-13.74,-7.95,42.51,-12.0,-4.25,-11.94,0.0,2.14,11.38,13.03,836.09
2019-10-14,88.64,154.48,255.05,42.86,104.37,179.85,17.48,15.51,-12.88,-8.28,39.89,-8.84,-4.4,-12.08,0.0,2.16,11.17,12.79,877.74
2019-10-15,98.31,153.8,248.51,43.41,103.77,167.41,20.5,17.83,-12.59,-7.86,50.0,-11.64,-3.73,-10.06,0.0,2.26,10.69,12.31,882.91
2019-10-16,99.08,154.61,290.58,44.46,106.86,179.69,20.26,15.81,-13.74,-7.89,50.53,-13.04,-4.45,-11.41,0.0,2.22,11.43,12.46,937.45
2019-10-17,101.1,154.34,292.77,47.54,109.79,167.8,20.95,15.78,-15.77,-8.8,51.98,-11.77,-4.44,-11.49,0.0,2.15,11.39,12.49,935.8
2019-10-18,97.57,154.04,273.34,54.57,75.8,170.63,20.69,15.79,-13.84,-8.47,50.69,-11.83,-4.68,-11.5,0.0,2.28,11.56,12.35,888.98
2019-10-19,88.98,154.23,302.46,50.78,77.57,152.41,17.13,12.84,-10.81,-7.3,44.77,-10.55,-3.75,-12.18,0.0,2.25,11.54,12.66,883.04
2019-10-20,78.06,154.23,313.58,50.15,100.94,142.48,19.45,13.33,-11.88,-7.13,46.24,-9.17,-3.65,-12.28,0.0,2.28,11.35,12.31,900.3
2019-10-21,97.21,154.18,310.23,62.08,105.27,160.11,19.83,17.29,-18.0,-8.1,51.67,-10.42,-3.82,-6.54,0.0,2.22,11.37,12.64,957.22
2019-10-22,98.11,154.35,302.4,59.19,106.07,160.47,19.65,16.31,-19.49,-7.53,59.24,-9.38,-4.11,-4.33,0.0,2.23,11.35,12.96,957.5
2019-10-23,93.44,154.12,305.53,57.04,103.17,167.08,20.25,14.83,-19.7,-7.87,53.71,-7.39,-4.3,-6.22,0.0,2.27,11.34,12.96,950.25
2019-10-24,91.73,152.53,279.08,52.61,92.17,168.06,19.74,14.82,-19.66,-7.76,61.08,-8.07,-4.15,-7.74,0.0,2.28,11.33,13.31,911.36
2019-10-25,82.43,156.3,303.95,54.86,87.62,159.81,19.66,15.82,-19.94,-7.42,59.2,-11.29,-4.26,-5.67,0.0,2.29,11.36,13.3,918.02
2019-10-26,74.54,161.07,288.65,48.27,106.91,150.29,18.48,11.86,-13.73,-7.62,61.72,-12.55,-3.65,-11.54,0.0,2.29,11.37,13.39,899.73
2019-10-27,70.83,154.67,286.29,54.16,112.35,142.98,18.23,13.85,-11.73,-7.79,56.2,-11.29,-4.07,-11.12,0.0,2.3,11.3,12.81,889.96
2019-10-28,115.95,155.73,306.93,76.54,113.38,219.72,19.62,18.01,-13.53,-9.19,62.51,-11.19,-4.99,-7.37,0.0,2.27,11.38,13.1,1068.85
2019-10-29,121.73,155.82,301.12,81.44,104.97,218.26,19.47,18.02,-14.01,-8.49,57.09,-13.83,-5.37,-5.13,0.0,2.25,11.46,12.92,1057.71
2019-10-30,132.26,159.54,286.82,93.05,97.14,260.48,19.95,18.02,-13.3,-10.7,59.73,-13.9,-5.63,-6.48,0.0,2.25,11.47,12.65,1103.35
2019-10-31,128.15,160.23,289.1,103.19,104.24,268.71,20.57,18.06,-13.44,-13.41,55.88,-13.87,-6.09,-8.6,0.0,2.36,11.45,12.68,1119.21
2019-11-01,100.72,156.03,231.69,95.46,106.95,234.94,20.38,14.88,-1.77,-9.81,57.07,-8.91,-4.74,-7.25,0.0,2.37,11.46,12.9,1012.38
2019-11-02,86.42,156.99,261.19,83.22,116.26,204.17,20.5,16.37,1.38,-8.13,33.45,-8.85,-4.5,-9.13,0.0,2.34,11.41,12.99,976.09
2019-11-03,78.04,157.08,264.26,81.7,114.45,209.51,20.44,16.87,4.46,-8.82,33.06,-6.9,-4.23,-8.87,0.0,2.36,11.36,12.95,977.74
2019-11-04,83.68,157.95,247.09,69.39,109.51,275.05,19.82,18.02,6.27,-10.52,58.64,-4.97,-4.53,-5.5,0.0,2.27,11.26,12.68,1046.12
2019-11-05,102.82,157.53,284.04,72.65,106.94,276.47,20.57,17.99,4.33,-11.11,65.85,-8.22,-4.43,-5.52,0.0,2.26,11.24,12.82,1106.24
2019-11-06,132.04,159.01,310.28,77.51,109.23,278.99,20.39,16.81,-1.57,-14.54,65.34,-5.1,-4.62,-3.06,0.0,2.22,11.28,12.91,1167.14
2019-11-07,133.29,158.83,312.44,82.03,114.49,242.84,20.61,16.81,0.26,-14.47,65.06,-7.13,-5.11,-4.28,0.0,2.24,10.86,12.4,1141.19
2019-11-08,138.45,157.31,314.81,106.25,107.28,269.64,20.51,17.82,3.0,-12.61,63.89,-7.96,-5.17,-2.83,0.0,2.21,11.25,13.05,1196.9
2019-11-09,126.78,158.85,313.71,101.8,104.65,242.86,20.62,16.85,5.01,-12.56,65.05,-2.49,-4.71,-4.01,0.0,2.21,11.18,12.97,1158.75
2019-11-10,124.21,158.97,310.96,107.75,101.98,245.91,20.42,16.85,7.49,-11.71,63.73,-5.07,-4.96,-4.1,0.0,2.21,11.02,13.07,1158.73
2019-11-11,139.24,159.91,320.6,114.46,104.09,267.9,20.42,18.0,-3.59,-11.47,62.3,-6.86,-5.46,-4.05,0.0,2.17,11.25,13.95,1202.86
2019-11-12,137.98,159.94,316.64,114.54,102.36,277.35,24.13,16.16,-6.32,-10.78,62.35,-4.78,-5.3,-4.43,0.0,2.19,11.36,14.26,1207.65
2019-11-13,136.86,159.74,312.67,108.23,100.24,301.01,20.95,14.34,-2.78,-11.21,59.99,-4.71,-5.48,-3.54,0.0,2.2,11.26,14.99,1214.77
2019-11-14,141.71,159.21,314.92,118.18,103.78,296.18,24.29,16.32,-3.9,-11.68,59.54,-6.88,-5.26,-1.57,0.0,2.27,10.87,14.44,1232.42
2019-11-15,142.69,159.4,315.21,121.83,113.03,269.56,23.73,14.35,-6.09,-11.27,63.68,-6.07,-5.2,-1.62,0.0,2.28,11.13,12.83,1219.46
2019-11-16,130.27,157.52,312.25,111.84,120.05,221.67,20.36,13.35,-1.45,-9.76,66.7,-3.79,-4.43,-6.13,0.0,2.28,11.29,13.16,1155.2
2019-11-17,141.89,157.58,320.48,111.63,116.66,215.39,19.85,13.35,0.2,-9.52,68.38,-3.89,-4.6,-6.14,0.0,2.24,11.19,13.18,1167.86
2019-11-18,149.22,159.35,313.31,114.57,115.29,265.58,19.99,17.81,-8.18,-9.99,64.63,-4.39,-4.95,-5.88,0.0,2.28,11.11,13.18,1212.94
2019-11-19,149.91,158.92,288.33,115.49,119.46,272.59,19.48,14.83,-9.91,-10.69,63.1,-7.49,-5.35,0.0,0.0,2.06,11.15,13.15,1195.05
2019-11-20,150.57,159.02,288.24,115.61,120.1,262.18,20.3,14.83,-12.04,-10.26,63.9,-8.67,-5.33,0.0,0.0,2.09,11.25,13.54,1185.34
2019-11-21,155.55,160.13,280.7,118.47,118.78,220.52,20.39,14.36,-7.53,-11.0,61.12,-6.17,-5.45,0.0,0.0,2.36,11.11,13.51,1146.87
2019-11-22,151.26,159.52,287.11,112.99,122.14,212.89,20.18,15.36,-0.09,-10.91,62.58,-4.79,-5.31,0.0,0.0,2.38,11.18,13.47,1149.97
2019-11-23,144.21,159.27,314.93,116.55,124.08,188.84,20.46,13.36,7.31,-9.73,63.86,-3.66,-4.72,0.0,0.0,2.38,11.01,13.21,1161.37
2019-11-24,142.33,159.63,315.36,114.42,123.31,189.51,19.64,13.36,6.31,-9.89,63.89,-5.2,-4.64,0.0,0.0,2.36,11.08,13.14,1154.61
