Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas-to-Power
2016-10-31 00:00:00,130.89480080482141,45.17658957732469,175.2835366526179,100.40989601232113,208.58999999999997,24.514520066529514,249.88610484637323,11.195224769505856,2.050543330937624,8.49,956.4912160604314,288.78780306331475,481.9478377382442,185.75557525887228
2016-11-01 00:00:00,132.0247541800603,45.23477133525163,159.24099872132538,105.33643636478484,235.95999999999998,25.868155028298496,246.63983548104017,10.978370448632537,0.6220902648344636,8.72,970.6254118242279,284.8784471408449,519.7920364477745,165.95492823560832
2016-11-02 00:00:00,158.734817427361,52.8226725678891,205.97688668379112,108.41979680792242,265.39,32.6554207264632,279.06598371767257,11.006097692644595,2.112725084722042,11.25,1127.434400708466,316.27819509846154,605.8753287069246,205.28087690307981
2016-11-03 00:00:00,176.03469951105342,57.40139509874582,215.60022217210457,117.23269677191226,273.41999999999996,30.67724095694721,306.39522814191133,11.670278822979329,2.4372702031582594,10.57,1201.4390316788122,325.56416051339056,653.184962194489,222.68990897093266
2016-11-04 00:00:00,173.27565691386016,58.696211939610535,214.73775033803508,114.00170011803507,255.45,31.172694989293813,304.9018660521209,11.568178928717227,2.2011795385703445,9.78,1175.7852388182432,316.7339913378768,651.4559445275314,207.59530295283494
2016-11-05 00:00:00,151.68024291512071,49.329130731366575,183.3623101041652,104.87270957230777,241.34,25.898154997229575,275.3041694317088,9.774762604217976,2.3416339385658502,5.95,1049.8531142946824,276.9905839439128,623.237207559316,149.62532279145384
2016-11-06 00:00:00,165.07578358772767,54.390307308033115,159.71012550821007,107.108525438644,261.12,26.094518430233002,290.17242676094173,11.856669539038093,1.7108164100423455,5.87,1083.10917298287,280.27469460134506,664.1073806741356,138.7270977073893
2016-11-07 00:00:00,206.75353133401873,66.62411282013356,222.21571532088964,134.8461330763325,301.47,33.360874541327355,350.20481913494314,14.238576163168997,1.8722707882896064,14.11,1345.6960331791033,339.30380511708483,788.5682647672496,217.82396329476907
2016-11-08 00:00:00,207.86928472396357,69.3138373072967,239.85751523229928,147.83184690064192,318.05,36.88632543571293,375.44052027277655,16.16491053183228,1.7007255114018915,11.03,1424.144965915925,349.74655055452513,845.9679436348804,228.4304717265196
2016-11-09 00:00:00,201.19869163224175,68.93129224892705,253.63672823483572,146.63275723336636,307.18,35.6345085503161,381.8602408970371,14.357794221521168,2.398361152544618,12.5,1424.33037417079,346.1271901694898,852.6601931014717,225.54299089982845
2016-11-10 00:00:00,182.3814747563131,64.066842741251,255.1663993779324,141.87730761280656,297.64,34.517236980125304,382.5994219496995,13.00171380773932,2.305361248858273,11.98,1385.5357584747253,343.7149537931524,819.356625487434,222.46417919413895
2016-11-11 00:00:00,175.19400038170812,64.58893310964852,254.79874521323217,142.34585258211197,285.51,33.2145110565424,380.43206055792416,13.430158818573506,2.8646333969309925,8.02,1360.3988951166716,331.3378940075464,814.898438023182,214.16256308594345
