Date,Total_Gas_to_Power_Demand
2018-12-31,155.179601
2019-01-01,142.330351
2019-01-02,234.01098
2019-01-03,265.338052
2019-01-04,266.498369
2019-01-05,226.399805
2019-01-06,221.443102
2019-01-07,239.648021
2019-01-08,236.253187
2019-01-09,269.581102
2019-01-10,305.863394
2019-01-11,279.571254
2019-01-12,170.263081
2019-01-13,131.924323
2019-01-14,244.605301
2019-01-15,249.161715
2019-01-16,259.405195
2019-01-17,271.389175
2019-01-18,290.873145
2019-01-19,264.65848
2019-01-20,255.471623
2019-01-21,311.644062
2019-01-22,317.662097
2019-01-23,338.168126
2019-01-24,340.934333
2019-01-25,276.504247
2019-01-26,183.337642
2019-01-27,145.094303
2019-01-28,263.525
2019-01-29,296.357996
2019-01-30,302.410953
2019-01-31,284.198597
2019-02-01,267.681044
2019-02-02,218.784677
2019-02-03,192.205342
2019-02-04,269.817843
2019-02-05,268.414135
2019-02-06,259.719828
2019-02-07,222.125352
2019-02-08,192.881297
2019-02-09,142.017963
2019-02-10,144.386162
2019-02-11,247.361492
2019-02-12,233.432774
2019-02-13,231.675262
2019-02-14,247.747004
2019-02-15,223.121005
2019-02-16,158.392652
2019-02-17,123.273219
2019-02-18,217.32617
2019-02-19,227.688308
2019-02-20,232.206894
2019-02-21,234.732789
2019-02-22,216.6057
2019-02-23,146.773708
2019-02-24,155.135658
2019-02-25,245.225369
2019-02-26,245.43026
2019-02-27,238.588663
2019-02-28,209.554852
2019-03-01,232.400934
2019-03-02,143.7649
2019-03-03,133.534866
2019-03-04,168.835507
2019-03-05,200.081097
2019-03-06,180.494474
2019-03-07,170.085815
2019-03-08,188.662074
2019-03-09,127.866819
2019-03-10,120.475737
2019-03-11,166.474238
2019-03-12,175.447161
2019-03-13,171.717609
2019-03-14,170.404856
2019-03-15,165.083768
2019-03-16,126.850596
2019-03-17,127.250001
2019-03-18,236.065021
2019-03-19,262.253161
2019-03-20,239.195595
2019-03-21,238.148898
2019-03-22,211.652028
2019-03-23,163.611339
2019-03-24,121.682711
2019-03-25,178.320032
2019-03-26,207.97944
2019-03-27,238.516665
2019-03-28,230.206167
2019-03-29,211.09279
2019-03-30,145.722954
