Date,France_Industrial,Belgium_Industrial,Italy_Industrial,GB_Industrial,Netherlands_IndPower,Netherlands_Zebra,Germany_Total,Germany_GtP,Germany_Industrial,Total_Industrial_Demand
2020-09-09,29.857151,11.268897,39.803468,11.88,50.890584,4.570995,131.810045,32.982399,98.827646,247.098741
2020-09-10,29.531088,11.323806,39.302332,12.43,51.646674,5.245722,137.352858,37.94966,99.403198,248.882819
2020-09-11,29.472488,11.288806,38.594169,11.16,52.125128,5.577994,129.937411,37.575879,92.361531,240.580117
2020-09-12,27.929617,11.077352,34.373528,9.45,45.990043,2.914724,102.907893,21.664743,81.24315,212.978415
2020-09-13,27.330663,10.735716,32.367021,9.64,43.280046,2.529543,105.261436,20.093021,85.168415,211.051404
2020-09-14,29.090979,10.685534,39.258059,12.0,51.708128,4.474814,129.383048,34.649627,94.733421,241.950936
2020-09-15,29.710569,10.816534,40.204404,12.41,53.291581,5.396267,133.989134,36.969879,97.019255,248.84861
2020-09-16,29.294888,11.35917,40.329449,12.3,53.167854,5.381176,131.018955,34.581755,96.437201,248.269738
2020-09-17,30.004623,11.604988,39.90714,12.15,53.638581,5.507812,135.157678,31.845058,103.31262,256.125765
2020-09-18,29.503606,11.519443,39.004596,10.48,54.506489,5.241358,133.094226,31.361713,101.732513,251.988005
2020-09-19,28.031344,10.355626,34.825437,9.81,51.891674,3.155633,115.324971,29.433663,85.891308,223.961021
2020-09-20,27.696371,10.279444,32.461821,10.66,54.200398,3.479724,115.357517,27.509007,87.84851,226.626268
2020-09-21,29.493979,11.348806,39.50085,11.5,61.004755,5.711994,139.334765,38.572143,100.762621,259.323005
2020-09-22,30.827441,11.517806,39.998295,10.2,63.727389,4.808722,140.5384,42.476238,98.062162,259.141815
2020-09-23,31.249122,11.747806,39.594632,10.37,57.125123,3.855178,136.580313,40.970934,95.609379,249.55124
2020-09-24,31.521295,11.593624,39.18965,10.85,53.279218,2.454725,132.871953,31.870268,101.001685,249.890197
2020-09-25,31.514176,11.018534,37.85067,9.98,53.770217,3.760087,136.951222,34.607934,102.343288,250.236973
2020-09-26,30.003196,10.746171,33.796456,10.5,47.078133,2.795361,114.013518,22.049674,91.963844,226.883161
2020-09-27,29.877769,10.769443,31.248731,11.14,47.185587,3.846451,122.200783,20.863369,101.337414,235.405396
2020-09-28,32.814857,10.910716,38.011852,12.2,58.033031,4.553177,151.458116,34.880876,116.57724,273.100872
2020-09-29,33.032157,11.304988,38.13387,12.16,57.582213,4.794813,153.245932,40.618484,112.627448,269.635489
2020-09-30,33.320484,11.463443,38.601169,11.24,55.734124,4.918995,147.927301,38.211452,109.715849,264.994064
2020-10-01,33.632229,11.900169,38.484342,11.51,57.511213,4.198177,153.412477,39.450116,113.962361,271.198492
2020-10-02,33.635847,11.393625,36.988198,13.95,54.788943,3.015179,133.376498,31.535756,101.840742,255.612534
2020-10-03,31.388895,10.948807,32.820802,15.51,51.013493,2.452816,111.132885,16.907885,94.225,238.359812
2020-10-04,30.72175,11.145988,31.176195,15.61,36.927325,2.264816,113.401064,15.57614,97.824925,225.670999
2020-10-05,33.734529,11.584443,38.892378,19.77,53.273581,2.207907,151.787479,34.673867,117.113613,276.57645
2020-10-06,34.03291,11.832806,39.853631,16.91,53.409308,2.44327,147.108666,28.486849,118.621817,277.103743
2020-10-07,33.664965,11.675897,39.848577,10.54,55.131397,2.025725,152.022206,31.601204,120.421002,273.307564
2020-10-08,34.021819,11.645352,39.90614,14.12,54.981398,3.392906,144.475396,23.254402,121.220994,279.288608
2020-10-09,35.0016,12.034806,39.017814,14.53,58.67703,4.026359,150.08639,39.30807,110.77832,274.06593
2020-10-10,33.919374,11.897442,33.470702,9.86,45.704407,3.020633,126.089233,19.412362,106.676871,244.549429
2020-10-11,33.699365,11.558079,32.133639,10.41,43.903591,2.379816,132.903771,19.117119,113.786653,247.871143
2020-10-12,35.657981,11.480261,39.588659,13.48,63.518116,4.427723,174.592819,42.867472,131.725348,299.878087
2020-10-13,36.220562,11.670897,40.586258,14.73,59.452848,4.071541,173.377548,43.714902,129.662646,296.394752
2020-10-14,36.690944,12.25526,40.708512,17.6,55.354488,2.55227,163.830558,28.04665,135.783907,300.945382
2020-10-15,37.047871,11.797897,40.797412,20.03,61.525936,2.878724,176.914362,41.638988,135.275374,309.353214
2020-10-16,36.862698,11.200261,39.487623,19.6,65.346296,3.023906,174.043183,49.034612,125.008571,300.529355
2020-10-17,34.920591,11.009534,33.849901,20.38,60.614301,2.836906,146.984211,40.808526,106.175686,269.786919
2020-10-18,34.459228,10.688807,32.127239,20.96,51.683492,3.07636,138.716765,19.874377,118.842389,271.837516
2020-10-19,36.275335,11.63817,39.777368,19.74,59.69012,3.172542,173.506729,44.909934,128.596795,298.89033
2020-10-20,36.30869,11.680897,40.881267,20.11,52.317946,3.22136,158.86229,25.704581,133.157709,297.677868
2020-10-21,33.956838,11.319897,40.551313,20.42,46.288679,3.07927,146.479848,22.2179,124.261949,279.877945
2020-10-22,33.997419,11.378352,40.423885,20.47,53.177036,2.928633,144.931486,25.395279,119.536207,281.911533
2020-10-23,34.362792,11.98026,39.655259,20.97,54.036853,5.242813,150.351481,38.061164,112.290316,278.538293
2020-10-24,34.156546,11.621624,34.451637,20.05,34.890328,3.485724,124.135235,14.542546,109.592689,248.248548
2020-10-25,33.504783,10.917443,32.551494,18.87,34.621601,4.047359,122.664691,12.608194,110.056497,244.569177
2020-10-26,36.254153,11.043352,39.572859,19.6,48.963586,4.286359,160.376743,30.107535,130.269208,289.989517
2020-10-27,36.431208,11.356443,40.269422,18.82,44.164682,4.725631,156.786656,23.937485,132.84917,288.616556
2020-10-28,36.527171,11.35417,40.634985,17.59,44.248863,4.234723,153.108387,21.412162,131.696225,286.286137
2020-10-29,35.210018,11.698079,40.288958,16.81,44.090773,4.420268,154.465204,23.671815,130.793389,283.311484
2020-10-30,34.781919,11.83717,39.266214,9.5,44.335318,3.196179,142.716307,20.936573,121.779733,264.696532
2020-10-31,34.563055,11.138716,33.761529,8.64,37.652597,3.238269,121.855783,18.132975,103.722808,232.716974
2020-11-01,34.293192,11.496261,30.854523,8.16,34.953782,2.919452,116.353152,12.803084,103.550069,226.227277
2020-11-02,36.795771,12.242533,38.58186,9.73,44.396954,2.731906,133.326771,17.193917,116.132854,260.611878
2020-11-03,39.890168,12.685169,39.497668,10.26,55.226943,4.226541,159.653653,33.315457,126.338196,288.124684
2020-11-04,40.729049,13.240168,38.809614,10.47,57.673758,5.418631,176.991271,41.954593,135.036678,301.377899
2020-11-05,40.745531,13.10635,37.604534,10.99,57.662122,5.342358,179.985177,43.301852,136.683325,302.134219
2020-11-06,39.98164,13.120623,38.041306,10.87,54.462671,4.46545,173.273093,43.390571,129.882523,290.824213
2020-11-07,36.308535,12.623532,32.996748,10.96,46.334134,3.661451,145.880031,30.124503,115.755528,258.639927
2020-11-08,35.960635,12.949623,30.903423,10.91,45.121408,3.459815,146.116576,25.380735,120.735841,260.040744
2020-11-09,38.560669,12.971714,38.643687,11.16,60.78421,5.382904,184.363536,49.700243,134.663293,302.166477
2020-11-10,38.877396,13.297986,39.623523,10.99,60.222938,5.752903,193.044891,56.372545,136.672345,305.437091
2020-11-11,38.18806,13.116259,39.66935,9.52,55.325306,5.650449,187.678624,56.086998,131.591626,293.06105
2020-11-12,38.856487,13.400441,39.74815,9.85,56.846396,3.921814,177.505634,40.748895,136.756739,299.380026
2020-11-13,38.181979,12.885805,39.070187,9.48,56.201851,5.338813,167.167554,44.281148,122.886406,284.04504
2020-11-14,36.198563,12.397896,34.230874,9.26,40.538958,3.397815,134.354952,26.919975,107.434977,243.459082
2020-11-15,35.805472,12.362805,31.994458,9.62,35.102236,3.372269,127.270323,16.314005,110.956318,239.213558
2020-11-16,39.630895,12.75426,39.620377,9.78,48.378677,3.334997,162.636195,26.485594,136.150601,289.649807
2020-11-17,40.38054,12.998532,40.796521,10.08,51.386129,3.587633,165.82201,34.104711,131.717299,290.946653
2020-11-18,39.199514,13.456895,40.982085,9.63,42.595956,3.148179,161.382287,29.436087,131.9462,280.958829
2020-11-19,40.004595,14.315076,41.050476,11.14,49.866676,2.695634,167.642281,22.04822,145.594061,304.666517
2020-11-20,40.82634,14.672985,39.930886,10.19,54.63558,3.576633,195.351434,45.859172,149.492262,313.324684
2020-11-21,39.823341,13.599713,35.398082,9.95,42.848137,2.607088,156.576656,24.527972,132.048684,276.275045
2020-11-22,38.74816,13.533077,33.493565,10.47,52.593673,3.167906,153.843477,24.759221,129.084256,281.090636
2020-11-23,41.470993,13.678804,41.631566,10.63,58.314758,4.383995,194.93998,51.662229,143.277751,313.387868
2020-11-24,42.034938,13.813531,42.507738,10.18,60.612665,4.11845,201.531973,53.155897,148.376076,321.643398
2020-11-25,41.113503,14.069895,42.27112,11.06,59.800302,5.057722,211.673326,58.394162,153.279165,326.651706
2020-11-26,41.339203,13.881713,42.118402,12.02,59.326666,6.089539,214.981777,64.676685,150.305092,325.080615
2020-11-27,41.366357,13.31335,41.549139,10.94,59.440575,5.609267,209.849601,63.332334,146.517266,318.735954
2020-11-28,39.889413,12.851987,35.943781,9.46,60.036574,4.161541,184.755536,54.901177,129.854358,292.197655
2020-11-29,40.952712,13.13735,33.85741,9.34,60.423574,6.151448,190.475166,51.178398,139.296768,303.159263
2020-11-30,44.001691,12.74535,42.547483,9.19,59.329029,5.077177,218.638774,57.50116,161.137614,334.028344
2020-12-01,43.454382,12.313078,42.948774,9.55,64.207115,1.017272,219.637136,58.932774,160.704362,334.194983
2020-12-02,43.943682,13.012714,43.337373,10.35,66.161386,0.0,226.846038,62.651675,164.194363,340.999517
2020-12-03,43.476682,12.937532,43.061919,11.39,55.270488,0.0,213.322779,56.724995,156.597784,322.734406
2020-12-04,43.882082,13.299441,42.152247,10.92,52.841582,0.0,204.867242,49.095212,155.77203,318.867381
2020-12-05,41.860548,13.019623,35.608045,11.37,58.624303,0.0,184.071718,52.622133,131.449586,291.932104
2020-12-06,42.053029,13.241532,32.95733,12.03,60.051029,0.0,181.226812,50.4958,130.731013,291.063932
2020-12-07,44.594917,13.757531,38.566478,11.97,64.245206,0.0,208.677148,55.787392,152.889756,326.023889
2020-12-08,45.338017,14.15644,35.379845,11.73,65.803932,0.0,214.573323,59.213474,155.35985,327.768083
2020-12-09,45.155362,14.328985,42.845537,11.4,67.257294,0.0,222.65086,63.808408,158.842452,339.829631
2020-12-10,43.9853,14.029895,42.647874,11.24,67.48893,0.0,224.634222,63.155867,161.478355,340.870353
2020-12-11,41.673893,13.247895,42.433392,12.37,63.301571,0.0,207.701694,55.98616,151.715534,324.742286
2020-12-12,39.623241,12.685896,36.062617,11.23,62.357481,0.0,177.602362,45.735548,131.866813,293.826048
2020-12-13,39.552423,12.587532,34.793828,9.49,51.19222,0.0,171.025914,41.248239,129.777674,277.393677
2020-12-14,41.00003,12.567714,42.642074,10.21,55.678761,0.0,192.590164,39.262983,153.327181,315.42576
2020-12-15,41.04333,12.878805,42.817437,10.94,66.73684,0.0,193.296345,48.661316,144.635029,319.051441
2020-12-16,40.390031,12.673714,43.258482,11.68,55.907397,0.0,184.706172,47.53852,137.167653,301.077277
2020-12-17,40.71844,12.680623,42.88051,10.94,51.603856,0.0,183.9919,37.240398,146.751503,305.574931
2020-12-18,39.892495,12.624896,41.478648,9.74,46.248316,0.0,176.373272,34.764039,141.609233,291.593587
2020-12-19,37.34467,12.15026,34.494819,10.05,43.566591,0.0,153.81175,24.309327,129.502423,267.108763
2020-12-20,36.975116,12.20226,31.738222,10.92,45.838043,0.0,156.389747,27.613239,128.776508,266.450149
2020-12-21,37.369707,12.696987,36.765216,9.96,49.885039,0.0,162.471741,30.347996,132.123745,278.800694
2020-12-22,36.351708,12.249169,35.931208,11.7,51.269947,0.0,148.823664,25.813177,123.010487,270.512519
2020-12-23,35.806836,12.089897,30.978822,10.69,49.786676,0.0,144.913759,32.814174,112.099585,251.451816
2020-12-24,33.571211,11.184261,22.16775,11.2,41.592866,0.0,133.502589,18.789879,114.71271,234.428798
2020-12-25,33.82712,11.185079,19.552934,11.0,38.071779,0.0,146.526576,21.914415,124.612161,238.249072
2020-12-26,34.794882,11.928169,21.258078,9.55,38.022506,0.0,141.405763,17.274879,124.130884,239.684519
2020-12-27,34.706164,11.688988,22.728404,10.5,45.427135,0.0,142.790398,14.224517,128.56588,253.616571
2020-12-28,36.283462,12.435442,26.532445,11.51,51.541674,0.0,166.579918,29.521897,137.058022,275.361045
2020-12-29,36.720517,12.196351,26.972618,11.43,55.108761,0.0,167.828008,32.79866,135.029348,277.457594
2020-12-30,36.422862,11.891533,26.691154,11.69,57.260668,9.1e-05,166.127192,31.1867,134.940492,278.8968
2020-12-31,35.387882,11.199261,23.472067,11.43,57.471577,0.0,159.177835,30.498769,128.679066,267.639852
2021-01-01,35.096418,11.501534,19.94377,11.24,47.903405,0.0,156.56602,32.991126,123.574894,249.260021
2021-01-02,37.302434,12.287896,22.965722,11.39,56.736487,0.0,165.23292,36.043911,129.189008,269.871547
2021-01-03,37.934479,12.942896,23.685575,11.19,48.025678,0.0,165.589738,23.897732,141.692006,275.470633
2021-01-04,43.435191,13.706168,30.408641,11.38,52.528582,0.0,203.39388,43.373118,160.020762,311.479345
2021-01-05,45.025444,14.012167,31.506131,11.86,57.097214,0.0,207.626058,47.378051,160.248007,319.748963
2021-01-06,45.424762,14.274894,29.59876,12.45,66.375204,0.0,206.610241,49.0031,157.60714,325.730761
2021-01-07,45.269544,13.88144,36.696126,12.16,71.616471,0.0,217.327502,53.613064,163.714438,343.33802
2021-01-08,45.390253,14.093076,37.805634,12.04,71.771107,0.0,215.54314,57.632056,157.911084,339.011155
2021-01-09,43.206455,13.497077,33.77691,11.44,66.437658,0.0,193.998981,49.488385,144.510596,312.868697
2021-01-10,42.611747,13.208532,33.494956,9.21,53.284127,0.0,190.924439,40.234038,150.690401,302.499762
2021-01-11,45.256399,13.735622,41.956547,10.02,51.540947,0.0,211.0456,36.613067,174.432533,336.942048
2021-01-12,44.328163,13.667986,42.793301,11.02,52.391037,0.0,205.496424,35.906713,169.589711,333.790197
2021-01-13,42.650183,13.969531,42.470138,10.66,56.566669,0.0,202.020336,29.849622,172.170715,338.487235
2021-01-14,43.103119,13.558622,42.164565,9.89,69.807291,0.0,226.937401,48.2536,178.683802,357.2074
2021-01-15,44.479527,12.921623,41.739666,10.13,73.109288,0.0,228.888945,56.299825,172.589119,354.969223
2021-01-16,41.644393,12.545351,36.16479,9.54,68.334838,0.0,201.628337,50.517131,151.111206,319.340578
2021-01-17,40.830303,12.892259,34.752055,9.89,65.584205,0.0,197.821341,44.558939,153.262402,317.211224
2021-01-18,42.810856,13.776986,43.467982,9.9,59.866302,0.0,207.616876,45.538235,162.078641,331.900766
2021-01-19,41.761602,13.624895,43.929945,9.76,48.049041,0.0,192.666073,28.007866,164.658207,321.783691
2021-01-20,40.378767,13.52535,43.656846,9.58,43.032683,0.0,178.061634,24.589057,153.472577,303.646222
2021-01-21,40.330904,13.734168,42.923492,8.12,48.129768,0.0,171.894186,21.819879,150.074307,303.312638
2021-01-22,40.663049,13.563259,41.767348,8.21,55.114943,0.0,187.053806,37.098351,149.955455,309.274053
2021-01-23,39.180041,12.781169,35.680436,8.6,55.775124,0.0,173.620002,33.678087,139.941915,291.958684
2021-01-24,39.92815,13.015168,34.996391,8.69,51.11622,0.0,182.28372,33.557857,148.725863,296.471792
2021-01-25,42.776683,13.916713,43.489537,9.3,66.198931,0.0,217.532229,52.307013,165.225217,340.907081
2021-01-26,43.400491,13.79044,44.055545,10.58,65.668023,0.0,214.197415,48.214331,165.983084,343.477584
2021-01-27,41.19473,13.994531,44.0044,10.62,71.546471,0.0,213.235779,47.908907,165.326872,346.687005
2021-01-28,39.565941,13.574531,43.27331,10.63,66.29675,0.0,204.177879,46.660062,157.517817,330.858349
2021-01-29,38.938478,13.305441,41.922966,10.93,47.466769,0.0,186.276262,31.736463,154.539798,307.103452
2021-01-30,36.579053,13.366895,35.530863,11.48,44.810954,0.0,181.597721,33.026031,148.57169,290.339455
2021-01-31,37.414807,13.422532,34.128783,11.75,47.492133,0.0,183.058083,27.397018,155.661065,299.869319
2021-02-01,39.693832,13.967895,42.518974,11.59,72.695561,0.0,213.685051,46.560193,167.124858,347.59112
2021-02-02,38.754278,13.671349,43.167637,9.79,64.668115,0.0,196.049615,49.041884,147.007731,317.05911
2021-02-03,39.661768,14.248531,42.973528,9.65,50.82122,0.0,180.063177,35.154788,144.908389,302.263436
2021-02-04,39.835677,14.172349,42.820537,9.86,69.075019,0.0,195.759434,42.281348,153.478085,329.241668
2021-02-05,39.52815,13.536804,41.712166,9.69,61.938663,0.0,187.923714,42.307043,145.616672,312.022455
2021-02-06,36.864371,13.402441,36.090763,9.59,47.365315,0.0,171.052277,24.948293,146.103984,289.416873
2021-02-07,37.998088,13.907713,34.503437,10.61,52.552764,0.0,189.86744,23.852645,166.014794,315.586796
2021-02-08,41.91012,14.220713,42.329111,11.93,69.894564,0.0,236.005937,43.19859,192.807347,373.091855
2021-02-09,42.843574,14.742167,42.821337,12.15,78.493464,0.0,248.018016,52.909619,195.108397,386.158939
2021-02-10,44.061009,14.578621,43.243828,12.76,82.288006,0.0,253.529101,55.671525,197.857576,394.78904
2021-02-11,45.114362,14.41744,43.460028,11.75,82.263824,0.0,252.831556,57.837126,194.99443,392.000084
2021-02-12,44.740954,14.479621,44.053345,10.81,78.344283,0.0,248.738561,57.419714,191.318847,383.74705
2021-02-13,42.212447,14.20244,38.562615,10.78,70.723199,0.0,224.520495,50.419686,174.100809,350.58151
2021-02-14,41.399066,13.995076,37.012507,10.97,58.395212,0.0,209.784692,36.730873,173.053819,334.825681
2021-02-15,41.305603,14.701894,45.134971,11.15,68.731747,0.0,226.686674,45.76803,180.918644,361.942859
2021-02-16,40.041322,14.254167,44.436881,9.59,63.691298,0.0,204.797879,46.422025,158.375854,330.389522
2021-02-17,39.275659,13.862077,44.557327,9.41,62.001754,0.0,191.827438,37.372748,154.45469,323.561506
2021-02-18,39.375341,13.725713,44.394927,9.58,52.680036,0.0,184.903172,35.79327,149.109902,308.86592
2021-02-19,38.250015,13.570077,43.330419,9.8,56.671578,0.0,177.746634,37.363052,140.383582,302.00567
2021-02-20,35.96739,13.036896,36.966871,9.63,38.097961,0.0,144.10576,21.481973,122.623786,256.322903
2021-02-21,35.609545,12.907441,35.659018,11.11,43.924318,0.0,145.71094,21.866905,123.844035,263.054357
2021-02-22,37.055289,13.649168,43.646128,11.09,62.389026,0.0,175.640636,41.350532,134.290104,302.119714
2021-02-23,36.39728,13.874077,43.924245,10.17,52.826945,0.0,160.371652,35.311863,125.059789,282.252337
2021-02-24,36.071135,13.718349,43.19971,10.22,39.503505,0.0,154.39184,25.180028,129.211812,271.924511
2021-02-25,36.552753,14.166985,43.149637,11.14,59.609756,0.0,161.503651,32.522809,128.980842,293.599974
2021-02-26,37.118925,14.318985,42.189438,10.95,62.647935,0.0,168.914098,39.200444,129.713654,296.938937
2021-02-27,35.702618,14.048531,36.432662,11.87,52.418309,0.0,153.927931,33.701358,120.226574,270.698694
2021-02-28,35.927572,13.81744,35.091309,11.99,50.803038,0.0,154.908567,26.899614,128.008953,275.638313
2021-03-01,38.106133,13.959167,42.937565,12.25,70.631745,0.0,190.154167,45.865475,144.288692,322.173302
2021-03-02,37.494434,13.481713,43.479182,12.63,73.016379,0.0,191.012166,52.348221,138.663945,318.765654
2021-03-03,37.389607,13.440168,43.376746,12.38,72.571288,0.0,183.401356,51.00484,132.396516,311.554325
2021-03-04,38.431806,13.431168,43.431428,11.52,74.190196,0.0,188.764441,48.621078,140.143363,321.14796
2021-03-05,39.215341,13.014714,41.857738,11.27,67.821384,0.0,196.003706,49.62316,146.380546,319.559724
2021-03-06,37.48387,12.228987,36.876635,10.4,51.949855,0.0,166.907464,32.325495,134.581968,283.521316
2021-03-07,36.778171,11.767897,35.123491,10.37,56.240124,0.0,168.726916,30.641785,138.085131,288.364814
2021-03-08,39.208768,12.000988,42.882846,9.77,72.568288,0.0,203.471426,49.821928,153.649498,330.080389
2021-03-09,39.348123,12.322624,43.259046,9.41,74.829377,0.0,205.350424,55.048072,150.302352,329.471521
2021-03-10,38.67866,12.607987,43.052037,9.63,55.811669,0.0,183.034356,43.064785,139.969571,299.749924
2021-03-11,37.866697,12.177896,43.038228,9.97,40.109595,0.0,163.742103,20.877428,142.864675,286.027092
2021-03-12,37.311952,12.143624,41.560493,10.14,31.94724,0.0,159.775744,19.584951,140.190793,273.294102
2021-03-13,35.476872,12.20126,35.580336,9.99,39.548414,0.0,141.060854,16.058516,125.002338,257.79922
2021-03-14,35.478554,11.932897,34.737237,9.97,41.275048,0.0,149.612209,16.458476,133.153733,266.547469
2021-03-15,37.33087,12.483442,42.707956,10.1,48.831949,0.0,180.053359,24.942476,155.110883,306.5651
2021-03-16,38.17257,12.780259,43.334928,10.67,68.877656,0.0,192.640437,39.267347,153.37309,327.208503
2021-03-17,38.819051,12.80035,43.07711,10.68,70.755472,0.0,203.533244,47.370779,156.162465,332.294448
2021-03-18,39.724513,12.815169,43.005837,10.71,72.008289,0.0,205.418787,53.981512,151.437275,329.701084
2021-03-19,38.789896,12.606623,42.563738,11.14,66.391659,0.0,195.989615,42.432121,153.557494,325.04941
2021-03-20,36.106708,12.341896,36.601608,10.8,54.066489,0.0,167.511736,36.400724,131.111011,281.027713
2021-03-21,35.776054,12.212896,35.425845,10.76,48.027768,0.0,162.967377,27.311694,135.655683,277.858247
2021-03-22,37.326116,12.267533,43.238128,10.5,68.86902,0.0,200.379156,50.767288,149.611868,321.812665
2021-03-23,36.747744,12.379078,44.040627,10.31,67.607566,0.0,199.333975,57.119622,142.214353,313.299368
2021-03-24,36.233544,12.014442,43.175537,10.39,62.565299,0.0,184.701627,48.511513,136.190114,300.568936
2021-03-25,36.992707,12.309351,42.611447,10.49,60.456483,0.0,174.319092,48.693798,125.625294,288.485282
2021-03-26,36.650917,12.834259,41.374657,10.44,42.012229,0.0,150.157299,28.106281,122.051018,265.363081
2021-03-27,33.037775,11.842079,35.685263,8.98,38.185233,0.0,135.087042,18.75061,116.336432,244.066782
2021-03-28,33.784665,11.919897,34.134428,8.68,37.745688,0.0,135.118315,17.102775,118.01554,244.280218
2021-03-29,34.844882,10.690989,39.701941,9.56,44.59059,0.0,151.582479,24.123164,127.459316,266.847717
2021-03-30,34.559919,12.098533,39.163832,10.38,58.263394,0.0,157.651019,34.619084,123.031934,277.497612
2021-03-31,33.613656,12.182078,38.828405,10.17,62.45739,0.0,154.05584,42.383156,111.672684,268.924214
2021-04-01,30.665614,12.720169,37.697534,10.4,48.249314,0.0,140.977127,33.202983,107.774143,247.506773
2021-04-02,31.190977,12.949987,35.248863,10.51,44.904408,0.0,127.620959,18.281324,109.339635,244.14387
2021-04-03,30.589105,11.928897,27.799062,10.56,41.997047,0.0,128.015049,17.603573,110.411476,233.285587
2021-04-04,29.463024,12.13426,25.428537,9.19,40.189686,0.0,122.961782,16.518591,106.443191,222.848698
2021-04-05,31.258249,12.339714,28.332307,8.71,41.988138,0.0,141.682035,15.250354,126.431681,249.06009
2021-04-06,35.1097,12.506623,40.198531,8.71,48.575495,0.0,182.570175,26.578191,155.991983,301.092333
2021-04-07,34.523946,12.174806,41.571475,7.55,50.074312,0.0,184.894172,28.509634,156.384538,302.279076
2021-04-08,33.887983,11.948533,42.309356,7.39,49.909948,0.0,184.710627,34.480916,150.229711,295.675531
2021-04-09,32.592757,11.298716,40.857812,7.58,45.164408,0.0,168.906734,30.751834,138.1549,275.648592
2021-04-10,31.398677,11.184716,35.480018,8.72,46.542679,0.0,150.142845,39.202383,110.940461,244.26655
2021-04-11,32.114285,11.148988,34.340164,8.51,43.249773,0.0,143.39267,19.147661,124.245008,253.60822
2021-04-12,34.026228,11.771897,41.854875,8.82,51.901401,0.0,193.206254,46.981484,146.22477,294.599171
2021-04-13,34.557155,11.91226,42.892383,8.52,51.554038,0.0,190.128439,44.6782,145.45024,294.886076
2021-04-14,34.350555,11.758806,42.556529,8.7,57.442941,0.0,197.673886,50.205405,147.468482,302.277312
2021-04-15,34.426983,11.152807,42.521974,8.93,54.570853,0.0,193.2308,53.310064,139.920736,291.523352
2021-04-16,33.538811,11.048898,41.121185,9.5,52.695764,0.0,181.004449,49.708485,131.295964,279.200621
2021-04-17,31.040877,10.532353,34.995146,9.6,47.115497,0.0,153.001387,39.24747,113.753917,247.037789
2021-04-18,30.639705,10.393353,33.291093,10.84,52.257037,0.0,152.752933,41.615718,111.137215,248.558402
2021-04-19,31.617513,10.469989,40.647494,11.77,61.759481,0.0,174.447456,50.117171,124.330285,280.594762
2021-04-20,31.264804,11.56417,41.229403,11.32,62.151572,0.0,166.302737,50.280064,116.022673,273.552622
2021-04-21,30.86535,12.048988,41.036576,11.68,43.902136,0.0,151.692388,33.366846,118.325543,257.858592
2021-04-22,30.79745,12.054442,41.084294,11.67,49.839221,0.0,157.680746,25.807844,131.872902,277.318309
2021-04-23,30.649859,11.879624,39.578732,11.2,53.068309,0.0,153.24175,30.361086,122.880665,269.257188
2021-04-24,29.526715,11.290806,33.563411,10.82,44.951772,0.0,130.386774,22.578591,107.808183,237.960887
2021-04-25,30.029469,11.342534,31.346549,10.72,42.639774,0.0,134.946315,19.590284,115.356031,241.434357
2021-04-26,31.986385,11.69417,40.333522,10.98,53.223218,0.0,163.355104,34.031991,129.323112,277.540406
2021-04-27,31.793958,11.45317,41.206812,11.28,52.818763,0.0,156.533202,33.169532,123.363669,271.916373
2021-04-28,31.719931,11.617261,40.72374,11.18,54.814671,0.0,148.9823,32.644494,116.337807,266.393408
2021-04-29,32.37223,11.125898,40.255013,11.84,52.199128,0.0,154.268113,32.909194,121.358918,269.151187
2021-04-30,31.765722,10.214626,37.158243,11.67,61.458482,0.0,158.213745,41.220606,116.993139,269.260212
2021-05-01,29.174897,9.788899,28.611207,11.39,42.687865,0.0,124.127962,22.524778,101.603184,223.256052
2021-05-02,30.841295,9.804081,31.466431,10.71,43.17741,0.0,133.270135,19.521927,113.748208,239.747425
2021-05-03,31.076095,9.988353,39.023823,9.86,49.888585,0.0,151.664388,26.498684,125.165704,265.002561
2021-05-04,30.845823,10.29308,39.988504,9.94,39.087596,0.0,145.717849,17.727197,127.990652,258.145655
2021-05-05,31.209113,10.486262,39.909704,10.77,44.393409,0.0,156.95011,17.809613,139.140497,275.908985
2021-05-06,31.979749,11.216079,39.683041,10.59,63.915843,0.0,168.39628,35.308955,133.087326,290.472037
2021-05-07,31.679904,11.217807,38.626669,10.24,56.991486,0.0,159.448108,30.827463,128.620644,277.37651
2021-05-08,28.42348,10.503898,33.894947,9.16,35.928508,0.0,123.124782,18.382647,104.742135,222.652968
2021-05-09,27.600526,9.585263,32.280994,9.02,37.97587,0.0,104.403165,11.822818,92.580347,209.042999
2021-05-10,29.428215,10.526535,39.174514,9.5,51.571856,0.0,128.564776,21.48973,107.075046,247.276165
2021-05-11,30.189405,10.072535,39.741868,9.93,62.154027,0.0,138.095493,28.499454,109.59604,261.683874
2021-05-12,30.033996,10.560625,39.516914,10.66,56.227033,0.0,137.91313,28.510604,109.402526,256.401094
2021-05-13,28.857116,10.373444,39.464759,10.91,42.525411,0.0,119.067877,16.233044,102.834833,234.965562
2021-05-14,29.247615,10.059808,39.121287,11.14,52.10831,0.0,127.957867,18.498999,109.458869,251.135888
2021-05-15,28.720188,9.929172,34.600055,11.0,41.558139,0.0,116.657516,16.47205,100.185466,225.993019
2021-05-16,28.338343,9.489263,32.802648,10.62,40.113595,0.0,116.252698,13.834253,102.418445,223.782294
2021-05-17,30.329641,10.365171,39.695968,10.43,55.365852,0.0,141.391763,22.286741,119.105021,265.291653
