,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Ireland,Total,Industrial,LDZ,Gas_to_Power,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Netherlands_Production,GB_Production,LNG_Total,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,Austria_Hungary_Export,Slovenia_Austria,MAB_Austria,TAP_Italy,Austria_Production,Italy_Production,Germany_Production,Total_Supply
2020-11-14,107.36,39.39,183.72,82.85,178.29,28.65,237.93,9.73,2.06,10.85,880.83,240.06,513.53,123.85,104.4287100321278,158.14910894303023,308.3203838706337,42.788592050410806,101.13,88.40587825473024,48.19854099315032,11.025879490339756,-1.3796349348425865,-7.426265036396682,53.65507170583009,-11.537988050892949,-3.105996783331036,-5.495994308173657,0.0,2.1536341332644224,9.797944398391992,12.71009592792988,911.8179606862024
2020-11-15,107.94,41.48,172.11,79.72,184.25,27.65,222.34,9.66,1.88,11.48,858.53,235.84,515.73,103.58,105.16398199792953,159.85628899320216,310.15622942372414,45.4043166142106,97.0,87.3175975532502,48.269659101316336,12.01650573714301,-1.0221807595789432,-7.754628332696855,50.76725651472509,-11.00798859977722,-3.152360371679068,-5.798175813406706,0.0,2.134543243944645,9.945698790827391,12.753241337792575,912.0499854309268
2020-11-16,146.72,52.9,216.97,104.28,211.33,32.69,262.08,11.49,2.44,13.49,1054.38,286.31,602.69,162.04,106.55679873730242,160.85492432262004,313.1944983623773,53.88730782895535,96.05,128.58874728636889,48.20886825518235,14.08604904840365,-2.3889975258782505,-7.714446556128561,52.48076383107155,-11.567351656846702,-3.68717799962312,-3.4719964042901994,0.0,2.1499977733939883,9.819389830727877,12.720414099062234,969.7677892326988
2020-11-17,151.65,55.16,219.75,102.94,183.73,33.59,270.26,12.66,2.45,12.24,1044.41,287.36,592.03,161.44,105.8760721695572,159.73410730155555,311.3593009515278,52.52121833463013,98.61,127.51965991625562,48.21320461432785,13.935831022156028,-3.4449055232554677,-7.609719391860067,51.68984646835253,-11.581715278334917,-3.660905299559236,-2.7367244384884835,0.0,2.1527250432968144,9.75598989638686,12.5440870089449,964.8780727954932
2020-11-18,143.06,48.16,232.19,87.14,190.21,31.46,268.36,12.94,2.49,12.99,1029.0,277.81,594.77,153.27,102.37471215931326,158.91128997187317,313.81049614094945,52.1014914965853,95.28000000000002,133.07949336993917,48.65993142441064,14.091221770319343,-4.717722386904061,-8.001900803886354,53.0025087452814,-11.656715200662612,-3.691632540464401,-2.537542826585472,0.0,1.953634340390563,9.801598940061778,12.353914478620888,964.8147790792422
2020-11-19,154.16,58.54,238.68,110.31,255.56,31.76,283.69,12.15,2.65,16.61,1164.11,301.97,683.02,176.42,106.846616618976,159.96374342737346,316.3560289061159,72.95092444970459,93.85,162.2760733255878,48.5380406415537,13.47103150351718,-3.0913604348525405,-7.399174155361951,52.49290018213912,-11.68198790176213,-3.767996097743511,-1.5755438228622078,0.4651449728265405,2.146361413523555,9.931816987022012,12.695695942842958,1024.468315958601
2020-11-20,174.75,65.95,237.01,124.53,254.47,30.95,340.1,14.24,2.96,13.33,1258.28,309.75,745.68,199.27,105.46207259830832,159.48592574039844,318.7447793744132,77.77673763375729,93.38,178.6940845726706,48.32640449709445,14.040267277634888,-2.492361055195332,-8.080537086084485,54.887297702424966,-11.743078747585416,-3.717541604541242,-0.6237266267761588,0.211472508265078,2.170906842648983,9.72957174192816,12.388105352302642,1048.640380721664
2020-11-21,168.19,53.16,213.73,103.22,197.53,32.19,312.72,14.83,2.91,13.38,1111.85,273.67,702.66,132.92,100.2550779908374,160.54637918761372,309.0335830397174,68.83492871236055,94.64,137.46978913777468,48.30544997334108,11.926796739139409,0.7031810899451375,-7.5149922172352674,56.49832330672293,-11.64571521205455,-3.5858144682347777,0.0,0.0,2.168179572746157,9.817980741278085,12.741404986414311,990.1945525803662
2020-11-22,168.72,58.09,219.18,108.43,217.84,32.43,309.04,14.27,2.49,16.05,1146.55,277.92,712.63,152.83,97.44362635701152,159.1988351286277,300.4110444126144,70.56510873871296,95.2,140.2791090601586,48.66890414239094,10.939815943106264,-0.1795452686026692,-7.478719527527691,55.205533736486,-11.639806127265096,-4.302086453713477,-0.6648174933120609,0.0,2.1436341436207296,9.96871694880724,12.728132272887231,978.4874860140028
2020-11-23,181.77,65.36,276.87,124.91,258.16,36.97,354.3,14.89,2.8,14.52,1330.54,309.0,799.48,217.67,110.00452243945747,159.9165616580546,321.1172122630567,71.90219826307147,95.25,193.22111661043988,48.360222643889486,11.92245128909424,-8.602445636488497,-7.879082749262452,53.32505386578888,-11.684806080661714,-4.555358918689191,-0.5559085151925683,0.0,1.9818161293864247,9.844062532448769,12.426087131149323,1055.9937029255432
2020-11-24,188.11,64.78,278.37,128.27,225.33,38.06,363.85,15.71,2.95,16.99,1322.42,317.52,789.93,210.84,110.7021580806002,159.44456214687227,323.5461914112679,85.92582010339945,93.38,167.79396300640033,61.464054527690266,9.428835689743607,-13.798985709331928,-8.231536929704248,51.1598106536381,-11.645442485064269,-4.3592682126760485,1.1699078793153166,0.0,2.069997856244445,9.77294442428276,12.53233247566372,1050.355344918342
2020-11-25,180.95,69.47,281.77,129.47,267.16,38.02,378.48,15.31,2.99,19.82,1383.44,321.59,800.23,256.56,116.32542498423904,159.26119870040566,317.848434633375,80.5294620556757,82.49000000000001,180.8348480134115,62.48560801519155,8.933554384490847,-13.965167355410754,-6.735902114994824,51.30459232187943,-11.682442446745933,-4.508177149370313,1.2282714552357792,0.0,2.099088735207915,9.81231711077988,12.376514455215633,1048.6376257985862
2020-11-26,181.59,69.35,286.03,125.44,305.4,38.17,382.85,15.49,3.12,20.83,1428.27,318.99,828.0,275.19,120.30642086139322,159.30256229393186,323.579607901068,73.60837831427902,80.39,182.8304017453216,62.65939874429926,7.944728135823459,-7.59390122642368,-8.885990797385572,45.5133074104272,-11.69626061425358,-4.531358943544328,4.94672214974463,0.0,2.116361444592476,9.929498807604611,11.45055177780837,1051.8704280046866
2020-11-27,177.02,69.58,281.44,130.67,309.16,38.54,382.18,15.8,3.12,21.95,1429.45,313.13,843.63,267.08,114.18760901641102,160.3951066170037,327.6277389010318,85.38454793668538,83.22,168.28417045237794,62.86739852888808,8.952736182807385,-11.746533289462327,-9.088172406181693,47.05288763417082,-11.67335154706985,-4.948813056670129,5.115721974723042,0.0,2.0945432853698733,9.744417181099204,11.430297253330052,1048.9003046645144
2020-11-28,168.84,64.49,241.63,133.17,271.25,33.74,364.25,15.63,2.94,18.06,1314.0,288.04,787.56,234.24,108.75034192014486,159.37756221625955,282.14811836559846,107.74952477480473,90.55,151.3956254351668,62.39811719670892,8.947972551377118,-4.375450014099479,-8.654172855645418,55.54420611301883,-11.556715304225683,-4.043541266925633,0.0,0.0,2.0972705552726985,9.790080770172178,11.85660590274036,1021.9755463603682
2020-11-29,189.45,73.3,225.28,148.57,260.14,33.3,390.06,16.18,3.08,17.12,1356.48,297.01,828.65,224.67,111.07970314414798,159.54401658932863,290.6813248901315,113.40270073837787,95.81,142.71324433597474,62.12520838843287,8.961954355078936,-4.90481310223788,-8.645354682959617,58.70698465572672,-11.493351733483374,-3.997177678577602,-1.0509080025553703,0.0,2.091816015467048,9.944980609752983,11.80988776930496,1036.7802162919104
2020-11-30,214.2,77.37,287.45,154.79,265.81,40.47,432.25,17.52,3.59,17.88,1511.34,328.95,935.01,242.3,116.8590607952252,159.62228923553974,335.93809726475627,112.29542915783075,95.43,136.02285593351496,61.23130022328347,9.441562949290129,-11.748806014381348,-9.010536122947933,52.116991480533024,-10.95198865777254,-4.752358714669943,5.0835401898697015,0.0,1.859088983759284,9.710935397592188,11.429988162741065,1070.577450264164
2020-12-01,205.29,73.42,304.23,135.75,304.0,42.67,424.28,17.3,3.23,18.39,1528.55,333.18,920.65,273.71,126.645868841514,159.66992554984242,340.8258520081371,97.34362646057455,95.64,133.8370067502722,69.99720932684764,9.445099309264124,-12.094260202072562,-8.999808861330152,39.80865877288804,-10.007080545440315,-4.433268136039376,2.265634017273784,0.0,1.7118164090067147,9.795826218767465,10.899497803042827,1062.3516037225484
2020-12-02,207.73,74.08,319.94,140.07,301.52,43.55,437.35,16.95,3.34,18.05,1562.58,341.0,944.76,276.82,125.2611430028528,157.5216550473869,339.9824965911821,84.35227627846598,96.52,133.68220928218216,70.78159942359925,8.446400343548506,-11.279533773101866,-9.258172230124474,40.52795802795888,-7.730082903571428,-4.942722153887153,4.517086231052875,0.0,1.7372709280997516,9.819862557511032,11.974669416833668,1051.914116069989
2020-12-03,200.56,71.97,314.24,133.16,310.2,44.34,423.87,16.5,3.21,19.88,1537.93,322.73,961.8,253.4,124.91614336014538,156.8127466906458,330.25412482729854,101.01716811068356,95.5,135.3931086909406,70.6705813567549,8.468236684570462,-14.91880273143202,-9.107808749482036,39.555677216701966,-7.057447236537934,-5.076994742102921,2.997905986182392,0.0,1.7654527170956134,9.893917026272415,12.73609590100348,1053.82010510874
2020-12-04,201.99,73.56,301.49,128.25,301.1,37.33,407.21,16.44,3.03,17.25,1487.65,318.87,956.91,211.87,116.87006078383324,158.24883611247688,333.910323148334,85.24182081177085,100.78,115.80749035959616,70.89217203635945,8.490000298395008,-10.838170593827964,-9.095626943916082,47.52247805693893,-8.578718388333916,-4.774722327873111,5.102176534205675,0.0,2.0654524064064024,9.765689886341244,13.057122841265052,1034.466385021972
2020-12-05,193.96,72.81,239.71,137.71,298.88,31.25,382.2,15.31,1.03,17.11,1389.99,291.93,885.95,212.1,106.777434872441,158.97728990352155,328.2075504333868,101.76198552114516,100.83,124.72368113799988,71.12273543394431,7.975400831330567,-9.321535800866783,-9.009081578999757,57.07018635084703,-7.085719934530556,-3.721087055414915,-1.859543528743088,0.0,2.0472706070542337,9.70992630772814,12.578377882523087,1050.7848713833666
2020-12-06,195.87,76.13,232.32,141.56,316.65,29.62,377.51,14.86,2.89,20.51,1407.93,291.06,893.92,222.94,105.7117087034136,159.42110762570798,332.7005269667641,106.29479900863764,102.38,132.3237793255426,70.74743582261652,5.489776132795215,-10.050171409904957,-9.032172464177012,56.54180507987366,-6.98062913427502,-3.5482690525725484,-1.9002707592919468,0.0,1.8381799145042896,9.623471851808578,12.024460274359583,1063.5855378858023
2020-12-07,220.54,86.28,278.6,150.01,348.01,34.94,403.01,16.53,3.25,22.99,1564.16,326.02,976.82,261.32,119.2533310429156,159.97437977999448,334.3331353507421,101.18134975883366,105.69,159.4425347609915,63.15104368968159,7.968028111693263,-11.48762446668744,-8.785081810981035,47.76667780403791,-7.111174453623593,-4.084086679480969,1.139635183393955,0.0,1.7836345164477827,9.597571878631411,12.969313841293753,1092.782668307884
2020-12-08,224.01,83.47,266.61,153.67,334.23,35.55,413.36,16.78,3.5,22.26,1553.43,327.77,971.64,254.02,112.7169741758108,158.3223814908564,332.831291451554,99.03398834634572,102.54,167.38066455030292,60.42453742242903,7.486792246440053,-9.572262813933191,-8.992445232592523,54.86032500308604,-7.010356376215816,-4.328631880767643,2.700542657777667,0.0,1.7127254989743237,9.630999116740377,12.594423320451378,1092.3319489772598
2020-12-09,226.48,85.34,307.23,163.41,318.12,38.74,426.01,16.62,3.5,21.75,1607.21,339.83,996.18,271.2,122.53796400488169,159.82565266129376,322.4609276084408,94.78117456887662,105.88,170.93608590589614,56.218505414693055,7.001483658131957,-16.543619230538607,-8.898899874925615,46.6765971147783,-8.862990821205079,-4.332086422644555,3.173269440934062,0.0,1.6772709902375935,9.803098938508333,12.45660528136194,1074.7910392387205
2020-12-10,215.04,82.45,306.01,165.28,296.62,39.29,435.89,17.78,3.52,18.77,1580.65,340.87,986.16,253.62,121.3456925123632,160.32810668639092,315.86325118736994,93.76163017020372,103.34,173.05978110515622,52.43962751003728,7.994128084663302,-17.70234530325234,-8.966536168515683,47.59325071091724,-6.682174897909165,-4.299086456820369,4.917994906768203,0.0,1.7027255093306302,9.859526152797788,12.896895734474064,1067.4524674439754
2020-12-11,193.2,75.82,302.77,155.23,279.39,38.53,420.5,17.27,3.42,18.28,1504.42,324.74,926.61,253.06,121.16396542783828,159.97801613986493,310.2432879092969,97.58471711998432,104.06,151.97445264890865,52.80484531362429,6.992810939840973,-12.311805431321265,-8.966627077512443,52.81303621423245,-6.0046301450505855,-3.92490502615273,6.237538994751871,0.0,1.7236345785856246,9.758680802690984,12.839123067032547,1056.966141476615
2020-12-12,172.32,65.52,259.3,131.08,266.77,35.49,373.37,14.1,2.73,15.7,1336.39,293.83,829.95,212.62,114.0529727922082,158.08801809720694,304.62654241099136,84.012822084561,107.53,102.45264525570272,53.25143576021194,6.499702359610796,-9.031717919193207,-8.923627122044563,55.808105839715886,-4.784904135510326,-3.634632599495352,0.0,0.0,1.7481800077110532,9.713262667909264,12.691623219788076,984.1004287193736
2020-12-13,173.79,60.23,240.99,116.98,241.76,33.02,352.54,13.58,2.59,13.0,1248.47,277.39,819.34,151.73,107.15070721314105,159.8496526364386,307.366124650339,74.36537753030657,100.87,107.64150227556304,61.6729179477483,6.509020531778782,-9.13499053951353,-8.96635435052216,56.94615011566655,-4.839358624570071,-3.82917785256356,0.0,0.0,1.7418163779377935,9.662853629205376,12.631650554624944,979.6378920955808
2020-12-14,178.41,61.35,303.33,119.32,244.22,38.93,361.65,16.05,2.91,16.86,1343.02,315.43,834.72,192.88,115.39778958129138,159.43956215205043,320.998493753554,69.86538219064474,95.26,120.75761487547608,63.5042524147965,10.536770905967057,-11.1025339564085,-8.758445474930108,56.64983224072456,-4.695358773700893,-3.9494504552781584,1.0220898505821825,0.0,1.744543647840619,9.580844623227415,12.352023571488262,1008.6034111473256
2020-12-15,175.84,67.7,314.7,130.11,262.27,37.81,347.93,14.82,2.73,16.69,1370.6,319.05,818.79,232.76,120.3914207733646,159.71565277521313,328.6416298964598,56.13048732402921,93.21,125.0637628091708,69.83813676431551,11.015524955608695,-12.641441453576087,-8.856172646448016,50.61412940058112,-6.428084251962602,-3.9257232071235775,5.818357610687613,0.0,1.7436345578730106,9.812589837770163,12.458032552611083,1012.6019376985744
2020-12-16,178.03,64.44,309.64,120.75,257.29,42.24,336.08,14.94,2.67,16.85,1342.92,301.08,821.77,220.08,111.48452090672404,159.73492548252642,328.0278978326224,66.10184063374251,107.37,121.9567189341426,71.41492604043336,9.988180565013735,-15.734529159367083,-8.854718102499843,53.17681765567063,-3.815723321042954,-4.907540372140705,4.268268306918443,0.0,1.7199982187151912,9.836989812500777,12.60542330905944,1024.373996743019
2020-12-17,175.72,62.85,300.02,114.66,253.2,40.61,334.39,14.35,2.65,16.13,1314.59,305.57,801.1,207.92,103.79516523370148,160.13028870943936,339.84380973238945,57.26466796761751,87.26,123.17045938465073,72.05373446977214,9.965553315719962,-18.40679911915213,-9.001354314275085,53.51639003127141,-5.80081217431277,-4.83381317576766,6.102448225565254,0.0,1.709998229071498,9.919298818168045,12.63298691687733,999.3220222507364
2020-12-18,168.93,56.65,290.64,110.26,213.0,39.08,330.76,14.47,2.64,14.92,1241.35,291.59,774.17,175.58,104.55661899057031,159.2450168989822,325.217862794631,60.23748307069391,106.3,100.5604688794464,71.35288065014407,8.98664523859918,-13.174895446568728,-8.78026363415271,55.70689685362205,-4.662086080886423,-4.040086725048721,5.1957218918725845,0.0,1.7409072879701852,9.786998955181986,12.578559700516612,990.808729325574
2020-12-19,140.93,50.54,246.99,103.31,199.2,34.48,304.55,13.21,2.18,12.8,1108.19,267.11,721.15,119.93,100.83898647703232,159.61065288395434,329.00726031621923,58.24257604577392,100.34,96.71133672151414,71.02090826667249,8.983599787207693,-13.77007664836198,-7.663992062926293,58.65273016645983,-2.291270354360342,-3.3577237953618173,0.0,0.0,1.73818001806736,9.733026283805073,12.469896176688373,980.2660902823844
2020-12-20,146.47,53.01,232.15,106.07,227.39,35.16,307.79,12.45,1.86,15.33,1137.69,266.45,735.17,136.07,103.40871108847112,158.85374457692353,315.52075824520887,56.94885011287033,96.27,106.64647370120956,66.53964927124306,8.985736148631572,-12.797077656030655,-7.654810254253447,58.56615752884448,-1.9916343010365964,-3.3699056009277704,0.0,0.0,1.728180028423667,9.69015360093266,12.436996210760624,969.781982701271
2020-12-21,152.79,55.67,279.78,118.16,251.08,37.13,314.87,12.74,2.08,18.96,1243.28,278.8,778.17,186.31,108.03506993363052,160.90756063174456,332.3215249255359,58.84339360536635,82.81,122.93176004998384,63.92295198117792,8.472973043301701,-13.65707676538825,-8.15190064854175,56.905377430619296,-2.875997021526098,-3.645087134122848,3.4119964664280413,0.0,1.7009073293954131,9.65179000429958,12.43802348242402,994.023267314328
2020-12-22,133.59,52.22,266.86,106.25,270.43,34.46,275.5,11.1,1.83,20.51,1172.74,270.51,701.94,200.29,107.06734366311132,159.70628914854677,313.6975838078886,40.239140145249664,102.1,108.01854561012536,59.70144726219326,8.483573032324017,-12.46198709397018,-7.814082816578447,57.58145854863003,-4.452995388336479,-3.5919053710177544,4.47572263752669,0.0,1.699998239427805,9.67895361253172,12.397105342981964,956.5261903806344
2020-12-23,130.36,48.59,237.74,104.51,242.2,29.18,267.36,10.28,1.75,15.28,1087.26,251.45,683.99,151.82,105.1830728872493,159.58065291502325,319.30686399893614,41.665138668440285,106.49,106.4487583443001,60.7361007361278,8.476100312790274,-12.234896420061588,-8.823354498617352,61.54584535207599,-2.346361206397414,-3.476996399112046,1.428180339112878,0.0,1.7518163675814868,9.68585360538587,12.98447746195346,968.4012524647884
2020-12-24,147.24,54.06,186.69,113.35,278.6,25.75,267.63,10.95,2.17,18.18,1104.62,234.43,760.87,109.32,103.0883477838859,159.5074711726308,314.58846895795017,63.53320693026483,102.51999999999998,105.53541530623885,61.02126407716721,8.472591225515306,-11.189442957311869,-8.721172786258162,58.80017546830626,-2.086088748671114,-2.489633785292506,-1.604361974835396,0.0,1.719089128747583,9.730517195494471,12.586532419532537,975.0123794133648
2020-12-25,163.9,56.56,188.28,111.55,279.82,28.62,314.79,13.88,2.33,15.13,1174.87,238.25,818.23,118.39,102.714257262215,159.60383470919726,320.5895994483836,74.5733773148954,99.62,98.6727451500982,61.19779116707742,9.96662604188174,-11.224806557051837,-8.875627171754838,53.77170794867425,-2.884906103208661,-2.480997430600226,-2.651088163539767,0.0,1.7209073086827993,9.477017458026856,12.446996200404316,976.2374345833816
2020-12-26,171.76,58.88,207.54,115.39,230.1,30.65,331.51,14.81,2.51,11.83,1174.97,239.68,841.65,93.64,103.6699835451618,159.687198259227,322.6637516282976,77.77873763168603,99.02,80.44920872798637,62.78585315879359,8.969645256204904,-11.089897605858743,-9.003081585213543,52.17262778655066,-2.38245207811147,-2.9752696459889414,-1.4137258086279034,0.0,1.712725498974323,9.49326289574802,12.746141345145556,964.2847090099754
2020-12-27,169.2,59.86,225.1,126.04,253.71,30.99,338.38,15.21,2.64,13.42,1234.56,253.62,875.6,105.34,110.03888604023308,159.57492564822735,323.5664616381124,79.09728172070534,82.37,86.81304512907492,61.55571806912423,8.96923616571948,-11.334624625138938,-9.04580881369114,56.29656897021159,-2.6979062968716025,-3.2749966083094475,0.0,0.0,1.7009073293954136,9.4845265411593,12.761814056187124,965.8760349641392
2020-12-28,184.91,64.88,261.47,132.91,323.61,34.75,367.52,15.5,2.68,13.31,1401.55,275.36,951.51,174.68,118.90124049846082,159.84792536550017,326.1795075762503,86.7448192552179,75.23999999999998,104.64243102828188,58.296066899468,8.452654882525652,-11.058715819969771,-8.647627407878637,48.84467668762804,-2.036906981423497,-3.401451022803783,-0.2726360812857747,0.0,1.7209073086827993,9.397499358560143,12.464905272766202,985.3152968199804
2020-12-29,187.61,66.37,262.57,138.26,325.3,33.23,372.92,13.91,2.71,17.93,1420.8,277.46,964.59,178.75,126.9182321958095,161.17583308118583,323.85754633422715,97.1624448300302,91.97,100.52823288447262,56.79976844908222,7.961891754411906,-13.016077429227533,-8.297991406336427,42.30062891939728,-1.1204533850774168,-3.304087487272918,-1.0791807005479932,0.0,1.7381800180673597,9.635890020766109,12.352469025572388,1005.58332710456
2020-12-30,189.09,67.79,257.07,140.0,338.08,33.42,367.1,14.58,2.66,21.23,1431.01,278.9,970.1,182.01,127.95595839383454,158.5331994543448,325.49001769190653,93.74463018780946,101.1,98.7397789795086,56.57707777061685,7.977428101958335,-18.38379914297164,-8.86962717796862,44.19387241323966,-1.170998787276447,-3.125178581647575,-0.967635361522436,0.2661451789170503,1.7599981772899629,9.684380879638343,12.62934146610722,1006.1345896437848
2020-12-31,189.28,63.26,246.19,142.23,339.5,33.69,360.49,14.54,0.78,17.73,1407.69,267.64,974.12,165.93,125.149688572824,158.87329001122714,324.1720084125221,101.14725888504834,102.23,100.63506620663108,62.27310823526308,7.964119024832547,-19.46643438539654,-8.476991220958531,44.44999032981397,-0.4510904419273138,-3.111087687149644,-3.087178621001542,10.337816566555947,1.73818001806736,9.714671757359058,12.2815327353999,1026.3739483991112
2021-01-01,182.66,60.82,230.93,126.03,313.78,34.78,362.01,14.76,2.71,17.41,1345.88,249.26,941.39,155.23,95.58453737325222,159.31828955037147,321.705901834166,100.70353207185865,97.22,80.50041902739332,64.80514197664485,7.964500842618942,-13.396167944684626,-6.145266363039613,37.10761611562816,-2.289543083421886,-2.7576335077434777,2.054543326795101,10.335925659423324,1.7172709488123656,9.388517549680174,11.947905808187278,975.7654911859424
2021-01-02,195.85,67.45,230.15,135.59,295.83,34.4,375.22,14.87,2.81,17.89,1370.05,269.87,926.82,173.36,95.33581035811451,159.71210732433946,324.09290850479675,102.6063482830599,95.72,77.29795869724305,61.11344579988271,7.992846267808974,-12.860350317776202,-6.340447979085148,36.406607750705646,-2.2722703740373253,-3.0556331991255283,0.966089908577502,10.396452869466692,1.7218163986504078,9.353108495441823,11.922505834492297,970.1093046225554
2021-01-03,195.77,67.02,228.71,131.61,308.0,33.68,377.25,15.44,2.9,18.26,1378.63,275.47,952.78,150.38,97.1308994081542,159.6198346926272,324.86946243244114,103.28980212070792,90.17,74.42857074942515,47.63628702998385,7.976655375485867,-15.966256192110478,-6.5049932632222776,38.556623705898986,-2.0941796493828297,-3.030815043009817,1.610634695611894,10.61607991474122,1.7172709488123656,9.355799401745944,11.739396933216602,951.1210732611268
2021-01-04,231.82,79.83,279.15,145.29,345.44,36.44,422.0,17.13,3.31,20.91,1581.31,311.48,1048.06,221.77,106.73034401211888,159.64101648887245,318.0145516604759,90.6261788719222,94.87,85.87568255668059,35.777572038518635,8.463854870926589,-19.531070682093503,-7.219174341775477,25.39016461422963,-2.219543155916035,-3.7971778857037424,2.4618156322836877,10.61607991474122,1.699998239427805,9.40563571377024,11.957014889662714,928.762943438142
2021-01-05,239.44,86.4,286.3,152.2,354.59,37.76,426.78,17.88,3.37,21.67,1626.38,319.75,1065.9,240.73,106.82679845768212,160.4377429364845,317.3782797682039,91.04063298815488,93.18,75.54403743717893,36.49231675285176,7.962928116974979,-20.283342630289493,-6.441902419470251,23.760502665595705,-1.7518163675814866,-3.9899958678334952,7.524537661895155,10.521561830808968,1.7054527792334555,9.288681289437411,11.904378580538182,921.1007939798652
2021-01-06,241.02,86.1,270.62,160.89,367.78,36.19,429.15,17.36,3.4,25.06,1637.57,325.73,1065.58,246.26,97.32371739028392,159.61601651476323,315.49103569855095,91.4939961550012,92.57,79.664809885969,43.05372813946381,6.966965512061865,-20.101342818774285,-9.060808798156678,29.677832901056853,-1.9166343787088989,-4.107177564658225,8.374173145622015,10.516943653773517,1.709998229071498,9.351481224399803,12.044032981362191,922.668767871082
2021-01-07,244.52,85.9,322.33,165.07,385.39,39.07,442.03,17.94,3.56,25.25,1731.06,343.34,1110.41,277.31,98.06417116890104,159.5772892821431,309.24095373740346,96.70753621023894,95.55,88.64943815846593,51.79120999974087,7.960309937868268,-20.16116093864292,-8.25308236193657,24.1888749492325,-3.526269075356424,-4.136359352618456,11.07035217155516,10.53228000152707,1.7254527585208417,9.397099358974398,12.082860213878751,940.4609562198964
2021-01-08,245.95,87.31,322.63,164.88,386.01,39.1,441.56,18.33,3.49,17.39,1726.65,339.01,1106.4,281.24,102.44662117575108,159.71383459527792,320.202881244392,95.35499215643108,90.64,88.35886701630132,64.05458820848763,7.966255386256427,-20.18188818990439,-6.862901983469725,17.279809377207613,-0.3833632393404841,-4.216722905755043,10.42808010943979,10.503243667961655,1.7345436581969262,9.34838122761026,11.930024008524416,958.3172455133684
2021-01-09,235.24,79.89,292.96,156.28,349.88,37.58,420.97,18.08,3.28,21.69,1615.85,312.87,1073.96,229.02,98.8619885244742,158.72883561537415,324.64173190741764,95.96080971084534,89.27,48.49832064254731,67.09019415562675,7.964182661130279,-20.288524443104865,-6.32781162853539,20.52665146922024,-0.2749088062047958,-4.026086739547551,7.659628431081772,10.401052864702791,1.7309072983264924,9.376163017020374,11.66902427882403,921.4621589591987
2021-01-10,236.91,77.39,287.42,139.64,324.75,39.57,421.38,18.71,3.31,16.97,1566.05,302.5,1054.32,209.23,98.9846247611046,158.47674496735632,324.68008590569195,91.7829049467072,97.33,43.83395711426586,67.3768665860124,8.966154350729287,-20.235251771003007,-6.325357085622847,21.15167809465008,-1.0847261493504048,-3.84317783806473,7.631992096066475,10.51672547218129,1.6909073397517207,9.3772175613828,11.677806087911128,921.98915243977
2021-01-11,248.88,77.87,355.98,140.94,302.49,44.19,440.45,20.32,3.75,15.3,1650.17,336.94,1091.22,222.01,98.89398849133404,160.22383406710625,319.2191369743444,90.19817931517214,98.13,52.65000836856291,65.34849595938473,12.412123509246856,-20.245069942653178,-6.2159026535227895,20.827042067217068,-0.12799986743927,-4.551231650236249,12.55971426548809,10.554225433345138,1.699998239427805,9.327372158458829,11.709251509890704,932.6131662451276
2021-01-12,227.17,78.17,350.22,136.23,319.76,44.84,421.21,18.51,3.66,20.6,1620.38,333.79,1052.28,234.31,98.40426172578336,159.32328954519332,323.7722232198961,88.09754512701929,99.57,58.451989936140926,56.15882365831956,12.913468444583566,-20.47316061552614,-7.037356348253787,19.38783446679712,-0.5206358244493604,-4.710413303564489,13.862076553083956,10.589943578172475,1.7209073086827993,9.285163111262769,12.657614164099842,931.4535747472416
2021-01-13,205.83,80.65,327.27,145.49,330.74,42.4,421.47,17.47,3.55,19.93,1594.8,338.49,1036.81,219.51,106.91852563541384,159.08728978960215,325.9579848929487,90.27108833057432,95.53,55.6000391086869,51.25195601275489,11.410760909926148,-20.17443365217,-6.544902312800288,19.48937072527928,0.0,-4.71633147925362,12.618532386392356,10.591907212502509,1.7327254782617092,9.10531784297079,12.918286621411893,931.0481175025012
2021-01-14,205.28,84.2,322.84,169.28,334.09,41.96,455.99,16.04,3.72,19.83,1653.23,357.21,1053.08,242.94,99.57807869195938,160.03001608601213,327.5409105574168,85.3485479739681,97.57,60.69750539889187,51.54059207747057,9.916335184873642,-20.369706177212297,-7.622537560403347,15.787065468595198,0.0,-4.521813498884439,13.189986340031028,10.592661757175623,1.7536345475167034,9.349172135882078,12.041614802048356,922.4220637853416
2021-01-15,228.65,85.36,335.37,173.35,350.17,42.13,466.43,18.24,3.83,15.35,1718.88,354.97,1106.88,257.02,105.9132539492324,159.6890164391622,313.0154620779887,100.0523509280607,98.92000000000002,51.41158852809742,55.50647887936309,8.43910035110861,-20.38034252983332,-7.103901733882726,16.63960094931872,0.0,-4.691086050853133,12.15116923404485,10.575679956580698,1.7418163779377935,9.279272208272666,12.107742006292192,923.2672015708908
2021-01-16,220.05,75.36,291.3,167.48,281.12,40.43,444.08,18.82,3.76,12.54,1554.93,319.34,1054.84,180.75,104.1273467078656,159.5379256865457,312.7947349510029,92.78763117890804,100.86,46.66102546385229,62.01707213678584,5.452876171009987,-20.280069906406105,-6.772447531692683,19.814543115793168,0.0,-4.193177475593984,11.30053375135362,10.562843606238069,1.7327254782617092,9.301508548880369,11.778951437707244,917.4840233205118
