Date,Total_Gas_to_Power_Demand
2023-09-12,242.75
2023-09-13,210.73
2023-09-14,223.16
2023-09-15,190.64
2023-09-16,131.69
2023-09-17,114.75
2023-09-18,131.64
2023-09-19,124.23
2023-09-20,137.87
2023-09-21,172.04
2023-09-22,150.84
2023-09-23,96.42
2023-09-24,65.78
2023-09-25,138.77
2023-09-26,159.39
2023-09-27,157.81
2023-09-28,147.76
2023-09-29,131.0
2023-09-30,115.2
2023-10-01,99.43
2023-10-02,174.59
2023-10-03,109.71
2023-10-04,147.33
2023-10-05,181.29
2023-10-06,133.78
2023-10-07,95.6
2023-10-08,130.35
2023-10-09,231.71
2023-10-10,184.25
2023-10-11,149.97
2023-10-12,211.7
2023-10-13,116.46
2023-10-14,78.55
2023-10-15,93.44
2023-10-16,210.78
2023-10-17,174.09
2023-10-18,133.43
2023-10-19,150.01
2023-10-20,117.95
2023-10-21,90.58
2023-10-22,109.35
2023-10-23,196.69
2023-10-24,188.46
2023-10-25,183.91
2023-10-26,180.0
2023-10-27,142.11
2023-10-28,74.52
2023-10-29,61.38
2023-10-30,143.15
2023-10-31,121.31
2023-11-01,70.6
2023-11-02,100.75
2023-11-03,95.31
2023-11-04,79.28
2023-11-05,71.24
2023-11-06,118.99
2023-11-07,145.35
2023-11-08,126.32
2023-11-09,148.1
2023-11-10,144.69
2023-11-11,126.41
2023-11-12,117.67
2023-11-13,125.42
2023-11-14,136.1
2023-11-15,174.37
2023-11-16,225.15
2023-11-17,202.98
2023-11-18,99.18
2023-11-19,81.49
2023-11-20,190.66
2023-11-21,232.16
2023-11-22,188.26
2023-11-23,133.55
2023-11-24,129.55
2023-11-25,130.86
2023-11-26,176.98
2023-11-27,222.47
2023-11-28,252.2
2023-11-29,298.65
2023-11-30,324.4
2023-12-01,318.01
2023-12-02,258.28
2023-12-03,182.2
2023-12-04,251.37
2023-12-05,287.64
2023-12-06,309.9
2023-12-07,248.03
2023-12-08,202.8
2023-12-09,101.55
2023-12-10,90.29
2023-12-11,195.44
2023-12-12,230.45
2023-12-13,237.2
2023-12-14,268.01
2023-12-15,196.56
2023-12-16,104.68
2023-12-17,95.73
2023-12-18,170.73
2023-12-19,172.49
2023-12-20,130.2
2023-12-21,107.41
2023-12-22,85.88
2023-12-23,67.73
2023-12-24,69.19
2023-12-25,76.37
2023-12-26,106.91
2023-12-27,114.65
2023-12-28,89.97
2023-12-29,103.58
2023-12-30,93.56
2023-12-31,90.81
2024-01-01,85.91
2024-01-02,120.66
2024-01-03,119.8
2024-01-04,184.45
2024-01-05,174.41
2024-01-06,159.02
2024-01-07,151.62
2024-01-08,259.65
2024-01-09,299.03
2024-01-10,346.17
2024-01-11,335.97
2024-01-12,309.56
2024-01-13,210.5
2024-01-14,159.02
2024-01-15,257.62
2024-01-16,305.82
2024-01-17,302.84
2024-01-18,287.2
2024-01-19,244.88
2024-01-20,156.83
2024-01-21,110.49
2024-01-22,148.04
2024-01-23,164.48
2024-01-24,152.55
2024-01-25,203.5
2024-01-26,146.89
2024-01-27,121.24
2024-01-28,93.05
2024-01-29,211.51
2024-01-30,204.53
2024-01-31,184.05
2024-02-01,180.79
2024-02-02,123.17
2024-02-03,87.02
2024-02-04,73.17
2024-02-05,117.99
2024-02-06,139.83
2024-02-07,222.62
2024-02-08,191.88
2024-02-09,133.54
2024-02-10,138.08
2024-02-11,116.36
2024-02-12,199.09
2024-02-13,175.64
2024-02-14,162.46
2024-02-15,174.71
2024-02-16,166.66
2024-02-17,133.56
2024-02-18,100.38
2024-02-19,149.79
2024-02-20,148.12
2024-02-21,125.58
2024-02-22,131.34
2024-02-23,145.36
2024-02-24,142.91
2024-02-25,124.17
2024-02-26,200.51
2024-02-27,250.2
2024-02-28,222.51
2024-02-29,173.04
2024-03-01,159.46
2024-03-02,113.74
2024-03-03,131.85
2024-03-04,214.4
2024-03-05,238.35
2024-03-06,232.35
2024-03-07,173.57
2024-03-08,128.28
2024-03-09,86.34
2024-03-10,92.3
2024-03-11,201.65
2024-03-12,209.22
2024-03-13,168.14
2024-03-14,140.5
2024-03-15,109.98
2024-03-16,93.83
2024-03-17,89.06
2024-03-18,162.83
2024-03-19,170.88
2024-03-20,199.0
2024-03-21,146.38
2024-03-22,121.33
2024-03-23,66.44
2024-03-24,79.32
2024-03-25,154.8
2024-03-26,154.21
2024-03-27,130.79
2024-03-28,93.64
2024-03-29,90.39
2024-03-30,98.7
2024-03-31,79.75
2024-04-01,71.46
2024-04-02,101.9
2024-04-03,129.2
2024-04-04,117.29
2024-04-05,85.07
2024-04-06,67.45
2024-04-07,69.18
2024-04-08,134.2
2024-04-09,79.31
2024-04-10,104.45
2024-04-11,102.15
2024-04-12,79.85
2024-04-13,63.15
2024-04-14,72.51
2024-04-15,78.86
2024-04-16,86.42
2024-04-17,140.1
2024-04-18,131.69
2024-04-19,79.76
2024-04-20,80.54
2024-04-21,91.35
2024-04-22,191.77
2024-04-23,178.54
2024-04-24,172.69
2024-04-25,180.09
2024-04-26,174.83
2024-04-27,111.39
2024-04-28,77.27
2024-04-29,113.12
2024-04-30,99.16
2024-05-01,86.4
2024-05-02,86.04
2024-05-03,103.47
2024-05-04,99.85
2024-05-05,95.35
2024-05-06,147.62
2024-05-07,161.6
2024-05-08,150.11
2024-05-09,107.65
2024-05-10,109.64
2024-05-11,74.64
2024-05-12,65.8
2024-05-13,110.29
2024-05-14,117.03
2024-05-15,141.82
2024-05-16,137.61
2024-05-17,130.84
2024-05-18,96.76
2024-05-19,84.33
2024-05-20,110.97
2024-05-21,122.86
2024-05-22,99.07
2024-05-23,112.04
2024-05-24,154.87
2024-05-25,89.65
2024-05-26,66.31
2024-05-27,111.59
2024-05-28,107.66
2024-05-29,109.85
2024-05-30,98.66
2024-05-31,83.96
2024-06-01,66.58
2024-06-02,69.75
2024-06-03,148.54
2024-06-04,120.74
2024-06-05,106.69
2024-06-06,123.39
2024-06-07,114.61
2024-06-08,77.94
2024-06-09,75.04
2024-06-10,99.19
2024-06-11,116.37
2024-06-12,140.68
2024-06-13,118.49
2024-06-14,94.42
2024-06-15,68.3
2024-06-16,58.68
2024-06-17,129.12
2024-06-18,158.57
2024-06-19,142.46
2024-06-20,164.58
2024-06-21,156.5
2024-06-22,74.13
2024-06-23,88.59
2024-06-24,145.27
2024-06-25,144.98
2024-06-26,149.34
2024-06-27,112.93
2024-06-28,97.13
2024-06-29,93.43
2024-06-30,82.02
2024-07-01,125.76
2024-07-02,109.86
2024-07-03,121.3
2024-07-04,83.18
2024-07-05,95.5
2024-07-06,65.04
2024-07-07,81.64
2024-07-08,152.41
2024-07-09,140.9
2024-07-10,150.21
2024-07-11,188.96
2024-07-12,160.02
2024-07-13,89.64
2024-07-14,94.12
2024-07-15,163.93
2024-07-16,149.04
2024-07-17,173.0
2024-07-18,176.54
2024-07-19,163.98
2024-07-20,114.69
2024-07-21,105.83
2024-07-22,154.25
2024-07-23,165.86
2024-07-24,156.38
2024-07-25,153.79
2024-07-26,152.3
2024-07-27,139.05
2024-07-28,101.92
2024-07-29,148.9
2024-07-30,168.62
2024-07-31,187.11
2024-08-01,185.74
2024-08-02,149.5
2024-08-03,110.59
2024-08-04,89.18
2024-08-05,138.81
2024-08-06,148.21
2024-08-07,142.28
2024-08-08,136.23
2024-08-09,103.94
2024-08-10,91.83
2024-08-11,95.2
2024-08-12,128.13
2024-08-13,142.35
2024-08-14,158.55
2024-08-15,114.95
2024-08-16,138.47
2024-08-17,116.86
2024-08-18,91.73
2024-08-19,119.13
2024-08-20,103.89
2024-08-21,102.15
2024-08-22,102.24
2024-08-23,106.12
2024-08-24,93.64
2024-08-25,86.38
2024-08-26,142.76
2024-08-27,167.33
2024-08-28,178.02
2024-08-29,202.42
2024-08-30,196.71
2024-08-31,108.43
2024-09-01,117.62
2024-09-02,209.34
2024-09-03,238.17
2024-09-04,239.7
2024-09-05,156.35
2024-09-06,168.21
2024-09-07,140.58
2024-09-08,105.04
2024-09-09,136.58
2024-09-10,104.8
2024-09-11,126.88
2024-09-12,154.24
2024-09-13,114.54
2024-09-14,80.49
2024-09-15,87.77
2024-09-16,160.23
2024-09-17,151.74
2024-09-18,151.4
2024-09-19,143.64
2024-09-20,127.86
2024-09-21,107.15
2024-09-22,125.53
2024-09-23,190.81
2024-09-24,148.41
2024-09-25,155.64
2024-09-26,110.94
2024-09-27,88.29
2024-09-28,86.74
2024-09-29,63.15
2024-09-30,110.51
2024-10-01,130.6
2024-10-02,150.99
2024-10-03,137.14
2024-10-04,132.48
2024-10-05,82.98
2024-10-06,81.25
2024-10-07,140.77
2024-10-08,123.87
2024-10-09,108.05
2024-10-10,113.33
2024-10-11,132.05
2024-10-12,70.92
2024-10-13,104.62
2024-10-14,200.11
2024-10-15,144.14
2024-10-16,142.55
2024-10-17,159.21
2024-10-18,156.4
2024-10-19,102.29
2024-10-20,80.07
2024-10-21,150.15
2024-10-22,174.35
2024-10-23,190.93
2024-10-24,156.17
2024-10-25,178.58
2024-10-26,105.73
2024-10-27,91.15
2024-10-28,157.13
2024-10-29,219.58
2024-10-30,209.67
2024-10-31,165.31
2024-11-01,144.98
2024-11-02,146.42
2024-11-03,152.8
2024-11-04,266.25
2024-11-05,292.46
2024-11-06,305.12
2024-11-07,290.23
2024-11-08,275.29
2024-11-09,222.19
2024-11-10,193.32
2024-11-11,226.29
2024-11-12,280.81
2024-11-13,304.14
2024-11-14,282.13
2024-11-15,246.19
2024-11-16,134.68
2024-11-17,109.71
2024-11-18,231.94
2024-11-19,219.6
2024-11-20,198.84
2024-11-21,257.72
2024-11-22,202.18
2024-11-23,117.1
2024-11-24,98.25
2024-11-25,167.63
2024-11-26,250.63
2024-11-27,231.29
2024-11-28,241.58
2024-11-29,220.65
2024-11-30,126.97
2024-12-01,105.03
2024-12-02,223.56
2024-12-03,306.02
2024-12-04,312.72
2024-12-05,174.75
2024-12-06,187.43
2024-12-07,113.36
2024-12-08,99.22
2024-12-09,201.96
2024-12-10,315.26
2024-12-11,382.83
2024-12-12,384.87
2024-12-13,346.86
2024-12-14,163.65
2024-12-15,100.13
2024-12-16,156.61
2024-12-17,211.84
2024-12-18,160.89
2024-12-19,134.42
2024-12-20,124.02
2024-12-21,83.63
2024-12-22,73.46
2024-12-23,121.3
2024-12-24,123.16
2024-12-25,94.82
2024-12-26,157.18
2024-12-27,231.51
2024-12-28,211.98
2024-12-29,142.33
2024-12-30,154.26
2024-12-31,136.89
2025-01-01,95.47
2025-01-02,173.96
2025-01-03,180.28
2025-01-04,199.76
2025-01-05,117.04
2025-01-06,107.55
2025-01-07,151.13
2025-01-08,223.07
2025-01-09,228.36
2025-01-10,243.48
2025-01-11,209.21
2025-01-12,181.16
2025-01-13,270.11
2025-01-14,286.55
2025-01-15,342.5
2025-01-16,332.19
2025-01-17,322.24
2025-01-18,279.82
2025-01-19,277.0
2025-01-20,368.92
2025-01-21,361.75
2025-01-22,327.7
2025-01-23,199.95
2025-01-24,152.12
2025-01-25,121.14
2025-01-26,96.91
2025-01-27,134.36
2025-01-28,145.62
2025-01-29,169.5
2025-01-30,233.32
2025-01-31,264.16
2025-02-01,182.7
2025-02-02,185.57
2025-02-03,280.0
2025-02-04,245.63
2025-02-05,293.03
2025-02-06,287.02
2025-02-07,174.94
2025-02-08,183.09
2025-02-09,158.22
2025-02-10,212.79
2025-02-11,266.77
2025-02-12,311.53
2025-02-13,328.99
2025-02-14,320.41
2025-02-15,227.5
2025-02-16,178.99
2025-02-17,296.69
2025-02-18,247.37
2025-02-19,215.29
2025-02-20,172.64
2025-02-21,142.28
2025-02-22,116.59
2025-02-23,102.54
2025-02-24,157.0
2025-02-25,240.41
2025-02-26,251.49
2025-02-27,269.61
2025-02-28,264.09
2025-03-01,172.65
2025-03-02,118.03
2025-03-03,206.53
2025-03-04,189.84
2025-03-05,169.08
2025-03-06,148.03
2025-03-07,189.48
2025-03-08,119.97
2025-03-09,129.99
2025-03-10,202.87
2025-03-11,247.8
2025-03-12,270.35
2025-03-13,265.75
2025-03-14,242.8
2025-03-15,129.55
2025-03-16,120.89
2025-03-17,179.84
2025-03-18,172.67
2025-03-19,215.97
2025-03-20,192.78
2025-03-21,125.68
2025-03-22,103.79
2025-03-23,126.51
2025-03-24,232.86
2025-03-25,201.96
2025-03-26,205.44
2025-03-27,148.91
2025-03-28,123.91
2025-03-29,90.8
2025-03-30,73.73
2025-03-31,161.59
2025-04-01,127.06
2025-04-02,96.28
2025-04-03,121.2
2025-04-04,123.7
2025-04-05,71.44
2025-04-06,87.61
2025-04-07,166.07
2025-04-08,192.94
2025-04-09,169.31
2025-04-10,152.33
2025-04-11,137.39
2025-04-12,92.16
2025-04-13,86.25
2025-04-14,143.59
2025-04-15,131.37
2025-04-16,128.37
2025-04-17,150.92
2025-04-18,89.27
2025-04-19,73.73
2025-04-20,87.75
2025-04-21,118.52
2025-04-22,158.18
2025-04-23,178.14
2025-04-24,157.29
2025-04-25,132.04
2025-04-26,82.56
2025-04-27,81.19
2025-04-28,147.2
2025-04-29,144.87
2025-04-30,125.93
2025-05-01,102.15
2025-05-02,94.46
2025-05-03,59.04
2025-05-04,60.94
2025-05-05,106.24
2025-05-06,134.59
2025-05-07,146.96
2025-05-08,153.54
2025-05-09,125.29
2025-05-10,80.42
2025-05-11,74.88
2025-05-12,114.01
2025-05-13,124.86
2025-05-14,97.02
2025-05-15,94.98
2025-05-16,87.26
2025-05-17,72.21
2025-05-18,83.03
2025-05-19,131.49
2025-05-20,143.32
2025-05-21,107.75
2025-05-22,102.17
2025-05-23,100.02
2025-05-24,55.73
2025-05-25,58.3
2025-05-26,83.38
2025-05-27,94.64
2025-05-28,95.07
2025-05-29,68.12
2025-05-30,74.99
2025-05-31,86.86
2025-06-01,59.08
2025-06-02,87.09
2025-06-03,98.02
2025-06-04,103.96
2025-06-05,97.73
2025-06-06,85.53
2025-06-07,70.15
2025-06-08,53.81
2025-06-09,89.28
2025-06-10,108.95
2025-06-11,122.32
2025-06-12,109.59
2025-06-13,112.86
2025-06-14,81.99
2025-06-15,83.73
2025-06-16,117.11
2025-06-17,121.63
2025-06-18,132.88
2025-06-19,130.93
2025-06-20,118.9
2025-06-21,85.82
2025-06-22,69.0
2025-06-23,101.36
2025-06-24,111.61
2025-06-25,168.67
2025-06-26,145.67
2025-06-27,125.45
2025-06-28,80.47
2025-06-29,100.29
2025-06-30,192.46
2025-07-01,230.71
2025-07-02,200.99
2025-07-03,170.02
2025-07-04,154.45
2025-07-05,100.54
2025-07-06,104.27
2025-07-07,119.86
2025-07-08,118.17
2025-07-09,144.08
2025-07-10,144.53
2025-07-11,139.05
2025-07-12,92.79
2025-07-13,96.38
2025-07-14,129.95
2025-07-15,123.56
2025-07-16,160.26
2025-07-17,176.65
2025-07-18,168.68
2025-07-19,120.62
2025-07-20,105.58
2025-07-21,158.34
2025-07-22,151.38
2025-07-23,153.97
2025-07-24,181.0
2025-07-25,165.92
2025-07-26,103.42
2025-07-27,88.59
2025-07-28,116.34
2025-07-29,115.85
2025-07-30,115.67
2025-07-31,107.96
2025-08-01,98.83
2025-08-02,67.71
2025-08-03,60.69
2025-08-04,65.06
2025-08-05,81.69
2025-08-06,98.63
2025-08-07,106.94
2025-08-08,110.06
2025-08-09,104.6
2025-08-10,97.55
2025-08-11,164.77
2025-08-12,177.18
2025-08-13,159.77
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,0.0
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.0
2025-09-06,0.0
2025-09-07,0.0
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,0.0
2025-09-25,0.0
2025-09-26,0.0
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.0
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,0.0
2025-10-23,0.0
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,0.0
2025-10-30,0.0
2025-10-31,0.0
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,0.0
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,0.0
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,0.0
2025-12-17,0.0
2025-12-18,0.0
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,0.0
