Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas_to_Power
2024-06-03,55.44,31.62,116.13,62.22,101.46,13.36,160.38,3.49,1.19,12.61,557.9,154.86,135.34,77.58
2024-06-04,51.95,26.42,120.6,51.15,85.19,12.54,144.26,4.12,1.15,10.69,508.07,157.65,155.56,126.18
2024-06-05,51.99,26.59,123.1,52.36,88.92,11.9,145.86,3.99,1.25,12.72,518.68,178.44,152.37,129.01
2024-06-06,52.28,28.9,120.23,56.6,95.59,11.51,151.05,3.76,1.2,14.32,535.44,178.87,147.24,130.97
2024-06-07,50.01,25.22,114.13,51.11,86.03,10.61,139.85,2.47,1.22,11.73,492.38,188.82,146.35,96.17
2024-06-08,42.67,21.85,88.77,41.13,78.61,8.96,116.95,3.27,1.12,9.97,413.3,185.13,144.92,86.39
2024-06-09,42.87,21.26,78.8,44.39,90.74,9.0,125.51,2.65,0.9,10.45,426.58,173.05,124.22,76.09
2024-06-10,52.91,26.37,106.24,56.87,96.57,10.46,148.71,1.95,1.32,13.25,514.65,155.41,127.21,70.14
2024-06-11,54.16,27.02,121.33,55.43,114.32,10.7,154.55,4.85,1.38,14.49,558.23,158.99,163.57,108.76
2024-06-12,55.03,28.47,122.42,61.41,130.38,11.83,162.65,4.13,1.34,15.78,593.44,175.59,169.04,98.14
2024-06-13,53.58,25.46,112.93,54.48,112.45,12.16,156.31,4.59,1.28,11.89,545.12,175.79,183.31,106.52
2024-06-14,53.0,25.56,108.14,52.41,97.52,10.95,134.95,4.55,1.17,12.91,501.16,182.3,173.97,79.41
2024-06-15,45.12,22.04,83.61,41.76,92.3,9.43,112.89,2.83,1.2,12.32,423.51,173.8,165.74,88.36
2024-06-16,43.64,21.51,76.27,45.41,79.39,9.41,113.81,2.51,1.07,11.89,404.92,180.18,138.1,60.4
2024-06-17,50.34,24.36,120.55,59.26,102.45,10.72,137.88,3.06,1.07,14.91,524.6,153.04,143.93,74.05
2024-06-18,49.42,27.51,125.63,67.62,107.0,11.01,134.55,2.24,1.17,13.79,539.95,151.66,162.91,135.58
2024-06-19,50.84,25.27,133.6,55.61,97.56,10.32,132.62,2.33,1.14,15.19,524.48,173.67,156.08,123.83
2024-06-20,53.77,26.57,136.8,59.75,99.44,10.42,136.64,2.88,1.12,14.35,541.74,175.7,155.05,135.95
2024-06-21,51.47,26.13,132.67,55.39,78.77,9.97,128.99,2.62,1.16,12.18,499.36,171.3,158.63,168.84
2024-06-22,42.01,21.43,80.57,41.84,71.43,8.84,105.12,4.22,1.07,12.78,389.31,180.8,152.15,138.88
2024-06-23,41.0,21.1,83.72,45.29,78.49,9.31,110.55,2.81,0.83,12.15,405.24,170.4,137.22,83.25
2024-06-24,50.13,24.08,123.19,52.17,94.66,10.22,128.3,2.72,0.95,15.62,502.05,150.4,132.44,86.62
2024-06-25,48.64,24.1,124.05,47.8,97.14,10.38,123.67,2.83,1.04,18.19,497.84,150.92,154.85,148.23
2024-06-26,47.67,25.69,124.03,51.21,92.46,10.75,123.08,2.73,0.97,15.21,493.8,172.07,159.02,140.27
2024-06-27,47.27,22.91,116.48,47.57,73.46,9.34,119.87,3.28,1.0,12.19,453.36,168.14,152.56,153.25
2024-06-28,45.37,22.85,107.15,49.79,77.5,9.69,110.22,2.44,1.01,15.28,441.3,170.33,146.44,157.17
2024-06-29,38.18,20.64,86.73,43.86,72.81,7.72,94.69,2.69,0.96,12.52,380.8,160.18,132.44,143.44
2024-06-30,37.46,20.49,79.16,43.76,78.56,8.17,100.57,1.74,0.8,11.24,381.95,150.1,110.15,100.79
2024-07-01,46.89,24.2,126.04,49.2,85.91,9.94,126.1,2.48,0.96,12.65,484.37,142.09,115.03,91.51
2024-07-02,48.9,24.4,117.51,47.26,88.78,9.02,130.41,2.71,1.17,13.5,483.66,140.52,137.05,136.18
2024-07-03,49.09,25.29,124.71,50.78,89.08,9.74,140.19,3.46,1.18,9.69,503.21,157.14,144.68,151.0
2024-07-04,48.88,23.43,115.33,39.48,78.88,10.4,130.47,3.44,1.16,10.65,462.1,159.59,144.6,141.62
2024-07-05,45.82,23.24,111.99,43.05,84.57,9.94,122.12,2.84,1.11,13.59,458.26,164.51,144.62,136.69
2024-07-06,39.97,20.95,82.76,35.5,72.29,8.68,101.84,3.08,1.03,10.91,377.0,143.32,138.39,135.89
2024-07-07,39.7,21.59,84.23,41.92,83.92,8.7,106.13,3.0,0.86,13.2,403.25,156.52,117.19,117.88
2024-07-08,48.22,26.19,126.21,53.76,108.48,10.25,127.05,2.93,1.05,13.89,518.02,137.46,112.4,90.23
2024-07-09,49.4,23.05,136.3,48.51,86.99,9.35,113.68,2.13,1.01,12.86,483.27,138.4,132.27,132.15
2024-07-10,50.56,22.73,146.43,50.42,89.06,9.54,120.79,2.25,1.01,11.97,504.75,163.85,134.46,148.93
2024-07-11,50.41,24.57,152.32,56.01,110.19,9.1,125.73,2.69,0.99,12.11,544.12,158.74,131.05,166.38
2024-07-12,46.39,21.21,143.38,50.98,91.09,9.18,116.67,2.77,1.05,14.18,496.87,160.91,133.32,162.11
2024-07-13,39.22,19.63,98.38,38.72,80.46,9.63,99.61,2.17,0.97,13.79,402.57,160.08,124.87,128.33
2024-07-14,37.35,19.47,100.86,40.9,80.13,7.36,102.84,2.34,0.81,13.51,405.57,160.83,107.23,96.53
2024-07-15,46.09,22.89,142.18,48.06,105.79,9.56,118.8,-0.48,1.04,14.39,508.32,138.12,110.21,79.31
2024-07-16,48.82,21.91,151.15,43.81,101.24,10.41,115.55,2.18,1.0,13.98,510.07,144.8,127.3,119.81
2024-07-17,49.43,23.33,152.53,52.9,97.89,9.75,119.92,3.21,0.99,12.14,522.09,177.74,124.81,128.24
2024-07-18,49.73,24.15,152.77,52.15,89.68,9.66,122.33,2.21,1.04,14.42,518.15,175.45,130.87,120.37
2024-07-19,47.21,21.93,145.32,48.95,75.42,8.38,111.42,2.41,0.95,11.42,473.39,181.67,127.13,114.27
2024-07-20,36.44,18.48,104.28,41.05,75.86,8.14,91.71,1.7,0.9,11.22,389.79,188.82,124.6,96.76
2024-07-21,36.6,19.03,96.4,44.96,73.61,8.73,95.18,1.61,0.7,12.59,389.4,168.11,112.41,80.5
2024-07-22,43.93,19.13,141.67,46.24,86.43,9.73,114.51,2.4,0.92,14.19,479.16,143.84,104.9,80.7
2024-07-23,45.98,21.16,145.03,47.21,99.49,9.55,115.21,1.49,0.93,15.13,501.18,148.67,117.74,114.8
2024-07-24,46.51,21.39,143.89,48.37,91.65,11.08,119.19,1.32,0.91,13.48,497.8,184.7,119.52,124.83
2024-07-25,44.5,20.99,142.88,45.63,85.31,10.32,117.28,2.25,0.86,12.95,482.96,193.8,120.83,137.9
2024-07-26,41.49,21.3,139.44,51.48,87.71,9.72,116.24,2.44,0.9,13.42,484.12,189.51,110.61,101.94
2024-07-27,34.73,18.67,104.55,47.07,84.32,8.9,100.05,1.4,0.77,13.03,413.49,175.39,120.09,122.35
2024-07-28,33.79,17.17,98.1,41.41,69.45,7.94,94.97,1.95,0.66,12.15,377.6,175.85,111.08,99.06
2024-07-29,41.32,19.02,140.93,47.62,78.92,8.64,112.64,2.11,0.82,13.55,465.57,156.01,112.89,79.83
2024-07-30,43.23,20.86,142.79,50.06,89.83,9.19,114.22,2.04,0.73,16.01,488.96,160.3,135.52,101.96
2024-07-31,43.76,21.64,151.83,49.72,90.91,10.11,112.24,1.57,0.72,15.65,498.14,178.46,136.03,90.53
2024-08-01,42.13,21.4,147.85,56.24,93.77,8.31,117.25,1.1,0.72,13.46,502.23,181.21,140.32,95.35
2024-08-02,38.09,19.49,133.7,50.66,71.58,8.68,112.72,1.21,0.65,12.01,448.79,196.09,143.42,95.41
2024-08-03,32.08,17.64,105.63,42.02,65.27,7.0,93.84,1.36,0.55,12.16,377.55,206.44,131.19,96.75
2024-08-04,31.06,17.45,95.55,40.74,60.87,6.58,96.79,1.82,0.41,9.29,360.56,195.34,121.0,83.43
2024-08-05,35.37,20.12,123.91,51.39,70.65,8.04,119.44,2.04,0.48,11.02,442.46,174.27,124.91,80.2
2024-08-06,36.07,20.71,126.68,52.49,71.12,8.99,115.97,1.39,0.51,10.07,444.0,178.56,143.64,129.33
2024-08-07,35.93,21.02,124.17,53.23,69.77,8.45,117.62,2.38,0.6,10.64,443.82,204.68,148.42,146.57
2024-08-08,35.59,19.51,118.0,45.71,71.25,9.35,114.31,1.69,0.5,11.98,427.89,198.43,146.66,155.69
2024-08-09,35.85,19.37,107.55,38.78,67.93,8.4,104.77,2.38,0.59,10.64,396.25,196.11,143.27,175.91
2024-08-10,31.5,18.45,90.8,39.64,65.47,7.32,91.21,1.71,0.49,12.01,358.61,197.26,132.57,168.54
2024-08-11,30.26,18.24,86.29,39.63,59.0,7.53,93.58,1.62,0.45,10.4,347.0,188.66,118.75,98.64
2024-08-12,36.06,21.24,108.03,45.02,70.07,9.96,109.38,2.3,0.58,11.86,414.49,172.54,117.02,109.27
2024-08-13,36.06,22.23,113.16,48.49,79.43,9.89,107.35,2.16,0.63,12.98,432.39,175.45,142.07,189.52
2024-08-14,36.92,21.83,105.09,54.82,88.86,8.94,116.46,2.22,0.6,13.93,449.67,203.12,146.34,209.51
2024-08-15,33.2,18.61,89.75,40.72,66.14,7.99,109.1,1.84,0.47,12.75,380.57,200.48,152.08,207.31
2024-08-16,34.91,21.0,100.67,52.98,78.93,8.47,109.99,2.41,0.53,12.55,422.45,201.6,154.48,142.35
2024-08-17,32.54,19.19,87.38,44.96,71.01,7.91,94.38,1.83,0.53,10.94,370.67,195.03,143.21,154.62
2024-08-18,32.76,19.24,78.11,40.78,68.93,7.91,91.71,2.23,0.48,10.9,353.05,189.57,122.75,121.63
2024-08-19,41.01,22.02,92.55,47.98,78.27,9.1,119.71,2.85,0.6,11.81,425.9,181.84,123.33,92.82
2024-08-20,40.29,22.64,95.19,45.06,69.23,10.14,113.55,2.0,0.81,11.04,409.96,181.48,160.69,118.66
2024-08-21,42.31,21.99,99.79,38.66,74.82,11.08,116.06,2.69,0.79,11.56,419.74,198.4,178.5,97.88
2024-08-22,41.75,21.61,104.52,39.63,76.45,10.34,113.92,2.8,0.77,13.22,425.0,216.49,207.51,116.84
2024-08-23,40.95,21.18,111.41,44.93,66.13,11.4,105.58,3.01,0.78,11.89,417.26,211.4,237.17,133.78
2024-08-24,34.97,19.78,96.42,38.29,66.87,8.42,86.6,2.3,0.77,11.22,365.64,202.9,237.21,96.02
2024-08-25,35.78,18.89,90.25,37.2,70.87,8.59,97.54,2.26,0.72,10.94,373.04,210.18,202.91,67.38
2024-08-26,45.7,23.23,132.1,51.9,75.44,10.72,126.44,3.1,0.9,12.98,482.51,186.57,195.94,76.32
2024-08-27,46.0,23.34,143.31,53.78,84.99,9.72,124.83,3.02,0.91,13.16,503.06,181.06,210.92,139.16
2024-08-28,48.57,23.49,144.68,55.74,92.7,11.37,120.57,3.04,0.92,13.35,514.43,206.51,198.39,137.62
2024-08-29,49.47,26.92,145.71,61.09,97.5,11.43,128.23,2.88,0.9,16.21,540.36,201.07,187.54,136.14
2024-08-30,47.24,23.62,138.37,53.88,86.92,11.8,116.01,2.38,0.85,17.32,498.4,204.29,179.4,129.3
2024-08-31,35.27,19.71,107.61,36.51,69.24,7.86,92.81,1.69,0.83,11.37,382.88,207.56,174.58,115.84
2024-09-01,36.43,20.23,106.35,37.95,74.55,8.73,97.94,2.14,0.71,13.23,398.26,213.58,154.95,93.94
2024-09-02,50.75,27.16,155.45,54.78,105.87,11.33,123.8,2.18,0.88,15.44,547.65,185.09,159.76,110.82
2024-09-03,53.31,30.05,158.93,62.5,110.94,11.95,134.43,2.35,0.94,16.34,581.74,191.4,189.31,167.37
2024-09-04,54.82,29.32,160.95,62.23,110.9,13.04,134.0,2.26,0.95,14.9,583.36,230.22,204.81,130.15
2024-09-05,51.36,24.23,157.19,42.74,81.75,12.02,117.72,3.96,0.92,12.15,504.04,215.7,217.87,140.51
2024-09-06,50.44,26.06,147.81,48.26,89.1,11.01,114.69,2.81,1.19,13.41,504.77,202.98,217.94,102.19
2024-09-07,37.27,21.85,111.2,43.09,91.15,8.34,95.33,1.6,0.95,14.69,425.48,212.23,242.3,84.5
2024-09-08,36.07,21.16,100.51,43.61,76.21,7.79,98.53,2.41,0.72,10.44,397.45,210.93,246.49,78.74
2024-09-09,46.54,25.46,127.44,47.44,87.69,11.68,124.78,3.7,1.06,11.24,487.03,178.4,267.15,55.08
2024-09-10,49.23,25.8,121.04,42.9,92.09,13.51,125.03,3.79,1.06,10.27,484.72,172.16,288.12,106.55
2024-09-11,52.0,27.13,138.47,53.6,105.15,10.47,144.23,5.44,1.18,12.5,550.17,208.03,289.93,115.41
2024-09-12,56.39,29.86,128.75,67.09,125.19,12.18,169.18,6.32,1.18,15.09,611.24,215.91,292.74,133.06
2024-09-13,56.15,29.63,111.3,58.62,117.66,12.95,158.7,6.87,1.21,13.31,566.38,227.38,303.07,126.29
2024-09-14,48.36,26.39,90.73,49.3,89.9,14.46,143.95,5.59,1.21,9.77,479.67,216.56,311.69,115.63
2024-09-15,47.42,24.68,88.19,51.2,96.46,14.61,142.47,5.65,1.12,15.21,487.0,216.06,280.83,71.74
2024-09-16,54.83,25.92,143.71,57.71,111.42,16.65,163.38,6.24,1.12,14.95,595.95,190.95,275.96,77.1
2024-09-17,54.76,25.49,153.48,53.19,103.35,14.18,145.52,5.35,1.23,14.79,571.35,187.52,261.68,130.56
2024-09-18,56.27,25.85,150.47,52.76,98.9,12.42,136.24,6.16,1.06,15.04,555.17,211.07,255.52,113.38
2024-09-19,53.94,25.13,142.37,50.31,101.71,12.44,134.75,4.87,1.03,14.68,541.24,225.26,267.75,95.54
2024-09-20,51.53,23.78,136.2,48.05,95.37,11.69,125.87,4.54,1.06,16.08,514.17,221.02,306.0,103.98
2024-09-21,43.67,20.86,104.93,47.37,91.16,9.05,114.96,5.0,1.08,13.22,451.31,202.86,347.23,115.96
2024-09-22,43.64,20.72,102.79,49.8,110.07,9.34,118.46,3.27,0.87,13.83,472.79,192.57,328.69,63.59
2024-09-23,54.38,25.51,149.25,58.49,126.37,11.9,145.65,4.4,1.09,16.36,593.4,207.31,343.32,95.57
2024-09-24,57.53,25.9,138.17,53.53,118.45,11.36,143.32,5.09,1.27,16.84,571.47,210.52,379.51,175.13
2024-09-25,56.12,25.87,139.63,54.37,140.47,12.23,144.36,5.08,1.24,14.66,594.03,255.89,344.05,128.93
2024-09-26,58.74,25.55,130.35,46.23,115.69,13.0,139.39,5.46,1.3,12.73,548.44,265.63,291.86,136.22
2024-09-27,60.76,27.39,121.79,48.48,122.2,12.73,139.96,5.85,1.35,13.95,554.46,264.84,271.33,142.5
2024-09-28,57.28,27.32,85.97,53.72,139.27,11.86,144.45,6.33,1.37,15.36,542.92,265.36,277.08,128.27
2024-09-29,59.42,28.94,81.06,52.24,126.86,11.87,158.08,6.01,1.29,11.29,537.05,252.48,248.73,91.77
2024-09-30,64.07,31.29,121.36,55.94,135.56,16.78,179.43,5.0,1.55,17.09,628.07,234.05,248.68,76.06
2024-10-01,65.83,34.99,141.21,68.56,135.91,15.21,178.06,6.41,1.46,17.21,664.85,227.98,287.44,133.42
2024-10-02,71.04,35.59,137.82,69.96,141.11,16.64,182.47,6.67,1.49,15.73,678.52,246.51,304.08,156.51
2024-10-03,75.55,34.12,137.46,63.31,148.87,17.6,172.43,7.07,1.62,13.26,671.29,268.26,321.95,167.05
2024-10-04,80.6,35.03,129.96,69.02,139.88,17.92,188.01,8.31,1.68,11.72,682.12,259.38,321.15,140.64
2024-10-05,65.38,31.26,101.8,57.37,105.21,15.83,179.36,7.31,1.44,9.34,574.3,259.78,298.53,157.69
2024-10-06,61.68,29.09,99.83,50.64,116.02,14.74,177.75,6.5,1.33,11.62,569.2,243.2,274.62,91.11
2024-10-07,67.2,28.44,144.82,54.3,129.49,17.55,179.64,5.41,1.35,16.14,644.33,208.38,281.7,79.33
2024-10-08,66.67,27.29,137.49,50.68,125.7,13.87,164.77,6.4,1.46,14.65,608.98,212.15,309.77,144.14
2024-10-09,69.35,30.3,127.4,54.64,129.37,14.05,162.29,6.66,1.48,14.17,609.71,260.32,307.39,192.43
2024-10-10,75.3,33.31,122.27,58.35,158.53,15.32,174.33,6.46,1.54,18.71,664.12,258.94,321.94,181.81
2024-10-11,80.83,36.31,117.47,70.43,176.75,15.67,195.12,6.92,1.72,19.29,720.5,270.22,329.14,143.64
2024-10-12,68.25,33.72,95.12,63.14,140.11,14.77,174.88,7.21,1.58,15.69,614.46,278.51,332.29,124.19
2024-10-13,64.66,33.94,93.57,64.7,189.31,15.34,184.11,5.54,1.4,16.72,669.29,264.19,339.99,125.79
2024-10-14,75.02,46.4,143.65,89.19,205.65,21.48,230.64,5.76,1.68,18.55,838.02,218.51,378.61,136.5
2024-10-15,69.24,37.58,142.87,71.5,157.67,18.95,214.89,6.1,1.7,14.81,735.31,198.19,445.47,232.72
2024-10-16,62.32,30.34,154.12,51.66,138.07,16.88,198.58,5.71,1.52,16.91,676.11,229.92,467.11,254.83
2024-10-17,64.83,28.97,150.13,63.23,135.89,16.36,185.4,6.43,1.36,14.25,666.84,249.39,465.28,265.23
2024-10-18,67.96,29.49,137.8,63.62,141.31,16.79,180.27,6.89,1.37,13.68,659.19,237.81,485.78,248.67
2024-10-19,60.67,25.99,106.72,47.75,125.37,14.08,154.85,6.13,1.41,12.44,555.42,261.42,516.26,235.01
2024-10-20,56.81,26.01,102.54,40.25,120.82,14.65,151.57,5.11,1.26,11.98,531.0,254.53,472.99,188.71
2024-10-21,67.14,32.87,142.72,62.66,148.01,18.7,178.62,6.33,1.33,14.0,672.37,229.81,455.1,162.32
2024-10-22,75.11,34.35,152.66,65.07,157.52,18.78,187.65,6.18,1.5,17.61,716.45,227.83,495.76,201.27
2024-10-23,80.81,33.92,158.49,74.63,158.61,20.66,210.35,5.83,1.72,13.98,759.01,255.85,560.05,246.58
2024-10-24,76.65,34.42,156.47,66.01,140.95,18.36,204.65,5.78,1.78,14.21,719.29,273.83,570.17,264.62
2024-10-25,69.05,30.87,145.8,68.58,160.22,18.26,200.61,7.61,1.49,15.8,718.29,272.43,549.18,248.23
2024-10-26,63.04,26.06,104.07,53.73,135.54,14.66,175.23,5.69,1.48,14.1,593.61,252.26,562.05,213.13
2024-10-27,60.16,26.7,99.89,53.77,134.52,13.45,174.04,5.93,1.28,13.12,582.86,249.69,535.22,125.03
2024-10-28,74.25,32.8,140.13,66.13,154.34,17.58,198.81,7.1,1.43,17.38,709.95,217.29,560.95,101.3
2024-10-29,79.88,38.05,152.14,79.23,168.39,23.1,211.82,7.52,1.39,21.38,782.91,222.02,623.73,208.43
2024-10-30,79.98,38.15,149.64,77.4,174.65,21.54,210.23,7.98,1.52,21.07,782.15,264.79,659.96,191.6
2024-10-31,86.84,34.78,139.12,57.94,157.31,17.72,205.18,8.31,1.58,19.58,728.36,292.97,725.68,174.27
2024-11-01,82.86,34.25,106.22,62.48,176.21,14.14,192.04,7.43,1.52,21.65,698.81,294.88,796.88,229.02
2024-11-02,85.13,36.26,102.63,74.51,162.31,18.18,211.33,8.0,1.51,18.78,718.65,298.37,790.79,182.09
2024-11-03,88.69,40.24,107.54,79.59,176.86,19.07,228.92,7.13,1.58,18.83,768.46,281.74,687.07,109.89
2024-11-04,117.23,53.66,169.13,101.1,213.16,29.17,280.18,9.16,2.1,20.74,995.63,239.84,513.47,93.01
2024-11-05,119.91,57.14,187.58,108.91,219.23,30.06,293.72,9.32,2.24,19.55,1047.67,223.2,556.01,156.38
2024-11-06,118.87,57.1,201.98,110.77,207.2,31.59,303.01,8.46,2.07,16.68,1057.73,238.03,592.62,231.16
2024-11-07,121.6,58.53,201.35,118.87,195.98,31.11,304.45,8.7,2.21,14.78,1057.6,240.67,609.67,214.25
2024-11-08,123.49,60.82,193.27,119.72,215.36,28.68,293.42,9.13,2.29,17.18,1063.37,216.53,653.97,222.33
2024-11-09,106.36,52.19,156.54,103.79,207.78,25.49,270.59,7.72,2.07,15.97,948.49,223.45,665.11,189.58
2024-11-10,100.92,47.19,147.86,93.26,185.01,26.2,271.09,8.28,1.84,18.59,900.24,222.17,621.04,113.76
2024-11-11,106.57,45.81,208.32,83.89,198.14,31.92,302.65,10.29,2.13,22.21,1011.94,194.81,602.2,97.68
2024-11-12,133.25,55.89,228.62,105.82,230.8,34.9,319.77,10.7,2.14,11.64,1133.52,200.0,638.8,206.24
2024-11-13,146.23,56.39,239.53,101.41,227.05,35.69,321.02,11.87,2.22,24.62,1166.03,211.02,696.01,276.73
2024-11-14,143.79,55.75,236.58,98.4,214.62,34.91,307.45,12.31,2.21,23.09,1129.11,199.51,722.92,268.81
2024-11-15,141.66,52.28,224.96,89.11,210.52,33.73,297.32,12.75,2.24,19.47,1084.03,188.84,681.19,160.81
2024-11-16,122.63,42.48,197.56,71.48,169.87,29.27,267.26,10.2,2.21,16.42,929.39,208.93,678.07,170.44
2024-11-17,117.32,41.93,179.74,73.42,186.76,26.2,269.52,10.33,2.17,16.83,924.21,228.06,658.8,106.38
2024-11-18,137.68,51.33,238.85,98.47,254.96,31.54,312.77,10.09,2.38,22.85,1160.92,219.14,662.28,89.69
2024-11-19,129.46,54.82,226.66,109.8,269.55,29.21,319.43,9.55,2.37,24.46,1175.31,207.19,737.09,183.49
2024-11-20,157.22,59.69,216.74,115.55,286.25,31.61,338.31,11.24,2.59,25.97,1245.19,206.68,759.69,280.85
2024-11-21,179.53,69.81,247.9,124.99,308.56,32.61,372.73,13.53,2.96,24.16,1376.78,192.74,790.81,335.33
2024-11-22,178.87,61.87,230.79,111.86,287.73,33.45,362.5,13.78,3.02,23.42,1307.28,188.54,793.75,340.64
2024-11-23,139.47,52.06,207.49,88.88,207.24,27.97,320.28,12.86,2.53,12.31,1071.11,235.47,804.84,303.77
2024-11-24,99.81,37.69,200.42,58.81,149.85,27.29,250.88,10.55,1.89,11.98,849.17,239.41,717.67,144.56
2024-11-25,116.06,43.55,263.92,72.92,192.11,31.3,259.33,10.37,1.89,20.41,1011.85,236.66,655.23,92.62
2024-11-26,132.86,51.81,257.1,93.03,259.76,31.24,280.64,9.79,2.23,26.24,1144.69,206.75,654.4,148.31
2024-11-27,121.86,49.14,249.21,88.46,279.02,32.8,277.6,10.74,2.28,26.04,1137.15,217.21,655.9,191.69
2024-11-28,142.52,57.15,240.61,98.9,295.67,34.42,303.72,11.54,2.52,17.9,1204.95,252.08,591.09,154.44
2024-11-29,149.85,58.63,222.0,108.43,235.19,33.13,333.36,13.15,2.75,14.89,1171.37,264.49,648.48,126.5
2024-11-30,141.35,51.99,188.39,90.67,174.86,26.94,318.61,12.5,2.68,11.95,1019.93,269.0,684.48,111.82
2024-12-01,126.22,48.69,183.62,77.32,157.8,28.58,329.02,11.59,2.62,13.78,979.23,281.05,626.27,77.78
2024-12-02,139.1,52.01,266.85,87.28,219.92,35.59,337.93,12.44,2.48,23.9,1177.51,250.7,681.51,67.1
2024-12-03,159.3,62.93,284.52,112.62,281.08,38.16,351.69,10.47,2.68,25.23,1328.68,257.51,703.06,109.8
2024-12-04,168.69,64.16,285.69,118.39,266.56,36.38,366.41,12.03,2.82,19.32,1340.46,289.75,641.24,102.66
2024-12-05,152.16,52.43,264.81,93.82,191.51,36.84,342.89,12.74,2.76,15.88,1165.84,282.33,584.27,80.62
2024-12-06,146.23,50.28,275.51,92.14,222.45,33.88,311.32,10.4,2.57,18.12,1162.89,293.73,624.73,131.48
2024-12-07,141.01,44.39,224.76,76.38,212.21,27.09,283.01,11.14,2.4,14.89,1037.29,294.37,699.3,196.22
2024-12-08,133.59,46.66,201.24,83.25,212.78,27.16,299.03,11.79,2.33,16.9,1034.72,297.03,716.33,174.84
2024-12-09,160.15,56.23,278.11,101.72,254.08,35.01,340.18,13.45,2.69,25.47,1267.09,269.73,703.03,123.54
2024-12-10,181.19,67.79,290.96,127.88,301.89,36.11,371.4,13.08,2.72,27.66,1420.68,275.57,711.7,144.89
2024-12-11,190.68,72.99,299.29,135.79,322.66,37.18,393.04,12.6,2.91,29.56,1496.68,312.34,713.52,128.25
2024-12-12,196.98,75.23,308.75,133.54,316.31,38.57,403.19,13.83,3.12,29.18,1518.72,304.63,661.21,90.86
2024-12-13,195.75,73.96,301.32,134.24,296.47,36.19,397.41,13.75,3.02,26.49,1478.6,276.45,763.57,150.2
2024-12-14,161.4,60.02,219.4,97.19,220.84,29.74,345.21,12.4,2.88,18.27,1167.35,251.48,810.89,164.12
2024-12-15,140.14,49.15,215.6,78.01,176.9,26.12,309.72,11.7,2.35,13.04,1022.74,230.39,806.58,176.09
2024-12-16,148.8,53.17,280.81,78.7,189.97,26.76,297.96,12.2,2.43,18.36,1109.15,216.51,710.36,110.77
2024-12-17,157.29,53.24,281.08,89.76,212.57,30.57,295.08,12.51,2.46,15.33,1149.89,212.98,708.26,102.88
2024-12-18,128.73,44.33,276.14,72.32,176.03,30.39,264.96,11.04,2.22,20.59,1026.74,230.07,772.94,142.45
2024-12-19,139.24,48.74,249.22,85.25,210.95,28.45,265.77,10.68,2.27,20.29,1060.87,231.74,811.14,204.91
2024-12-20,146.95,51.33,221.61,88.71,218.56,26.41,290.69,12.48,2.42,17.96,1077.13,243.36,815.44,202.73
2024-12-21,123.4,44.37,200.38,75.41,191.31,23.82,260.11,12.04,1.98,13.61,946.43,256.51,850.04,215.84
2024-12-22,131.37,48.16,190.63,85.23,211.2,23.29,274.22,11.01,2.13,14.83,992.07,264.25,835.69,187.55
2024-12-23,142.47,50.47,208.8,93.59,228.53,27.05,299.96,12.21,2.19,17.85,1083.1,243.0,836.61,160.94
2024-12-24,125.2,45.89,202.56,98.0,172.58,25.0,296.7,12.45,2.11,14.22,994.7,255.7,911.3,239.46
2024-12-25,115.5,40.51,178.33,78.14,159.07,24.93,283.5,13.03,1.95,12.99,907.94,286.75,882.3,269.62
2024-12-26,139.82,47.76,188.56,95.1,198.81,27.2,290.98,12.87,2.02,18.6,1021.72,272.28,816.74,305.72
2024-12-27,165.57,58.66,213.26,118.79,241.75,30.65,326.8,13.4,2.26,20.29,1191.44,285.74,824.41,289.47
2024-12-28,166.32,57.63,201.45,119.96,229.45,27.02,339.26,13.09,2.32,17.13,1173.63,267.83,846.18,280.42
2024-12-29,153.21,52.11,200.14,98.9,191.36,27.8,344.27,12.85,2.55,13.6,1096.79,248.76,820.41,237.79
2024-12-30,167.72,50.99,226.02,89.07,184.98,29.98,348.91,14.91,2.63,14.0,1129.2,234.19,831.22,237.11
2024-12-31,158.63,51.38,217.42,95.05,178.24,29.21,333.88,13.23,2.69,13.54,1093.26,226.74,880.6,325.19
2025-01-01,137.83,46.42,192.61,84.53,180.94,28.14,291.56,12.75,2.32,17.67,994.76,255.03,853.65,318.97
2025-01-02,158.61,55.27,218.15,108.0,264.95,29.64,344.02,11.32,2.44,24.54,1216.93,263.59,817.27,290.06
2025-01-03,170.48,60.85,211.12,114.96,298.18,33.09,357.46,14.24,2.81,27.35,1290.53,277.99,772.99,190.41
2025-01-04,172.52,61.31,217.19,112.76,294.17,30.6,357.65,13.67,2.71,22.68,1285.27,285.03,704.9,145.99
2025-01-05,122.39,50.04,201.23,89.39,241.37,29.6,323.02,12.0,2.34,19.36,1090.74,273.47,643.54,110.4
2025-01-06,138.17,52.11,201.41,85.46,258.95,29.15,293.93,11.79,2.35,21.23,1094.55,249.7,669.24,88.97
2025-01-07,150.82,59.02,243.06,100.84,288.39,33.41,333.39,11.64,2.74,26.11,1249.42,251.0,652.45,128.61
2025-01-08,145.08,64.67,246.42,114.07,357.95,31.79,358.95,10.63,2.83,30.79,1363.18,285.9,646.41,138.53
