Date,France_Industrial,Belgium_Industrial,Italy_Industrial,GB_Industrial,Germany_Industrial,Total_Industrial
2018-03-10,34.85014572626352,10.918170510977507,37.246643244374546,10.77,117.85580706605685,251.53027069137988
2018-03-11,34.05501018609479,10.530534548789262,35.20313626978621,10.91,114.7495365242213,246.18781170130964
2018-03-12,36.836607305384426,11.038806749679148,42.91003737918362,10.94,131.7384594415277,282.86776880247885
2018-03-13,37.67997915923446,11.809351406224073,43.382582344346496,11.32,140.1113742700461,301.8235003373634
2018-03-14,37.32540679916814,11.715533321566879,43.42640048078522,9.94,145.6527141270414,294.49118846118597
2018-03-15,37.37902492545769,11.690896983444691,43.65777296844125,9.13,143.62114075915514,297.4996908529572
2018-03-16,37.30207045969963,11.893260410234332,42.34551069109813,8.46,149.90911282064206,303.60453513749655
2018-03-17,38.02029698860869,11.564351659953594,37.30527954728529,8.42,149.6771993504651,292.68625996575724
2018-03-18,38.737150791666664,11.955533073015511,36.1524261957623,9.93,156.85306988324595,303.0255833316244
2018-03-19,41.743074951363354,12.615259662508965,44.77569908340872,11.43,169.90770779835245,336.90604668683744
2018-03-20,42.14231999243796,12.22307825048268,44.48959028880299,11.51,167.07919457085808,333.3510342945792
2018-03-21,41.935738388198615,11.984805769972503,45.13787143560425,11.48,157.25012106876073,324.02066024494394
2018-03-22,41.408348025289925,12.219350981615484,45.20260773219764,10.69,160.0457259348314,324.62643019709174
2018-03-23,40.36059456492215,12.310987250350415,43.66891841144413,11.28,144.01377988491578,305.9223147983097
2018-03-24,35.68440849863812,10.585898127816618,37.43150668928772,11.24,120.21753659814597,260.42303031011
2018-03-25,36.511680369161816,10.853261487290263,35.81819926917106,11.13,126.07220564602132,269.15829626082814
2018-03-26,38.68844175120219,11.598806169725956,42.935564625474065,11.54,143.52182286571337,305.6235760300867
2018-03-27,38.83975977631062,11.676624270953237,42.86625560634359,11.32,138.3354851375986,298.3484311464589
2018-03-28,38.850550674226135,11.989351219810544,42.236865349069234,11.2,142.01687800434976,302.4634961670823
2018-03-29,38.26154219331294,12.023714820586145,41.12905740544125,11.2,142.7751378015671,299.8189413065445
2018-03-30,36.66544384628311,11.415169996269046,37.84024262962416,10.88,116.32101811425015,267.1686367957003
2018-03-31,34.29950993288308,10.389898330800234,30.364223099300265,9.73,116.58955984489434,253.55777352750266
2018-04-01,30.943277045068143,10.956988652594388,25.394328246281294,9.93,119.00881613335758,242.57936207996084
2018-04-02,30.41225032228902,11.247351988248527,28.303979778408262,9.83,115.74796359020286,238.5229557116892
2018-04-03,31.881194255549463,11.712806051664053,40.55677617993206,9.61,121.287948091086,262.87703868207336
2018-04-04,31.930012386810034,12.16835103443265,41.95309291568026,9.54,121.35522029104271,262.3478114272896
2018-04-05,33.17562927862778,12.630896009951831,41.32308447722792,9.25,135.71913776152766,280.20897043013235
2018-04-06,32.290112013879416,11.812169585123659,40.705285117040575,7.94,138.9202828550134,272.9448977323253
2018-04-07,30.103205187800526,10.895079625800253,35.33213613618985,8.02,110.46063637375086,232.86710882057622
2018-04-08,30.085532478830217,10.637807164967061,33.70993781618998,8.02,100.024673065722,221.01954697444364
2018-04-09,32.39515735963657,11.422715443000197,41.381338962352274,8.26,110.15173369171839,251.69271384351845
2018-04-10,32.95752950449884,11.81135140415281,41.92271112896279,8.15,126.42521595118194,270.88766569076853
2018-04-11,33.06832938975096,11.911896754570307,42.10669275660739,8.06,126.97099088462626,270.80349572885143
2018-04-12,32.956665869029614,11.969623967513442,41.910011142115295,8.0,113.8219042533245,259.8368795024488
2018-04-13,32.4421300382629,11.92835128298402,40.70488511745483,8.06,112.83775825465283,256.7565266459044
2018-04-14,30.665750059756636,11.61335160920769,35.04967279235423,7.71,98.08469765259139,221.41670518349372
2018-04-15,29.883569051626328,11.271715599380434,33.59018339475691,7.63,96.73906879468076,215.97040776224247
2018-04-16,31.7371125865832,12.020623914696277,40.41524905377477,8.08,109.01389750623892,248.43001603583585
2018-04-17,31.152304101320357,11.51762443561852,40.52909439041838,7.24,107.95936032320743,240.17843089091065
2018-04-18,30.402213969046617,11.2337156387344,40.21654016865492,7.43,105.28955691073274,235.1588937450286
2018-04-19,30.60889557318241,10.899715984635055,40.02190400658995,7.8,102.62713141608239,233.4486040111363
2018-04-20,30.450268464734407,11.29589739251882,38.93565058609396,7.57,99.07389524001069,228.86975956811273
2018-04-21,28.716979350692778,10.344625650413334,34.30494629088938,7.48,88.38087720398232,205.22911848421097
2018-04-22,28.713561172414572,10.156716754108668,32.200821197260915,7.42,87.36687659512461,202.9506645772688
2018-04-23,31.521521900764853,11.477533568046988,38.625723634336886,7.26,105.54481844631023,239.8270959889125
2018-04-24,32.2023484684065,11.203352033816278,38.21899678282887,7.65,109.57758553701453,242.58214662493876
2018-04-25,33.140802041968705,11.056079459063708,32.86545687257946,6.48,113.35454574182816,237.64502373355367
2018-04-26,33.149183851470056,11.987169403888284,38.41071476609781,8.16,120.18742564431578,254.61263124369304
2018-04-27,32.236975705272705,11.832078655414284,37.55084292933569,7.74,110.96367541643978,242.27098380984518
2018-04-28,30.32332314165756,11.11207940106839,32.30935744849369,7.78,93.59177181412652,214.9048542356588
2018-04-29,30.698795480079202,11.20698839368671,29.181469778742642,7.78,91.01962357624247,209.88529035057798
2018-04-30,32.590838975164296,11.784896886095403,31.47395831365958,7.35,100.58241776744649,228.47133838805556
2018-05-01,29.894378131341185,11.38107912248373,28.42155238391906,7.11,100.0572107592169,221.00872013405967
2018-05-02,32.12939399850592,11.398170013874768,39.079450437170266,7.48,115.67899406060017,250.4568713177826
2018-05-03,32.25507568652779,11.66816973425448,39.517786346852034,7.16,115.68348353756404,255.09855566091795
2018-05-04,30.852158957614748,11.562078935034574,39.03409593868628,7.35,110.43154099607467,242.71282979508044
2018-05-05,27.937407430769504,10.596352662444115,33.86837401574478,7.79,93.63559595276415,210.09941977033543
2018-05-06,26.67891782501042,10.446352817788721,31.693785358726977,8.18,90.89957014014571,202.73831733330786
2018-05-07,27.16149914341569,10.797261545285584,39.270213875973226,7.02,105.32962608365713,232.84655583866237
2018-05-08,27.00998111851439,11.361170052193106,39.591549906823786,8.1,104.22469097203388,235.2808909074135
2018-05-09,27.045208354759215,11.554715306296945,39.900013223733005,8.29,100.6877809890043,234.3534875095751
2018-05-10,26.926917568174005,11.625533414773642,39.5400772328578,8.55,89.99629165249877,214.5482351535637
2018-05-11,26.677917826046052,11.739169660724698,38.9060233440496,8.85,95.93739736781455,221.54874008242152
2018-05-12,25.672300685676934,11.010806778676807,33.7966740899995,9.51,85.40241952101886,200.21807409950048
2018-05-13,26.01080033511594,11.120170301780105,31.82107613599151,9.69,87.43171607640011,202.68236129989623
2018-05-14,28.059234577328713,12.009623926088214,39.724913405071945,10.04,102.28593697520901,229.97412422591705
2018-05-15,27.67505315701738,11.63271522551775,39.85022236620709,9.87,105.16329119775817,230.70351686054244
2018-05-16,27.855543879186364,11.739078751727938,39.50860453817919,9.93,106.0546493139323,235.9154705643084
2018-05-17,28.521770461948215,12.054805697478354,39.07747771194056,10.76,108.8843763403315,239.35747963436506
2018-05-18,28.333416111559423,12.023623911589382,38.103360538949076,10.73,107.69732325573827,243.60849361414054
2018-05-19,26.46983622336015,11.079352162234485,33.262556461330504,10.4,87.81712067390049,212.1428208706435
2018-05-20,25.75470060034096,10.49253458814323,31.332913005185127,10.41,80.72649339833112,196.42842071830182
2018-05-21,26.23791828172356,11.021534040294588,38.72167808041796,10.12,83.84602299208008,206.7000244229842
2018-05-22,27.37479892251566,11.346079158730806,39.49038637522832,10.69,99.47967450164816,233.63971026851945
2018-05-23,28.518088647579404,10.96062501246482,38.960959650792184,11.26,100.83389279964751,238.39715290506894
2018-05-24,28.60731582790017,11.144897548899054,38.88042337056174,11.36,101.2467295500357,240.18077015757825
2018-05-25,28.43849782091528,10.926352320685982,37.689488240295645,11.21,98.55180068213122,238.08799505617395
2018-05-26,26.393363575284926,10.58935266969353,32.70702976392433,9.59,83.56322025570276,200.13874582172934
2018-05-27,25.524519020542506,10.459443713322282,30.654150071769955,10.13,83.26171766874194,198.59415417230127
2018-05-28,26.92724484056234,10.848806946448983,38.069315119662136,11.42,95.1318181912899,233.08804169181064
2018-05-29,28.110098161016403,11.222352014139293,38.7965870937489,11.16,96.66699352665617,237.56370462174115
2018-05-30,28.074725470376755,11.710715144738554,38.70053264777139,9.65,95.59113312426209,235.98759771906882
2018-05-31,26.89444487453103,12.290623635075987,38.65736905610934,9.54,87.83082097925991,229.20338444926813
2018-06-01,27.03076291517392,12.218623709641397,37.23441598431021,9.43,92.88263735717906,231.26838562469032
2018-06-02,26.617145161711424,11.154624811552466,30.622750104288755,10.78,82.46069620835596,205.6583525123317
2018-06-03,26.10605478192195,10.814897890657187,30.821849898094687,10.95,83.50723593193851,203.8884498742234
2018-06-04,27.46623519145772,11.355897330380976,39.26681387949437,10.54,107.6224584343154,248.36316904886775
2018-06-05,26.96571752799153,11.647260664999484,39.247513899482044,10.2,111.5881346335765,253.92338869919962
2018-06-06,26.915963034064326,11.21326111446321,39.02742321832403,11.2,97.64506970758737,237.9760268845558
2018-06-07,27.288271739398688,11.19289749918878,38.91243242832124,11.53,96.49086370474846,239.86031807671117
2018-06-08,27.566762360075863,11.329260994330049,38.263933099927755,11.12,91.40761679505744,232.70979106517026
2018-06-09,26.500954372951387,10.663079866066575,33.38702905969545,11.21,79.62265937652998,206.77122112505327
2018-06-10,26.560008857247237,10.857988755121827,31.27395852078572,10.84,80.50600420317427,202.19618940320015
2018-06-11,27.796498485790192,11.1280793844983,38.53769645277336,10.92,92.22538944994099,233.26524560277423
2018-06-12,27.83911662347168,11.48853355665505,39.04486865480244,11.09,96.31091671411696,238.63174444366547
2018-06-13,27.47418972867429,11.365715502031147,39.535222692430764,9.49,98.44404326239788,237.3730273930911
2018-06-14,28.396816045900433,11.701351518072189,39.1704776156269,8.5,100.1223870717436,236.98116323022543
2018-06-15,28.46961597050652,11.530078968174756,38.103769629434495,9.56,94.19141606981493,233.55046346397882
2018-06-16,26.351199982587246,10.552170890018346,33.21717469014749,8.82,84.70786124037392,204.46363726085013
2018-06-17,26.42428172508329,10.197898529641328,31.044395122165234,8.92,92.1110540515799,208.32840656739586
2018-06-18,28.08168909952864,10.674261672668159,38.235151311553274,9.2,111.41480012049712,245.80530683286673
2018-06-19,28.50754320395514,11.0379885687083,38.241596759423615,9.57,100.04335146392137,242.52351381793395
2018-06-20,28.756679309578246,10.785716102696956,38.80886889921129,9.18,97.62830672858097,235.7317913931418
2018-06-21,29.99990529478118,11.696715159237383,38.22476950412318,9.28,103.37768148593418,239.01638698848
2018-06-22,30.752340879171346,11.696533341243862,37.629979211016,9.37,103.65175059262477,236.33046834474396
2018-06-23,29.546778491326425,10.745534326128661,32.9511204202272,9.34,89.38595503380708,210.5287119745921
2018-06-24,29.755760093080255,11.424806349925698,31.121731405709685,8.94,90.92642662426643,211.03477513115593
2018-06-25,31.006913342800736,12.000805753402412,38.689341750270124,8.68,101.09279644794576,244.59462045854445
2018-06-26,30.904231630959362,11.621987963899969,38.402496592790634,7.84,98.19590872578883,240.31411511755698
2018-06-27,30.7255954523243,10.392171055719258,38.50193285344765,7.99,100.56150679967551,238.4896995042816
2018-06-28,30.791595383972673,10.345807467371227,38.23139676998704,8.52,98.17960439899193,236.67489706517605
2018-06-29,30.95074067370221,10.66126168613136,37.2008523827061,9.69,96.08292581631058,235.79900024808535
2018-06-30,28.792706544994562,9.57289917691052,32.55793900923654,9.63,85.20570314336939,206.07784248292964
2018-07-01,28.237261665685473,9.022717928513885,30.27359592042938,9.65,87.12216030919924,203.23715005067288
2018-07-02,30.268195926021782,9.978989665441215,36.70760743898079,10.11,96.06889174832588,237.47617395450655
2018-07-03,31.384949314931035,10.469352793969215,37.52367023020387,10.07,93.87657887023315,240.9560369788848
2018-07-04,31.198285871881993,10.610261738948525,38.64893270120993,10.05,94.31077417209931,242.3561039870236
2018-07-05,32.4352118636094,10.8141706186831,38.695105380664764,9.79,92.61195703008025,240.94138628151788
2018-07-06,31.604885450794548,10.59789811538905,37.740315460384636,9.77,105.562542054642,250.87785622506215
2018-07-07,28.836097409148515,10.227080317601562,32.835947812230884,9.29,86.6219574323669,214.26067123031464
2018-07-08,28.252498013542592,10.354716549053787,30.736540895534308,9.37,83.33190374763309,204.089433845713
2018-07-09,30.359377649772913,10.843625133633614,37.96039705064297,9.72,98.22949820968883,241.46856902400555
2018-07-10,31.186458611403406,11.326442815430463,37.89793347896859,10.28,97.24012610616907,242.21445024881066
2018-07-11,30.805495369577407,11.331806446239352,38.68253266641274,10.56,95.42117266013847,238.3354992261559
2018-07-12,30.668977329141647,11.086806699968875,38.446105638536814,10.77,93.36336559979989,237.05101885514557
2018-07-13,30.21165053003654,11.163897529222071,37.536842943834515,10.83,87.93363405445217,228.1416091574192
2018-07-14,28.13862540419996,9.842444352306426,32.44766639616564,10.22,78.84035435032287,203.61831752863787
2018-07-15,28.32537975624576,9.64180819645524,30.857049861640487,9.9,82.30242492231542,200.96725773654398
2018-07-16,30.03732343784794,10.337352930672466,37.98010612114072,10.61,90.17665636602975,229.8709317731615
2018-07-17,30.323123141864688,10.485352777399124,38.02518789263442,10.66,89.98334066596813,229.2522256563384
2018-07-18,30.07145976613164,10.577807227104904,38.029687887974085,10.37,90.282988875648,231.10889013500775
2018-07-19,29.57544209800512,11.461351766623556,38.277060359060016,10.46,92.76453959929012,235.17188476860858
2018-07-20,29.67645108430609,11.252897437050938,37.89836075125337,10.64,88.80045002728141,229.86810586134754
2018-07-21,27.749007625882328,10.735352518491446,33.49114713368565,10.28,77.71483703067526,203.18439046398623
2018-07-22,27.821989368481937,10.762897944509984,31.158458640401065,9.98,83.17708879026958,204.4312099148903
2018-07-23,28.57063404770717,10.889897812984884,38.26240582878217,10.18,91.54672851105407,229.42706898779647
2018-07-24,28.270116177114847,10.789988825544715,38.19969680281654,10.16,87.88382551435194,226.51357428517974
2018-07-25,28.18287081292346,10.88317054722458,38.06568785069138,10.08,86.7987958413083,228.1499235291209
2018-07-26,28.008861902223526,10.585352673836054,38.282760353156924,10.13,84.80371127367579,224.40335900897645
2018-07-27,28.034980056992918,9.290354014977812,37.68567006243169,9.83,81.68377437310295,217.16127152128965
2018-07-28,27.163762777435036,9.404808441899716,32.429093688127395,8.34,79.1002011066843,199.4269124024149
2018-07-29,27.210753637860716,9.242717700675131,29.979268952516463,8.67,81.27606994391233,195.95358743188604
2018-07-30,28.133834500070662,9.300354004621505,35.325154325238614,10.02,101.3840094164349,237.1248428523086
2018-07-31,28.329588842795793,9.187717757634818,35.077336400068546,9.76,87.38214175807312,225.02590931757987
2018-08-01,27.33411714646518,8.759900018878282,34.14239191378132,10.05,103.86984054020795,240.2417369899653
2018-08-02,27.135017352659258,8.756718203991653,34.25146452809498,10.23,100.8683719600141,238.09296771310272
2018-08-03,26.096709337054936,8.377264051511883,32.90341137872711,10.29,95.29805269428903,230.18837819968724
2018-08-04,24.730565297331662,9.30835399633646,28.09091636269987,9.97,83.14494213728236,204.8260900820315
2018-08-05,24.928583274076132,9.215445001646875,25.557255350276087,9.8,77.83039765573665,193.35145180401727
2018-08-06,25.13234669941589,9.301081276595593,27.769271241260324,9.81,87.05328041223623,215.28137595651188
2018-08-07,25.024346811264007,8.775263639330865,27.162444596982002,10.21,84.64767013311388,208.99276102209615
2018-08-08,25.2889192645371,9.136535992458464,26.54000887795985,9.6,86.80132595474831,212.1305515564304
2018-08-09,25.726236993455142,9.158172333687544,26.139900201416015,9.9,87.48539746496454,210.60738020868155
2018-08-10,25.862118670913578,9.448535669341684,24.962728693259507,9.71,93.22130666334553,209.65600522676556
2018-08-11,24.876383328136054,8.84362720489502,22.67924923992157,9.25,82.59235541117565,190.37211700698734
2018-08-12,24.4590655785054,8.575445664450525,20.75314214375019,9.37,83.04043241271378,187.11786160341802
2018-08-13,25.699682475501298,9.276717665463687,22.042168081521243,9.75,90.23600186815858,208.52806218582464
2018-08-14,25.97383673703298,9.428535690054296,21.56518675731644,8.16,89.83830325566976,205.9944459568873
2018-08-15,26.314681838588413,9.151081431940199,18.863244100988656,6.94,89.93390450816042,201.0979511158805
2018-08-16,26.87127217125669,9.317353987015784,21.423986903547494,6.68,89.83605179543979,207.97542727365976
2018-08-17,27.608144135401396,9.75062626557797,21.857595545397697,7.89,85.46648523231224,205.7853415246889
2018-08-18,26.010100335840878,9.575899173803627,21.23728709689975,8.85,80.35759912070074,191.8629291712154
2018-08-19,25.601946213083714,9.515444690957665,21.264096160044524,9.4,92.04186694641596,200.31467364150473
2018-08-20,27.33788077893108,10.836806958876549,26.535590700717268,10.42,109.14057803253084,245.0849753082037
2018-08-21,28.0754709241502,10.444807364843786,27.362708025946468,10.15,91.54817379921677,224.663646452266
2018-08-22,27.915225635559857,10.897625077709556,27.952407415235044,10.04,108.70659351477585,243.4712461641442
2018-08-23,27.98526192666441,11.009443143725395,29.22400609832704,9.63,109.02467368287219,244.1895073113732
2018-08-24,28.895888256318123,11.144170276924967,29.75005100808367,9.13,104.29777284905501,236.21710022998045
2018-08-25,27.786998495628684,10.524080010019242,28.032370968785884,9.94,85.3036592155397,208.01315151877924
2018-08-26,27.415417062268407,10.206353066340089,27.249553597678247,9.24,86.59169650131463,203.59197581043617
2018-08-27,29.84510545509681,10.495443676039576,34.45013704961613,9.92,99.16813625955211,235.1919511169799
2018-08-28,30.332977677113565,10.179625821292401,35.645953993008284,10.54,113.89021460621804,258.902893523857
2018-08-29,31.17864952858165,9.932353350102902,36.21384431397394,10.83,110.93154234908708,256.70396623478865
2018-08-30,31.456531058980524,10.230716677471996,36.461925875234606,10.95,102.56378108150139,249.67244007126763
2018-08-31,30.97814064532593,10.48408005144447,36.951061732306336,10.53,93.41613671669552,240.6659951252658
2018-09-01,30.103450642091783,9.744808089785277,33.11343843394369,10.56,80.00746154785529,212.03347211743147
2018-09-02,29.340515068575744,9.41371752358228,30.7408772546798,10.33,85.06005978512951,210.6713040325735
2018-09-03,29.94335080789626,10.036262333400547,38.94755966466963,10.96,97.21521198634431,246.500050550928
2018-09-04,30.0664961349085,9.824989824928343,39.73044976297468,11.36,96.73866602600367,249.36435609040262
2018-09-05,30.219832339745015,10.095171363301574,40.19161292174309,11.33,95.29616567812859,247.9085375434331
2018-09-06,30.910631624331323,10.390080148793757,39.90287685713098,10.86,93.692596564183,247.16766704930257
2018-09-07,30.660304610850662,10.746988870076835,39.333304719725255,10.71,90.20855611176789,236.95291523026305
2018-09-08,28.870933736707272,9.677080887198448,34.46178249210119,10.36,84.31266069144756,215.16313590768277
2018-09-09,28.82647923729122,9.31271762818098,32.273893848857284,9.71,84.16273549397849,208.78378012481295
2018-09-10,30.188559644859286,10.078262289904059,39.47209548508003,10.03,95.12103150119074,240.16389167758265
2018-09-11,31.001722439085693,9.887807941690088,39.0664777233325,10.36,99.31692531936056,242.66387850293702
2018-09-12,30.939913412187998,9.904353379100561,38.876596101798114,10.92,100.25972132623755,249.1279784626391
2018-09-13,31.35389480163753,10.033716881491243,38.899559714379905,10.76,97.34313022117502,246.4880596326176
2018-09-14,32.25451205074787,10.356352910995485,38.12446960799694,10.2,93.38995001836864,238.10095616904198
2018-09-15,30.758449963753673,9.685171787910164,33.95200120186507,9.57,85.93742204717361,215.21527080119438
2018-09-16,30.427586670042576,9.58044462364167,32.21152118617967,8.35,87.25310610545054,210.9099775990814
2018-09-17,32.284612019575384,10.023807800844311,39.006405058272925,8.04,97.31697298234889,237.6446541628409
2018-09-18,32.68448433272764,9.607080959692599,39.181032150150834,7.23,100.66707874408738,236.36717296910285
2018-09-19,32.60268441744223,9.7663535220176,39.33581380803585,7.43,99.6005739853885,234.0858333120156
2018-09-20,33.11147479961365,10.190171264916659,39.270532057461885,7.67,97.43285032879376,233.7499807341013
2018-09-21,34.82952756579816,10.36798926258087,38.57152369046807,6.48,99.89188404117711,233.49624329624214
2018-09-22,33.60051065678894,9.88271703787148,33.992373887326565,9.88,89.54011592728459,219.75785493806188
2018-09-23,32.82779327522144,9.747898995675145,32.03036682833433,9.47,92.55751626783052,217.64644198374265
2018-09-24,35.230699877604096,10.222989412747324,39.339359258909525,9.8,117.53627786009388,262.3178198871017
2018-09-25,35.75102661146447,10.901079619586467,40.51213986252248,8.74,120.63259284645692,267.3405135988578
2018-09-26,35.91053553718105,10.418080119796096,40.73395781461895,8.32,120.09431855195388,262.30247989311965
2018-09-27,34.60818234048486,10.318989313326776,40.54484891955704,9.26,114.47519979531504,259.77189527502696
2018-09-28,34.829127566212414,10.32708021403849,39.168468526798485,9.46,115.03768902423045,262.36985533034317
2018-09-29,33.644192429732534,10.025262344792486,34.57831873504892,9.64,102.79680389523136,238.44489157906997
2018-09-30,33.04438396000415,9.854171612888575,32.65611163483858,9.04,102.94800928586909,233.49871980915256
2018-10-01,36.630280246336014,10.967443187221885,40.24874922620729,9.34,119.38609473224545,267.9103324068081
2018-10-02,36.70719834849537,10.620989000566302,40.89929400702789,9.63,122.85753481511027,269.28042042077857
2018-10-03,35.92098098090887,11.355260967403652,40.43553085095212,9.92,109.74756851545908,263.55582859111394
2018-10-04,35.24618167975247,11.106533952265979,40.633585191295296,9.71,116.30250626624003,270.4477475936055
2018-10-05,35.03398189951331,10.766352486386896,40.051540339533986,10.14,110.50622041962671,259.7796763285987
2018-10-06,33.087420279070734,9.72244447658211,35.07334549511075,10.26,93.37070447959005,222.26641798031181
2018-10-07,33.24342011751234,9.734080828167498,32.81440237999856,9.26,101.71107209241949,229.22011326631866
2018-10-08,34.71207314198315,10.66053441415727,39.82362239375487,8.91,118.46265216255189,267.2202800591774
2018-10-09,34.39339165383801,10.534079999662938,40.10599482859373,8.61,112.58872381512262,263.697494420686
2018-10-10,34.876627517019955,9.602717327848078,39.976831325995924,9.26,109.27947034865805,255.82140999330096
2018-10-11,35.17858174976111,10.28717116446048,40.24953104357943,9.01,110.69440908645467,254.90773270196024
2018-10-12,35.19539991416186,10.32262567319721,39.42768644016236,8.76,103.93454859430344,247.42884542282076
2018-10-13,33.60948337476924,9.552990106619893,34.47336429828852,9.28,90.53802840214783,219.90773130616287
2018-10-14,32.42812096186206,9.555535558529199,32.88780230398327,10.26,94.40804639636355,222.89136941507908
2018-10-15,34.84748209265843,10.384080155007542,39.98654040684998,10.22,109.6397404244095,261.2415121867724
2018-10-16,35.25565439721495,10.242171211063862,40.495694425008445,10.08,109.2597223778516,260.9980029447622
2018-10-17,35.06785459170639,10.470352792933584,40.23653105704263,10.37,108.19557735945475,262.14943775035556
2018-10-18,35.52775411541984,10.936079583339392,40.284003735151146,10.8,111.24579816825687,267.078484331435
2018-10-19,36.11332623625547,11.109715767152608,39.269495694898815,11.62,109.2298318563681,264.3474923365403
2018-10-20,34.98874558272511,10.536898178562522,34.31899173088893,10.06,97.38535170850716,231.4592141849015
2018-10-21,34.00472841998637,10.55089816406369,33.07406574744657,9.78,105.55209813988208,233.01938535009697
2018-10-22,36.70071653702632,11.002715877965093,40.75509415636584,9.2,125.31035840217768,270.6305628863141
2018-10-23,37.76205180151016,11.122533935695886,41.4636661498189,9.32,131.84818353826927,274.2105730280705
2018-10-24,37.536161126358806,11.364715503066778,40.73907599113658,9.86,127.6889074215442,275.14071947254615
2018-10-25,37.36354312330931,11.616987969078124,40.75751233567968,9.8,128.3384527030606,277.99944422220995
2018-10-26,38.04416060025841,11.9286240099743,40.07721304021925,9.37,122.21378561166114,271.05655026014335
2018-10-27,39.31668655511737,11.892624047257007,34.36540986463502,10.14,124.90424423017913,264.63273729694527
2018-10-28,38.33414211812615,11.552442581377923,32.567038999812304,10.46,128.56683646568283,262.54432672886327
2018-10-29,41.545375156107546,11.477442659050226,38.64620543130711,10.25,140.78752619035544,292.74795215780813
2018-10-30,41.08391199764982,10.927443228647112,39.56684993240386,11.17,139.40026037817825,289.56696188332296
2018-10-31,41.766247654637695,10.470989155910909,39.161904897232354,10.55,132.33340036397243,283.8964906899717
2018-11-01,41.678120473177735,10.090353186473251,32.24693024041802,10.84,123.12002543629151,266.28519748704775
2018-11-02,43.33488239374608,10.397080141544341,35.399445157391575,10.71,125.03799499604854,282.33425227757175
2018-11-03,42.53425595017299,10.123444061294197,33.51559256291464,9.52,112.21072610687835,261.75814472639786
2018-11-04,42.38145610841736,10.04626232304424,31.798048887111992,9.94,112.17736985428816,255.53854076999312
2018-11-05,42.70261032127439,10.993352251298727,40.28570373339057,10.46,124.70758269295655,284.345191836248
2018-11-06,42.7397102828525,11.326806451417507,40.98837573295384,9.71,121.90555825997517,281.48348487017006
2018-11-07,43.53517309540957,11.442715422287584,41.26404817473143,8.9,126.73239537580871,286.7626388605263
2018-11-08,45.12575326633602,11.469624485328792,41.66342957930118,8.54,124.62697787724807,287.43909083541854
2018-11-09,43.21397342805415,11.490533554583788,41.28788451368212,7.62,118.268053235624,276.8551150711559
2018-11-10,40.31953097108528,11.011897686637939,36.49725311137587,8.37,107.46515444220043,251.3254232150819
2018-11-11,38.69060538532511,11.095170327670871,34.155091900628804,8.65,108.43534700617566,247.09853054220974
2018-11-12,40.96241212347894,11.76616963276267,41.5247115411438,8.72,123.52332306423224,279.34065254374553
2018-11-13,42.38703792081848,11.965351244665682,41.96976562568619,8.14,128.82326911174317,289.21136598423084
2018-11-14,42.5062377973713,11.457806315749885,42.108283664050695,8.56,137.9006324100867,300.5183546811961
2018-11-15,42.81991019979492,11.789078699946403,42.41525607341305,8.9,140.66091852267832,305.98928379321995
2018-11-16,43.7100183688797,11.661442468494176,42.488346906808765,8.83,140.29717259206993,302.91201332760227
2018-11-17,42.70835576986969,10.659534415192903,37.6519882791318,7.5,135.6444930184726,283.2159570469227
2018-11-18,43.47450043097139,11.030079485990107,35.83789924876913,7.28,137.54134130186213,283.1307707914948
2018-11-19,46.99805132732466,12.203805543169379,44.793180883485824,9.33,155.7333526210785,326.18014939976786
2018-11-20,48.164704664555934,12.435168939925731,45.5165710434109,9.58,163.123800444141,339.43790958718137
2018-11-21,48.415858949907125,13.106259154014289,44.95787162201777,10.22,164.232337279886,344.2388068981685
2018-11-22,46.900124156013874,13.023713784955444,44.099572510899606,10.04,157.24422265390123,335.8565662568439
2018-11-23,45.89998882814944,12.744077710919083,43.99430898355022,9.58,145.4743770601488,321.43559565956286
2018-11-24,43.48392769393549,12.526623390667142,38.0224969863303,8.14,125.55533251108784,286.02213839297104
2018-11-25,43.41847321626767,12.548896094873546,36.06448992319554,7.43,129.2345454586614,285.78025466605834
2018-11-26,46.31994293868616,12.731532269366085,43.96215447139591,9.45,153.58122230976818,328.4823327815227
2018-11-27,45.90154337199405,13.063804652526972,44.96618070432171,8.53,153.60839096826874,327.7528558163028
2018-11-28,44.45273578151614,13.365986157760023,45.43455294653326,8.1,154.6784417668432,323.2561119347051
2018-11-29,43.35010055980385,13.120168230518699,45.69262540653795,8.67,154.34901266454534,322.14784786566725
2018-11-30,44.095072515559934,12.694623216681181,44.688408264718944,8.64,143.8136385947168,311.5034102413557
2018-12-01,42.181019952359044,12.624077835194766,38.551823710869996,9.32,120.24635505403579,271.7378623621598
2018-12-02,40.41023087715358,12.212532806858421,36.037753587248176,9.36,118.77465117349108,262.89257525026653
2018-12-03,42.63518311837689,13.249077187925579,44.005036245168,10.33,132.23138052425162,298.41271002875345
2018-12-04,44.15144518445134,13.54534960836917,44.02831803923846,11.49,149.08790745261877,326.579226445469
2018-12-05,44.26016325367763,13.346622541449964,44.394644932585955,10.88,148.7998604868036,319.27450429642835
2018-12-06,43.992399894618245,13.175440900549292,44.32199955327437,10.31,138.89612245356852,303.2551810972866
2018-12-07,43.898709082556515,13.353349807210266,42.91390101154596,10.13,130.80711296359263,294.2435632854704
